row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_compatibility	year_from	year_to	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
8572	PNS-TYR-008572	8590724386556	SAV824443		22277	Sava	Sava	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Sava 215/50 R17 93W all-season	All-season tire Sava 215/50 R17 93W	All-season tire Sava 215/50 R17, load index 93, speed rating W. EU label: fuel B, wet grip B, noise 70 dB.	Size	215/50 R17 93W				EUR	23	137.80	169.49	177.31	218.09	28.7	0			€/pc		134	DC-PRG Prague	In stock	24 h	1	1	4	4	Box	24 h	8.30	9.10	525	215	215		525x215x215 mm	Universal			ECE R30	4011.10	Turkey	New	24	All-season	B	B	70			https://cdn.pns.example/img/pns-tyr-008572.jpg	https://cdn.pns.example/doc/pns-tyr-008572.pdf	yes	2026-06-02
8573	PNS-RIM-008573	8598897027320	DEZ495542		87703	Dezent	Dezent	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel Dezent 6.5Jx16 4x100 ET40	Steel wheel Dezent 6.5Jx16, 4x100, ET40	Steel wheel Dezent, 6.5Jx16, PCD 4x100, ET40. Certified (TUV), suitable for all-year use, painted finish.	Size	6.5Jx16 4x100 ET40				EUR	23	138.57	170.44	203.79	250.66	47.1	0			€/pc		457	DC-PRG Prague	In stock	24 h	1	5	1	2	Boxed set	24 h	8.80	9.67	450	450	162		450x450x162 mm	Universal			TUV / ECE	8708.70	Czechia	New	24							https://cdn.pns.example/img/pns-rim-008573.jpg	https://cdn.pns.example/doc/pns-rim-008573.pdf	no	2026-06-02
8574	PNS-TYR-008574	8594090849363	MAT136749		62677	Matador	Matador	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Matador 175/65 R16 93V summer	Summer tire Matador 175/65 R16 93V	Summer tire Matador 175/65 R16, load index 93, speed rating V. EU label: fuel C, wet grip A, noise 73 dB.	Size	175/65 R16 93V				EUR	23	103.90	127.80	127.06	156.28	22.3	10	140.65		€/pc		12	DC-PRG Prague	In stock	24 h	1	1	1	2	Blister	24 h	8.60	10.59	500	175	175		500x175x175 mm	Universal			ECE R30	4011.10	China	New	24	Summer	C	A	73			https://cdn.pns.example/img/pns-tyr-008574.jpg	https://cdn.pns.example/doc/pns-tyr-008574.pdf	yes	2026-06-02
8575	PNS-RIM-008575	8596660396215	DEZ59781		43016	Dezent	Dezent	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Dezent 7.5Jx18 4x100 ET45	Alloy wheel Dezent 7.5Jx18, 4x100, ET45	Alloy wheel Dezent, 7.5Jx18, PCD 4x100, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	7.5Jx18 4x100 ET45				EUR	23	93.78	115.35	137.31	168.89	46.4	15	143.56		€/pc		143	ZA-02 Zilina	In stock	24 h	1	10	4	2	Boxed set	24 h	12.50	15.51	500	500	187		500x500x187 mm	Universal			TUV / ECE	8708.70	Germany	New	24							https://cdn.pns.example/img/pns-rim-008575.jpg	https://cdn.pns.example/doc/pns-rim-008575.pdf	yes	2026-06-02
8576	PNS-FLT-008576	8591923009642	HEN739088	OE8570842;OE4642141;OE1496393	92949	Hengst	Hengst	PneuServis SK s.r.o.	Filters	Oil filter	FLT	Oil filter Hengst	Oil filter Hengst, type Activated carbon	Oil filter Hengst (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	13.59	16.72	18.94	23.30	39.4	0			€/pc		98	ZA-02 Zilina	In stock	24 h	1	10	4	1	Plastic container	24 h	0.41	0.48	152	214	104		152x214x104 mm	Audi A4 B8 2007–2015	2007	2015	ISO 4548	8421.23	Spain	New	24							https://cdn.pns.example/img/pns-flt-008576.jpg	https://cdn.pns.example/doc/pns-flt-008576.pdf	yes	2026-06-02
8577	PNS-RIM-008577	8594827857227	BOR51570		64501	Borbet	Borbet	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Borbet 7.5Jx17 5x112 ET48	Alloy wheel Borbet 7.5Jx17, 5x112, ET48	Alloy wheel Borbet, 7.5Jx17, PCD 5x112, ET48. Certified (TUV), suitable for all-year use, painted finish.	Size	7.5Jx17 5x112 ET48				EUR	23	41.71	51.30	57.42	70.63	37.7	15	60.04		€/pc		3	DC-PRG Prague	Incoming	2–3 days	3	1	1	4	Film wrap	2–3 days	9.60	10.34	475	475	187		475x475x187 mm	Universal			TUV / ECE	8708.70	China	New	24							https://cdn.pns.example/img/pns-rim-008577.jpg	https://cdn.pns.example/doc/pns-rim-008577.pdf	yes	2026-06-02
8578	PNS-TYR-008578	8593435124752	BAR210161		72076	Barum	Barum	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Barum 225/55 R16 93H all-season	All-season tire Barum 225/55 R16 93H	All-season tire Barum 225/55 R16, load index 93, speed rating H. EU label: fuel D, wet grip B, noise 73 dB.	Size	225/55 R16 93H				EUR	23	131.89	162.22	180.05	221.46	36.5	0			€/pc		101	DC-PRG Prague	In stock	24 h	1	10	1	1	Blister	24 h	11.50	12.79	500	225	225		500x225x225 mm	Universal			ECE R30	4011.10	Japan	New	24	All-season	D	B	73			https://cdn.pns.example/img/pns-tyr-008578.jpg	https://cdn.pns.example/doc/pns-tyr-008578.pdf	yes	2026-06-02
8579	PNS-FLU-008579	8598271484503	TRW611009		22257	TRW	TRW	PneuServis SK s.r.o.	Fluids	Brake fluid	FLU	Brake fluid TRW 0.5 L	Brake fluid TRW, 0.5 L, DOT 4	Brake fluid TRW, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	12.65	15.56	18.82	23.15	48.8	0		46.30	€/L		0	ZA-02 Zilina	Incoming	2–3 days	3	1	1	4	Box	2–3 days	0.51	0.61	125	220	214	0.50	125x220x214 mm	Universal			DOT 4	3819.00	Turkey	New	0							https://cdn.pns.example/img/pns-flu-008579.jpg	https://cdn.pns.example/doc/pns-flu-008579.pdf	yes	2026-06-02
8580	PNS-TYR-008580	8590433423894	CON165420		28532	Continental	Continental	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Continental 235/45 R15 95V winter	Winter tire Continental 235/45 R15 95V	Winter tire Continental 235/45 R15, load index 95, speed rating V. EU label: fuel D, wet grip A, noise 68 dB.	Size	235/45 R15 95V				EUR	23	89.94	110.63	106.86	131.44	18.8	5	124.87		€/pc		276	ZA-02 Zilina	In stock	24 h	1	1	2	2	Blister	24 h	10.80	12.52	475	235	235		475x235x235 mm	Universal			ECE R30	4011.10	Czechia	New	24	Winter	D	A	68			https://cdn.pns.example/img/pns-tyr-008580.jpg	https://cdn.pns.example/doc/pns-tyr-008580.pdf	yes	2026-06-02
8581	PNS-FLU-008581	8599050218074	BOS757746		53610	Bosch	Bosch	PneuServis SK s.r.o.	Fluids	Brake fluid	FLU	Brake fluid Bosch 0.5 L	Brake fluid Bosch, 0.5 L, DOT 4	Brake fluid Bosch, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	11.45	14.08	16.89	20.77	47.5	5	19.73	41.54	€/L		0	ZA-02 Zilina	On order	14 days	14	1	2	1	Plastic container	14 days	0.50	0.62	122	165	385	0.50	122x165x385 mm	Universal			DOT 4	3819.00	Italy	New	0							https://cdn.pns.example/img/pns-flu-008581.jpg	https://cdn.pns.example/doc/pns-flu-008581.pdf	no	2026-06-02
8582	PNS-LGT-008582	8597732240573	SWF204719		98424	SWF	SWF	PneuServis SK s.r.o.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) SWF	Wiper blade (set) SWF	Wiper blade (set) SWF. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	19.30	23.74	30.58	37.61	58.4	5	35.73		€/pc		0	DC-PRG Prague	On order	14 days	14	4	2	4	Plastic container	14 days	0.30	0.37	87	42	31		87x42x31 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ECE R37/R112	8512.20	Turkey	New	12							https://cdn.pns.example/img/pns-lgt-008582.jpg	https://cdn.pns.example/doc/pns-lgt-008582.pdf	yes	2026-06-02
8583	PNS-TYR-008583	8594132644406	MIC901968		29154	Michelin	Michelin	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Michelin 235/55 R16 91H all-season	All-season tire Michelin 235/55 R16 91H	All-season tire Michelin 235/55 R16, load index 91, speed rating H. EU label: fuel D, wet grip C, noise 70 dB.	Size	235/55 R16 91H				EUR	23	46.14	56.75	60.65	74.60	31.4	0			€/pc		129	ZA-02 Zilina	In stock	24 h	1	2	1	4	Box	24 h	9.00	10.88	500	235	235		500x235x235 mm	Universal			ECE R30	4011.10	Germany	New	24	All-season	D	C	70			https://cdn.pns.example/img/pns-tyr-008583.jpg	https://cdn.pns.example/doc/pns-tyr-008583.pdf	yes	2026-06-02
8584	PNS-TYR-008584	8591983018042	MAT432076		68485	Matador	Matador	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Matador 225/50 R16 89V winter	Winter tire Matador 225/50 R16 89V	Winter tire Matador 225/50 R16, load index 89, speed rating V. EU label: fuel B, wet grip B, noise 70 dB.	Size	225/50 R16 89V				EUR	23	140.96	173.38	179.96	221.35	27.7	5	210.28		€/pc		149	BA-01 Bratislava	In stock	24 h	1	1	4	2	Boxed set	24 h	8.00	9.88	500	225	225		500x225x225 mm	Universal			ECE R30	4011.10	Czechia	New	24	Winter	B	B	70			https://cdn.pns.example/img/pns-tyr-008584.jpg	https://cdn.pns.example/doc/pns-tyr-008584.pdf	yes	2026-06-02
8585	PNS-BAT-008585	8592529104205	EXI369359		94133	Exide	Exide	PneuServis SK s.r.o.	Electrical	Car battery	BAT	Car battery Exide 95 Ah 12V 855A	Car battery Exide 95 Ah, cranking 855 A	Starter battery Exide 95 Ah, 12 V, cranking current 855 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	84.39	103.80	109.51	134.70	29.8	15	114.49		€/pc	14.67	293	BA-01 Bratislava	In stock	24 h	1	4	1	2	Plastic container	24 h	14.50	16.14	242	175	190		242x175x190 mm	Renault Mégane III 2008–2016	2008	2016	EN 50342	8507.10	Slovakia	New	24							https://cdn.pns.example/img/pns-bat-008585.jpg	https://cdn.pns.example/doc/pns-bat-008585.pdf	no	2026-06-02
8586	PNS-TYR-008586	8593624191459	BAR719702		19743	Barum	Barum	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Barum 225/45 R17 98W winter	Winter tire Barum 225/45 R17 98W	Winter tire Barum 225/45 R17, load index 98, speed rating W. EU label: fuel D, wet grip B, noise 68 dB.	Size	225/45 R17 98W				EUR	23	101.56	124.92	129.03	158.71	27.0	0			€/pc		136	KE-03 Kosice	In stock	24 h	1	5	4	1	Boxed set	24 h	7.70	9.02	525	225	225		525x225x225 mm	Universal			ECE R30	4011.10	Germany	New	24	Winter	D	B	68			https://cdn.pns.example/img/pns-tyr-008586.jpg	https://cdn.pns.example/doc/pns-tyr-008586.pdf	yes	2026-06-02
8587	PNS-FLT-008587	8597369608395	MAN22818	OE9196600;OE8719599;OE5673389	13087	Mann-Filter	Mann-Filter	PneuServis SK s.r.o.	Filters	Oil filter	FLT	Oil filter Mann-Filter	Oil filter Mann-Filter, type High flow	Oil filter Mann-Filter (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	14.83	18.24	20.53	25.25	38.4	0			€/pc		319	ZA-02 Zilina	In stock	24 h	1	1	1	1	Boxed set	24 h	0.49	0.58	92	137	120		92x137x120 mm	Opel Astra J 2009–2015	2009	2015	ISO 4548	8421.23	Italy	New	24							https://cdn.pns.example/img/pns-flt-008587.jpg	https://cdn.pns.example/doc/pns-flt-008587.pdf	yes	2026-06-02
8588	PNS-RIM-008588	8598054836253	DEZ185356		42640	Dezent	Dezent	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel Dezent 6.5Jx18 5x112 ET45	Steel wheel Dezent 6.5Jx18, 5x112, ET45	Steel wheel Dezent, 6.5Jx18, PCD 5x112, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	6.5Jx18 5x112 ET45				EUR	23	84.85	104.37	123.90	152.40	46.0	5	144.78		€/pc		0	DC-PRG Prague	On order	7 days	7	5	2	1	Blister	7 days	10.60	11.53	500	500	162		500x500x162 mm	Universal			TUV / ECE	8708.70	China	New	24							https://cdn.pns.example/img/pns-rim-008588.jpg	https://cdn.pns.example/doc/pns-rim-008588.pdf	no	2026-06-02
8589	PNS-FLT-008589	8593290855693	MAH987563	OE8386804	49581	Mahle	Mahle	PneuServis SK s.r.o.	Filters	Oil filter	FLT	Oil filter Mahle	Oil filter Mahle, type High flow	Oil filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	13.02	16.01	18.37	22.60	41.1	10	20.34		€/pc		338	DC-VIE Vienna	In stock	24 h	1	5	1	1	Plastic container	24 h	1.10	1.27	111	238	65		111x238x65 mm	Kia Ceed II (JD) 2012–2018	2012	2018	ISO 4548	8421.23	Germany	New	24							https://cdn.pns.example/img/pns-flt-008589.jpg	https://cdn.pns.example/doc/pns-flt-008589.pdf	yes	2026-06-02
8590	PNS-TYR-008590	8596178579131	GOO801057		12653	Goodyear	Goodyear	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Goodyear 195/60 R18 97H winter	Winter tire Goodyear 195/60 R18 97H	Winter tire Goodyear 195/60 R18, load index 97, speed rating H. EU label: fuel B, wet grip C, noise 70 dB.	Size	195/60 R18 97H				EUR	23	145.04	178.40	173.15	212.97	19.4	5	202.32		€/pc		150	DC-PRG Prague	In stock	24 h	1	1	4	4	Boxed set	24 h	11.90	14.74	550	195	195		550x195x195 mm	Universal			ECE R30	4011.10	Japan	New	24	Winter	B	C	70			https://cdn.pns.example/img/pns-tyr-008590.jpg	https://cdn.pns.example/doc/pns-tyr-008590.pdf	no	2026-06-02
8591	PNS-PRT-008591	8596449374243	FAG893483	OE8112354	58259	FAG	FAG	PneuServis SK s.r.o.	Spare parts	Wheel bearing	PRT	Wheel bearing FAG	Wheel bearing FAG	Wheel bearing FAG. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle	Left		EUR	23	80.64	99.19	118.46	145.71	46.9	10	131.14		€/pc		21	DC-VIE Vienna	Incoming	2–3 days	3	10	4	4	Box	2–3 days	7.78	8.45	306	243	103		306x243x103 mm	Opel Astra J 2009–2015	2009	2015		8708.99	Turkey	New	24							https://cdn.pns.example/img/pns-prt-008591.jpg	https://cdn.pns.example/doc/pns-prt-008591.pdf	yes	2026-06-02
8592	PNS-TYR-008592	8598641969906	GOO546833		76433	Goodyear	Goodyear	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Goodyear 215/60 R16 95V summer	Summer tire Goodyear 215/60 R16 95V	Summer tire Goodyear 215/60 R16, load index 95, speed rating V. EU label: fuel D, wet grip A, noise 70 dB.	Size	215/60 R16 95V				EUR	23	113.90	140.10	134.86	165.88	18.4	0			€/pc		36	BA-01 Bratislava	In stock	24 h	1	1	1	1	Box	24 h	9.90	11.00	500	215	215		500x215x215 mm	Universal			ECE R30	4011.10	Italy	New	24	Summer	D	A	70			https://cdn.pns.example/img/pns-tyr-008592.jpg	https://cdn.pns.example/doc/pns-tyr-008592.pdf	yes	2026-06-02
8593	PNS-TYR-008593	8592406959805	BRI599540		16900	Bridgestone	Bridgestone	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Bridgestone 235/50 R18 92V winter	Winter tire Bridgestone 235/50 R18 92V	Winter tire Bridgestone 235/50 R18, load index 92, speed rating V. EU label: fuel E, wet grip C, noise 69 dB.	Size	235/50 R18 92V				EUR	23	154.73	190.32	185.90	228.66	20.1	5	217.23		€/pc		23	BA-01 Bratislava	Incoming	2–3 days	3	1	1	2	Plastic container	2–3 days	11.20	12.66	550	235	235		550x235x235 mm	Universal			ECE R30	4011.10	Japan	New	24	Winter	E	C	69			https://cdn.pns.example/img/pns-tyr-008593.jpg	https://cdn.pns.example/doc/pns-tyr-008593.pdf	no	2026-06-02
8594	PNS-ACC-008594	8596466248275	PET142009		84195	Petex	Petex	PneuServis SK s.r.o.	Accessories	Rubber mats (set)	ACC	Rubber mats (set) Petex	Rubber mats (set) Petex, —	Rubber mats (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	—			—	EUR	23	15.12	18.60	23.56	28.98	55.8	0			€/pc		43	BA-01 Bratislava	In stock	24 h	1	5	2	1	Film wrap	24 h	8.36	9.71	366	351	190		366x351x190 mm	Universal				8708.29	Czechia	New	12							https://cdn.pns.example/img/pns-acc-008594.jpg	https://cdn.pns.example/doc/pns-acc-008594.pdf	yes	2026-06-02
8595	PNS-RIM-008595	8591703913336	DEZ975072		71656	Dezent	Dezent	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel Dezent 8.0Jx18 5x114.3 ET48	Steel wheel Dezent 8.0Jx18, 5x114.3, ET48	Steel wheel Dezent, 8.0Jx18, PCD 5x114.3, ET48. Certified (TUV), suitable for all-year use, painted finish.	Size	8.0Jx18 5x114.3 ET48				EUR	23	119.99	147.59	158.72	195.23	32.3	0			€/pc		0	DC-VIE Vienna	On order	7 days	7	1	4	1	Film wrap	7 days	10.70	12.80	500	500	200		500x500x200 mm	Universal			TUV / ECE	8708.70	Turkey	New	24							https://cdn.pns.example/img/pns-rim-008595.jpg	https://cdn.pns.example/doc/pns-rim-008595.pdf	yes	2026-06-02
8596	PNS-TYR-008596	8593866685501	BRI167002		89210	Bridgestone	Bridgestone	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Bridgestone 215/45 R16 99W all-season	All-season tire Bridgestone 215/45 R16 99W	All-season tire Bridgestone 215/45 R16, load index 99, speed rating W. EU label: fuel E, wet grip A, noise 73 dB.	Size	215/45 R16 99W				EUR	23	161.02	198.05	196.00	241.08	21.7	0			€/pc		0	KE-03 Kosice	On order	7 days	7	1	1	4	Film wrap	7 days	7.60	8.27	500	215	215		500x215x215 mm	Universal			ECE R30	4011.10	China	New	24	All-season	E	A	73			https://cdn.pns.example/img/pns-tyr-008596.jpg	https://cdn.pns.example/doc/pns-tyr-008596.pdf	yes	2026-06-02
8597	PNS-ACC-008597	8590318271770	KEG189461		44777	Kegel	Kegel	PneuServis SK s.r.o.	Accessories	Seat covers (set)	ACC	Seat covers (set) Kegel	Seat covers (set) Kegel, beige	Seat covers (set) Kegel. Quality build, easy installation, universal or model-specific design.	Design	Set			Beige	EUR	23	32.83	40.38	55.01	67.66	67.6	15	57.51		€/pc		183	ZA-02 Zilina	In stock	24 h	1	2	4	4	Box	24 h	4.53	5.25	434	106	121		434x106x121 mm	Universal				8708.29	Slovakia	New	12							https://cdn.pns.example/img/pns-acc-008597.jpg	https://cdn.pns.example/doc/pns-acc-008597.pdf	yes	2026-06-02
8598	PNS-RIM-008598	8592052733750	BOR532944		13877	Borbet	Borbet	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Borbet 7.0Jx17 4x100 ET40	Alloy wheel Borbet 7.0Jx17, 4x100, ET40	Alloy wheel Borbet, 7.0Jx17, PCD 4x100, ET40. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx17 4x100 ET40				EUR	23	110.81	136.30	139.88	172.05	26.2	0			€/pc		0	DC-VIE Vienna	On order	10 days	10	5	2	1	Box	10 days	9.70	12.00	475	475	175		475x475x175 mm	Universal			TUV / ECE	8708.70	Italy	New	24							https://cdn.pns.example/img/pns-rim-008598.jpg	https://cdn.pns.example/doc/pns-rim-008598.pdf	yes	2026-06-02
8599	PNS-TYR-008599	8599453200324	MIC421453		34984	Michelin	Michelin	PneuServis SK s.r.o.	Tires	Summer tire	TYR	Michelin 225/50 R16 96T summer	Summer tire Michelin 225/50 R16 96T	Summer tire Michelin 225/50 R16, load index 96, speed rating T. EU label: fuel B, wet grip C, noise 71 dB.	Size	225/50 R16 96T				EUR	23	45.97	56.54	64.36	79.16	40.0	0			€/pc		226	DC-PRG Prague	In stock	24 h	1	5	4	1	Boxed set	24 h	10.20	11.59	500	225	225		500x225x225 mm	Universal			ECE R30	4011.10	Italy	New	24	Summer	B	C	71			https://cdn.pns.example/img/pns-tyr-008599.jpg	https://cdn.pns.example/doc/pns-tyr-008599.pdf	no	2026-06-02
8600	PNS-TYR-008600	8592270404012	GOO18078		58770	Goodyear	Goodyear	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Goodyear 185/60 R15 90W winter	Winter tire Goodyear 185/60 R15 90W	Winter tire Goodyear 185/60 R15, load index 90, speed rating W. EU label: fuel C, wet grip A, noise 71 dB.	Size	185/60 R15 90W				EUR	23	142.71	175.53	198.42	244.06	39.0	10	219.65		€/pc		274	BA-01 Bratislava	In stock	24 h	1	1	4	1	Plastic container	24 h	9.70	11.28	475	185	185		475x185x185 mm	Universal			ECE R30	4011.10	France	New	24	Winter	C	A	71			https://cdn.pns.example/img/pns-tyr-008600.jpg	https://cdn.pns.example/doc/pns-tyr-008600.pdf	yes	2026-06-02
8601	PNS-RIM-008601	8597509296772	ALC144213		25018	Alcar	Alcar	PneuServis SK s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Alcar 7.5Jx17 4x100 ET50	Alloy wheel Alcar 7.5Jx17, 4x100, ET50	Alloy wheel Alcar, 7.5Jx17, PCD 4x100, ET50. Certified (TUV), suitable for all-year use, painted finish.	Size	7.5Jx17 4x100 ET50				EUR	23	66.94	82.34	100.34	123.42	49.9	10	111.08		€/pc		384	DC-VIE Vienna	In stock	24 h	1	5	2	1	Boxed set	24 h	9.90	11.35	475	475	187		475x475x187 mm	Universal			TUV / ECE	8708.70	Turkey	New	24							https://cdn.pns.example/img/pns-rim-008601.jpg	https://cdn.pns.example/doc/pns-rim-008601.pdf	yes	2026-06-02
8602	PNS-RIM-008602	8596156941233	BOR943687		48224	Borbet	Borbet	PneuServis SK s.r.o.	Wheels	Steel wheel	RIM	Steel wheel Borbet 7.0Jx16 5x114.3 ET48	Steel wheel Borbet 7.0Jx16, 5x114.3, ET48	Steel wheel Borbet, 7.0Jx16, PCD 5x114.3, ET48. Certified (TUV), suitable for all-year use, painted finish.	Size	7.0Jx16 5x114.3 ET48				EUR	23	83.38	102.56	105.80	130.13	26.9	0			€/pc		26	DC-PRG Prague	Incoming	2–3 days	3	10	4	1	Box	2–3 days	12.80	15.65	450	450	175		450x450x175 mm	Universal			TUV / ECE	8708.70	Spain	New	24							https://cdn.pns.example/img/pns-rim-008602.jpg	https://cdn.pns.example/doc/pns-rim-008602.pdf	no	2026-06-02
8603	PNS-FLU-008603	8599242347995	ATE954041		36874	ATE	ATE	PneuServis SK s.r.o.	Fluids	Brake fluid	FLU	Brake fluid ATE 0.5 L	Brake fluid ATE, 0.5 L, DOT 4	Brake fluid ATE, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	5.34	6.57	7.63	9.38	42.9	10	8.44	18.76	€/L		137	BA-01 Bratislava	In stock	24 h	1	1	4	1	Blister	24 h	0.53	0.63	144	249	190	0.50	144x249x190 mm	Universal			DOT 4	3819.00	China	New	0							https://cdn.pns.example/img/pns-flu-008603.jpg	https://cdn.pns.example/doc/pns-flu-008603.pdf	yes	2026-06-02
8604	PNS-PRT-008604	8597768553548	SKF78877	OE4911682	36567	SKF	SKF	PneuServis SK s.r.o.	Spare parts	Wheel bearing	PRT	Wheel bearing SKF	Wheel bearing SKF	Wheel bearing SKF. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Set		EUR	23	54.55	67.10	82.61	101.61	51.4	0			€/pc		26	DC-VIE Vienna	Incoming	2–3 days	3	1	1	1	Box	2–3 days	2.95	3.52	362	104	145		362x104x145 mm	Mercedes-Benz E W212 2009–2016	2009	2016		8708.99	Czechia	New	24							https://cdn.pns.example/img/pns-prt-008604.jpg	https://cdn.pns.example/doc/pns-prt-008604.pdf	yes	2026-06-02
8605	PNS-TYR-008605	8595200969155	MIC515813		34364	Michelin	Michelin	PneuServis SK s.r.o.	Tires	Winter tire	TYR	Michelin 235/65 R17 93T winter	Winter tire Michelin 235/65 R17 93T	Winter tire Michelin 235/65 R17, load index 93, speed rating T. EU label: fuel D, wet grip B, noise 70 dB.	Size	235/65 R17 93T				EUR	23	61.80	76.01	83.15	102.27	34.5	5	97.16		€/pc		32	DC-VIE Vienna	Incoming	2–3 days	3	1	1	1	Boxed set	2–3 days	7.60	8.56	525	235	235		525x235x235 mm	Universal			ECE R30	4011.10	Poland	New	24	Winter	D	B	70			https://cdn.pns.example/img/pns-tyr-008605.jpg	https://cdn.pns.example/doc/pns-tyr-008605.pdf	yes	2026-06-02
8606	PNS-ACC-008606	8594765711681	REZ345689		33610	Rezaw-Plast	Rezaw-Plast	PneuServis SK s.r.o.	Accessories	Rubber mats (set)	ACC	Rubber mats (set) Rezaw-Plast	Rubber mats (set) Rezaw-Plast, black	Rubber mats (set) Rezaw-Plast. Quality build, easy installation, universal or model-specific design.	Design	Black			Black	EUR	23	38.28	47.08	57.05	70.17	49.0	0			€/pc		0	KE-03 Kosice	Sold out	—	0	1	1	1	Blister	—	7.83	8.97	422	369	296		422x369x296 mm	Universal				8708.29	France	New	12							https://cdn.pns.example/img/pns-acc-008606.jpg	https://cdn.pns.example/doc/pns-acc-008606.pdf	yes	2026-06-02
8607	PNS-TYR-008607	8596561340096	CON75390		81628	Continental	Continental	PneuServis SK s.r.o.	Tires	All-season tire	TYR	Continental 235/50 R16 90W all-season	All-season tire Continental 235/50 R16 90W	All-season tire Continental 235/50 R16, load index 90, speed rating W. EU label: fuel D, wet grip A, noise 72 dB.	Size	235/50 R16 90W				EUR	23	106.14	130.55	148.03	182.08	39.5	0			€/pc		0	BA-01 Bratislava	Sold out	—	0	1	4	4	Blister	—	9.60	11.87	500	235	235		500x235x235 mm	Universal			ECE R30	4011.10	Germany	New	24	All-season	D	A	72			https://cdn.pns.example/img/pns-tyr-008607.jpg	https://cdn.pns.example/doc/pns-tyr-008607.pdf	yes	2026-06-02
8608	PNS-BRK-008608	8592634249976	BOS731881	OE3401195	87422	Bosch	Bosch	PneuServis SK s.r.o.	Braking system	Brake shoes	BRK	Brake shoes Bosch	Brake shoes Bosch, diameter 312 mm	Brake shoes by Bosch with 312 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle	Right		EUR	23	35.94	44.21	54.15	66.60	50.7	10	59.94		€/pc		70	DC-PRG Prague	In stock	24 h	1	1	2	4	Film wrap	24 h	4.30	5.34	312	312	52		312x312x52 mm	Opel Insignia A 2008–2017	2008	2017	ECE R90	8708.30	Poland	New	24							https://cdn.pns.example/img/pns-brk-008608.jpg	https://cdn.pns.example/doc/pns-brk-008608.pdf	no	2026-06-02
