riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
8715	BPR-PRT-008715	8592566121821	DEN502142	OE1529477	87665	Denso	Denso	BrzdyPro s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Denso	Alternátor Denso	Alternátor Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Predná náprava		Predná náprava	Sada		EUR	23	109.67	134.89	150.89	185.59	37.6	0			€/ks	57.93	357	BA-01 Bratislava	Skladom	24 h	1	1	2	4	Fólia	24 h	6.51	7.46	198	116	199		198x116x199 mm	Hyundai i30 II (GD) 2011–2017	2011	2017		8708.99	Japonsko	Repasovaný	24							https://cdn.bpr.sk/img/bpr-prt-008715.jpg	https://cdn.bpr.sk/doc/bpr-prt-008715.pdf	áno	2026-06-02
8716	BPR-FLU-008716	8591767089718	CAS233998		65925	Castrol	Castrol	BrzdyPro s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 10W-40 20 L	Syntetický olej Castrol 10W-40, balenie 20 L	Plne syntetický motorový olej Castrol 10W-40. Normy ACEA A5/B5, API SP, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	10W-40 / 20 L				EUR	23	101.95	125.40	140.92	173.33	38.2	0		8.67	€/L		0	DC-WIEN Viedeň	Vypredané	—	0	2	4	2	Kartón	—	18.50	22.87	162	93	329	20.00	162x93x329 mm	Univerzálne			ACEA A5/B5 / API SP	3819.00	Taliansko	Nový	0					10W-40	ACEA A5/B5, API SP	https://cdn.bpr.sk/img/bpr-flu-008716.jpg	https://cdn.bpr.sk/doc/bpr-flu-008716.pdf	áno	2026-06-02
8717	BPR-BRK-008717	8593148447926	BOS945448	OE3695757;OE1180375;OE8812688	93096	Bosch	Bosch	BrzdyPro s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Bosch	Brzdové kotúče Bosch, priemer 256 mm	Brzdové kotúče značky Bosch s priemerom 256 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	20.10	24.72	29.65	36.47	47.5	0			€/ks		391	ZA-02 Žilina	Skladom	24 h	1	1	1	4	Plastová nádoba	24 h	5.64	6.98	256	256	39		256x256x39 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ECE R90	8708.30	Francúzsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008717.jpg	https://cdn.bpr.sk/doc/bpr-brk-008717.pdf	áno	2026-06-02
8718	BPR-BRK-008718	8591861395326	TRW619965	OE8213467;OE9304943;OE6883429	12407	TRW	TRW	BrzdyPro s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste TRW	Brzdové čeľuste TRW, priemer 288 mm	Brzdové čeľuste značky TRW s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	25.66	31.56	36.48	44.87	42.2	5	42.63		€/ks		267	KE-03 Košice	Skladom	24 h	1	10	1	1	Blister	24 h	2.65	2.99	288	288	78		288x288x78 mm	Renault Mégane III 2008–2016	2008	2016	ECE R90	8708.30	Španielsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008718.jpg	https://cdn.bpr.sk/doc/bpr-brk-008718.pdf	áno	2026-06-02
8719	BPR-PRT-008719	8598357916683	SAC997436	OE2943055	26289	Sachs	Sachs	BrzdyPro s.r.o.	Náhradné diely	Tlmič pruženia	PRT	Tlmič pruženia Sachs	Tlmič pruženia Sachs	Tlmič pruženia Sachs. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor			EUR	23	67.50	83.03	90.62	111.46	34.3	0			€/ks		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	2	2	1	Blister	10 dní	9.51	10.49	192	193	243		192x193x243 mm	Peugeot 308 II 2013–2021	2013	2021		8708.99	Španielsko	Nový	24							https://cdn.bpr.sk/img/bpr-prt-008719.jpg	https://cdn.bpr.sk/doc/bpr-prt-008719.pdf	áno	2026-06-02
8720	BPR-BRK-008720	8598430865990	BRE304444	OE9652905	10878	Brembo	Brembo	BrzdyPro s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Brembo	Brzdové kotúče Brembo, priemer 300 mm	Brzdové kotúče značky Brembo s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	62.19	76.49	83.56	102.78	34.4	5	97.64		€/ks		163	DC-WIEN Viedeň	Skladom	24 h	1	5	1	1	Blister	24 h	7.53	7.96	300	300	65		300x300x65 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013	ECE R90	8708.30	Japonsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008720.jpg	https://cdn.bpr.sk/doc/bpr-brk-008720.pdf	nie	2026-06-02
8721	BPR-PRT-008721	8599326825616	SAC344333	OE4086113;OE3443602	43630	Sachs	Sachs	BrzdyPro s.r.o.	Náhradné diely	Spojková sada	PRT	Spojková sada Sachs	Spojková sada Sachs	Spojková sada Sachs. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava	Sada		EUR	23	163.82	201.50	221.10	271.95	35.0	10	244.75		€/ks		0	KE-03 Košice	Na objednávku	7 dní	7	1	1	2	Plastová nádoba	7 dní	7.39	9.12	383	184	60		383x184x60 mm	Opel Insignia A 2008–2017	2008	2017		8708.99	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-prt-008721.jpg	https://cdn.bpr.sk/doc/bpr-prt-008721.pdf	áno	2026-06-02
8722	BPR-ACC-008722	8594733010259	PET545631		41568	Petex	Petex	BrzdyPro s.r.o.	Autodoplnky	Autopoťahy (sada)	ACC	Autopoťahy (sada) Petex	Autopoťahy (sada) Petex, —	Autopoťahy (sada) Petex. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	42.84	52.69	64.89	79.81	51.5	0			€/ks		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	4	1	1	Fólia	10 dní	4.96	5.50	590	197	53		590x197x53 mm	Univerzálne				8708.29	Poľsko	Nový	12							https://cdn.bpr.sk/img/bpr-acc-008722.jpg	https://cdn.bpr.sk/doc/bpr-acc-008722.pdf	áno	2026-06-02
8723	BPR-LGT-008723	8592555977705	OSR541501		66891	Osram	Osram	BrzdyPro s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Osram	Žiarovka LED Osram	Žiarovka LED Osram. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	16.21	19.94	21.63	26.60	33.4	0			€/ks		0	ZA-02 Žilina	Na objednávku	14 dní	14	10	4	1	Plastová nádoba	14 dní	0.29	0.31	59	29	37		59x29x37 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ECE R37/R112	8512.20	Slovensko	Nový	12							https://cdn.bpr.sk/img/bpr-lgt-008723.jpg	https://cdn.bpr.sk/doc/bpr-lgt-008723.pdf	áno	2026-06-02
8724	BPR-PRT-008724	8590063434741	SAC176631	OE9126141;OE9771660;OE6015699	86494	Sachs	Sachs	BrzdyPro s.r.o.	Náhradné diely	Spojková sada	PRT	Spojková sada Sachs	Spojková sada Sachs	Spojková sada Sachs. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor	Sada		EUR	23	143.50	176.50	219.55	270.05	53.0	15	229.54		€/ks		48	DC-PRG Praha	Skladom	24 h	1	1	4	1	Blister	24 h	5.27	5.74	125	91	121		125x91x121 mm	Ford Focus III 2010–2018	2010	2018		8708.99	Čína	Nový	24							https://cdn.bpr.sk/img/bpr-prt-008724.jpg	https://cdn.bpr.sk/doc/bpr-prt-008724.pdf	áno	2026-06-02
8725	BPR-BRK-008725	8591880302381	ATE768201	OE8216360	74686	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky ATE	Brzdové platničky ATE, priemer 312 mm	Brzdové platničky značky ATE s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	33.29	40.95	51.03	62.77	53.3	0			€/ks		256	DC-WIEN Viedeň	Skladom	24 h	1	1	2	4	Blister	24 h	3.81	4.27	312	312	73		312x312x73 mm	Škoda Fabia II (5J) 2007–2014	2007	2014	ECE R90	8708.30	Poľsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008725.jpg	https://cdn.bpr.sk/doc/bpr-brk-008725.pdf	áno	2026-06-02
8726	BPR-FLU-008726	8595373937265	CAS105665		96033	Castrol	Castrol	BrzdyPro s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 15W-40 20 L	Syntetický olej Castrol 15W-40, balenie 20 L	Plne syntetický motorový olej Castrol 15W-40. Normy ACEA A3/B4, API SN PLUS, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	15W-40 / 20 L				EUR	23	204.24	251.22	293.75	361.31	43.8	0		18.07	€/L		0	ZA-02 Žilina	Na objednávku	10 dní	10	10	1	1	Kartón	10 dní	18.50	21.39	109	188	350	20.00	109x188x350 mm	Univerzálne			ACEA A3/B4 / API SN PLUS	3819.00	Francúzsko	Nový	0					15W-40	ACEA A3/B4, API SN PLUS	https://cdn.bpr.sk/img/bpr-flu-008726.jpg	https://cdn.bpr.sk/doc/bpr-flu-008726.pdf	áno	2026-06-02
8727	BPR-BRK-008727	8596617130053	BRE363092	OE4437244	33510	Brembo	Brembo	BrzdyPro s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Brembo	Brzdové kotúče Brembo, priemer 256 mm	Brzdové kotúče značky Brembo s priemerom 256 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	65.55	80.63	87.97	108.20	34.2	10	97.38		€/ks		7	KE-03 Košice	Na ceste	2–3 dni	3	4	2	2	Kartón	2–3 dni	4.43	5.44	256	256	20		256x256x20 mm	Volkswagen Passat B7 2010–2014	2010	2014	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008727.jpg	https://cdn.bpr.sk/doc/bpr-brk-008727.pdf	áno	2026-06-02
8728	BPR-PRT-008728	8594352639329	DEN856244	OE7524996;OE5102706;OE9167233	86638	Denso	Denso	BrzdyPro s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Denso	Alternátor Denso	Alternátor Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Motor		Motor	Ľavá		EUR	23	254.54	313.08	335.95	413.22	32.0	0			€/ks	64.79	318	ZA-02 Žilina	Skladom	24 h	1	1	1	4	Sada v krabici	24 h	2.69	2.84	331	226	212		331x226x212 mm	Volkswagen Passat B7 2010–2014	2010	2014		8708.99	Japonsko	Repasovaný	24							https://cdn.bpr.sk/img/bpr-prt-008728.jpg	https://cdn.bpr.sk/doc/bpr-prt-008728.pdf	nie	2026-06-02
8729	BPR-PRT-008729	8599941480795	DEN154749	OE4237119;OE1903633	87315	Denso	Denso	BrzdyPro s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Denso	Alternátor Denso	Alternátor Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.				Pravá		EUR	23	231.97	285.32	329.18	404.89	41.9	5	384.65		€/ks	41.28	186	KE-03 Košice	Skladom	24 h	1	1	1	1	Blister	24 h	2.62	3.02	279	110	141		279x110x141 mm	Škoda Octavia III (5E) 2013–2020	2013	2020		8708.99	Turecko	Repasovaný	24							https://cdn.bpr.sk/img/bpr-prt-008729.jpg	https://cdn.bpr.sk/doc/bpr-prt-008729.pdf	nie	2026-06-02
8730	BPR-RIM-008730	8591667789442	BOR537746		16780	Borbet	Borbet	BrzdyPro s.r.o.	Disky	Hliníkový disk	RIM	Hliníkový disk Borbet 6.0Jx18 5x112 ET45	Hliníkový disk Borbet 6.0Jx18, 5x112, ET45	Hliníkový disk Borbet, 6.0Jx18, rozteč 5x112, ET45. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.0Jx18 5x112 ET45				EUR	23	75.72	93.14	105.56	129.84	39.4	0			€/ks		0	KE-03 Košice	Vypredané	—	0	1	1	1	Plastová nádoba	—	10.30	12.87	500	500	150		500x500x150 mm	Univerzálne			TÜV / ECE	8708.70	Francúzsko	Nový	24							https://cdn.bpr.sk/img/bpr-rim-008730.jpg	https://cdn.bpr.sk/doc/bpr-rim-008730.pdf	nie	2026-06-02
8731	BPR-ACC-008731	8596655963088	BAS419298		68830	Baseus	Baseus	BrzdyPro s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Baseus	Držiak telefónu Baseus, sivá	Držiak telefónu Baseus. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	14.84	18.25	20.48	25.19	38.0	0			€/ks		388	KE-03 Košice	Skladom	24 h	1	5	4	1	Sada v krabici	24 h	5.83	6.29	80	65	89		80x65x89 mm	Univerzálne				8708.29	Taliansko	Nový	12							https://cdn.bpr.sk/img/bpr-acc-008731.jpg	https://cdn.bpr.sk/doc/bpr-acc-008731.pdf	nie	2026-06-02
8732	BPR-TYR-008732	8598865924293	MIC993245		26022	Michelin	Michelin	BrzdyPro s.r.o.	Pneumatiky	Celoročná pneumatika	TYR	Michelin 195/55 R18 97W celoročná	Celoročná pneu Michelin 195/55 R18 97W	Celoročná pneumatika Michelin 195/55 R18, nosnosť 97, rýchlosť W. EÚ štítok: palivo C, priľnavosť na mokre B, hluk 72 dB.	Rozmer	195/55 R18 97W				EUR	23	135.68	166.89	169.82	208.88	25.2	10	187.99		€/ks		16	ZA-02 Žilina	Na ceste	2–3 dni	3	1	4	1	Plastová nádoba	2–3 dni	10.80	12.51	550	195	195		550x195x195 mm	Univerzálne			ECE R30	4011.10	Taliansko	Nový	24	Celoročná	C	B	72			https://cdn.bpr.sk/img/bpr-tyr-008732.jpg	https://cdn.bpr.sk/doc/bpr-tyr-008732.pdf	áno	2026-06-02
8733	BPR-BRK-008733	8597021134088	ATE287855	OE7333419;OE1814463;OE1298953	59986	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň ATE	Brzdový strmeň ATE, priemer 300 mm	Brzdový strmeň značky ATE s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa			EUR	23	48.56	59.73	66.99	82.40	38.0	0			€/ks	27.52	321	DC-PRG Praha	Skladom	24 h	1	4	1	1	Fólia	24 h	7.80	8.46	300	300	43		300x300x43 mm	Opel Astra J 2009–2015	2009	2015	ECE R90	8708.30	Slovensko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008733.jpg	https://cdn.bpr.sk/doc/bpr-brk-008733.pdf	áno	2026-06-02
8734	BPR-BRK-008734	8598841595721	ATE422940	OE2561008	59240	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň ATE	Brzdový strmeň ATE, priemer 312 mm	Brzdový strmeň značky ATE s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Pravá		EUR	23	126.06	155.05	176.04	216.53	39.6	0			€/ks	41.48	0	KE-03 Košice	Na objednávku	10 dní	10	1	4	1	Fólia	10 dní	3.31	3.51	312	312	47		312x312x47 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	ECE R90	8708.30	Taliansko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008734.jpg	https://cdn.bpr.sk/doc/bpr-brk-008734.pdf	áno	2026-06-02
8735	BPR-BRK-008735	8596877051136	TRW535051	OE4585203	50588	TRW	TRW	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň TRW	Brzdový strmeň TRW, priemer 288 mm	Brzdový strmeň značky TRW s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Pravá		EUR	23	74.72	91.91	106.14	130.55	42.1	0			€/ks	50.78	212	DC-PRG Praha	Skladom	24 h	1	1	1	4	Sada v krabici	24 h	9.06	10.80	288	288	55		288x288x55 mm	BMW 5 F10 2010–2017	2010	2017	ECE R90	8708.30	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008735.jpg	https://cdn.bpr.sk/doc/bpr-brk-008735.pdf	áno	2026-06-02
8736	BPR-BRK-008736	8592624561736	TRW56106	OE8182315;OE8672418	29679	TRW	TRW	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň TRW	Brzdový strmeň TRW, priemer 312 mm	Brzdový strmeň značky TRW s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Ľavá		EUR	23	139.18	171.19	186.38	229.25	33.9	15	194.86		€/ks	36.75	453	DC-WIEN Viedeň	Skladom	24 h	1	1	2	1	Fólia	24 h	0.90	0.95	312	312	63		312x312x63 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ECE R90	8708.30	Francúzsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008736.jpg	https://cdn.bpr.sk/doc/bpr-brk-008736.pdf	áno	2026-06-02
8737	BPR-FLT-008737	8594523215154	BOS900857	OE8202558	17920	Bosch	Bosch	BrzdyPro s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Bosch	Olejový filter Bosch, typ Aktívne uhlie	Olejový filter Bosch (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	5.14	6.32	7.67	9.43	49.2	15	8.02		€/ks		411	BA-01 Bratislava	Skladom	24 h	1	4	1	1	Plastová nádoba	24 h	0.89	1.04	99	99	119		99x99x119 mm	Peugeot 308 II 2013–2021	2013	2021	ISO 4548	8421.23	Turecko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-008737.jpg	https://cdn.bpr.sk/doc/bpr-flt-008737.pdf	áno	2026-06-02
8738	BPR-BRK-008738	8594733668924	FEB858031	OE5253852;OE9545071;OE4028608	36327	Febi	Febi	BrzdyPro s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Febi	Brzdové čeľuste Febi, priemer 280 mm	Brzdové čeľuste značky Febi s priemerom 280 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava			EUR	23	51.09	62.84	76.86	94.54	50.4	0			€/ks		296	KE-03 Košice	Skladom	24 h	1	1	2	1	Sada v krabici	24 h	6.98	8.38	280	280	44		280x280x44 mm	Opel Astra J 2009–2015	2009	2015	ECE R90	8708.30	Čína	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008738.jpg	https://cdn.bpr.sk/doc/bpr-brk-008738.pdf	nie	2026-06-02
8739	BPR-BRK-008739	8593801461504	TRW446138	OE3074131;OE3515792	12840	TRW	TRW	BrzdyPro s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče TRW	Brzdové kotúče TRW, priemer 330 mm	Brzdové kotúče značky TRW s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	36.83	45.30	51.78	63.69	40.6	0			€/ks		0	DC-PRG Praha	Na objednávku	14 dní	14	5	4	2	Fólia	14 dní	2.43	2.73	330	330	54		330x330x54 mm	Dacia Duster I 2010–2018	2010	2018	ECE R90	8708.30	Čína	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008739.jpg	https://cdn.bpr.sk/doc/bpr-brk-008739.pdf	áno	2026-06-02
8740	BPR-PRT-008740	8596381689634	SAC866265	OE4743011;OE7346912	13456	Sachs	Sachs	BrzdyPro s.r.o.	Náhradné diely	Spojková sada	PRT	Spojková sada Sachs	Spojková sada Sachs	Spojková sada Sachs. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	259.33	318.98	399.41	491.27	54.0	10	442.14		€/ks		240	DC-PRG Praha	Skladom	24 h	1	1	4	2	Plastová nádoba	24 h	2.36	2.72	98	248	95		98x248x95 mm	Volkswagen Golf VII 2012–2020	2012	2020		8708.99	Francúzsko	Nový	24							https://cdn.bpr.sk/img/bpr-prt-008740.jpg	https://cdn.bpr.sk/doc/bpr-prt-008740.pdf	áno	2026-06-02
8741	BPR-PRT-008741	8597960584142	INA621377	OE4191414;OE1493879;OE8242179	18726	INA	INA	BrzdyPro s.r.o.	Náhradné diely	Rozvodová sada	PRT	Rozvodová sada INA	Rozvodová sada INA	Rozvodová sada INA. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava	Ľavá		EUR	23	150.32	184.89	219.28	269.71	45.9	0			€/ks		120	KE-03 Košice	Skladom	24 h	1	10	1	1	Blister	24 h	1.31	1.59	272	96	71		272x96x71 mm	Hyundai i30 II (GD) 2011–2017	2011	2017		8708.99	Turecko	Nový	24							https://cdn.bpr.sk/img/bpr-prt-008741.jpg	https://cdn.bpr.sk/doc/bpr-prt-008741.pdf	áno	2026-06-02
8742	BPR-BRK-008742	8596768494714	BOS221904	OE9797180	56982	Bosch	Bosch	BrzdyPro s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Bosch	Brzdové čeľuste Bosch, priemer 330 mm	Brzdové čeľuste značky Bosch s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	30.34	37.32	44.91	55.24	48.0	0			€/ks		73	BA-01 Bratislava	Skladom	24 h	1	1	4	1	Kartón	24 h	9.41	11.15	330	330	32		330x330x32 mm	Dacia Duster I 2010–2018	2010	2018	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-008742.jpg	https://cdn.bpr.sk/doc/bpr-brk-008742.pdf	áno	2026-06-02
8743	BPR-ACC-008743	8599179976060	MEG771744		95545	Meguiar's	Meguiar's	BrzdyPro s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón Meguiar's	Autošampón Meguiar's, sivá	Autošampón Meguiar's. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Sivá	EUR	23	14.58	17.93	23.08	28.39	58.3	0			€/ks		370	BA-01 Bratislava	Skladom	24 h	1	2	1	4	Kartón	24 h	4.22	4.61	453	229	36		453x229x36 mm	Univerzálne				8708.29	Taliansko	Nový	12							https://cdn.bpr.sk/img/bpr-acc-008743.jpg	https://cdn.bpr.sk/doc/bpr-acc-008743.pdf	áno	2026-06-02
8744	BPR-FLT-008744	8593733913058	MAH357933	OE3246975;OE5010035;OE8714090	68290	Mahle	Mahle	BrzdyPro s.r.o.	Filtre	Kabínový filter	FLT	Kabínový filter Mahle	Kabínový filter Mahle, typ Vysoký prietok	Kabínový filter Mahle (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	14.28	17.56	19.32	23.76	35.3	15	20.20		€/ks		44	ZA-02 Žilina	Skladom	24 h	1	10	1	1	Plastová nádoba	24 h	1.40	1.61	208	242	92		208x242x92 mm	Kia Ceed II (JD) 2012–2018	2012	2018	ISO 4548	8421.23	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-008744.jpg	https://cdn.bpr.sk/doc/bpr-flt-008744.pdf	áno	2026-06-02
8745	BPR-FLT-008745	8591754011593	HEN810032	OE9416260;OE3929001	93745	Hengst	Hengst	BrzdyPro s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Hengst	Olejový filter Hengst, typ Aktívne uhlie	Olejový filter Hengst (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	15.45	19.00	21.19	26.06	37.2	10	23.45		€/ks		0	BA-01 Bratislava	Na objednávku	7 dní	7	2	2	4	Blister	7 dní	0.54	0.59	171	131	114		171x131x114 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013	ISO 4548	8421.23	Francúzsko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-008745.jpg	https://cdn.bpr.sk/doc/bpr-flt-008745.pdf	áno	2026-06-02
8746	BPR-PRT-008746	8599467068590	VAL778920	OE3783384;OE8774975	73761	Valeo	Valeo	BrzdyPro s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Valeo	Alternátor Valeo	Alternátor Valeo. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Zadná náprava		Zadná náprava	Pravá		EUR	23	234.50	288.44	324.82	399.53	38.5	0			€/ks	87.97	0	DC-WIEN Viedeň	Na objednávku	10 dní	10	1	4	1	Kartón	10 dní	5.08	5.36	233	74	59		233x74x59 mm	Kia Ceed II (JD) 2012–2018	2012	2018		8708.99	Čína	Repasovaný	24							https://cdn.bpr.sk/img/bpr-prt-008746.jpg	https://cdn.bpr.sk/doc/bpr-prt-008746.pdf	nie	2026-06-02
