row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_compatibility	year_from	year_to	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
9729	OLX-ACC-009729	8590485890385	REZ816677		50791	Rezaw-Plast	Rezaw-Plast	OlejExpert s.r.o.	Accessories	Rubber mats (set)	ACC	Rubber mats (set) Rezaw-Plast	Rubber mats (set) Rezaw-Plast, grey	Rubber mats (set) Rezaw-Plast. Quality build, easy installation, universal or model-specific design.	Design	Grey			Grey	EUR	23	32.98	40.57	45.36	55.79	37.5	15	47.42		€/pc		0	DC-VIE Vienna	On order	7 days	7	1	4	1	Film wrap	7 days	5.32	6.10	331	363	30		331x363x30 mm	Universal				8708.29	France	New	12							https://cdn.olx.example/img/olx-acc-009729.jpg	https://cdn.olx.example/doc/olx-acc-009729.pdf	yes	2026-06-02
9730	OLX-PRT-009730	8594976197045	BER607364	OE1615492;OE5694530	74076	Beru	Beru	OlejExpert s.r.o.	Spare parts	Ignition coil	PRT	Ignition coil Beru	Ignition coil Beru	Ignition coil Beru. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Right		EUR	23	67.41	82.91	89.67	110.29	33.0	5	104.78		€/pc		39	KE-03 Kosice	Incoming	2–3 days	3	1	4	2	Film wrap	2–3 days	11.65	14.14	301	215	34		301x215x34 mm	Hyundai i30 II (GD) 2011–2017	2011	2017		8708.99	Spain	New	24							https://cdn.olx.example/img/olx-prt-009730.jpg	https://cdn.olx.example/doc/olx-prt-009730.pdf	no	2026-06-02
9731	OLX-PRT-009731	8594206024660	GAT137443	OE3686098;OE5416385	20370	Gates	Gates	OlejExpert s.r.o.	Spare parts	Water pump	PRT	Water pump Gates	Water pump Gates	Water pump Gates. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Left		EUR	23	54.47	67.00	77.54	95.37	42.4	0			€/pc		171	DC-PRG Prague	In stock	24 h	1	1	4	4	Boxed set	24 h	8.70	9.53	135	246	75		135x246x75 mm	Toyota Corolla E170 2013–2019	2013	2019		8708.99	Slovakia	New	24							https://cdn.olx.example/img/olx-prt-009731.jpg	https://cdn.olx.example/doc/olx-prt-009731.pdf	yes	2026-06-02
9732	OLX-FLU-009732	8597664264098	CAS276771		85687	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Coolant	FLU	Coolant Castrol 1.5 L	Coolant Castrol, 1.5 L, G12++	Coolant Castrol, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	8.16	10.04	11.39	14.01	39.6	15	11.91	9.34	€/L		422	KE-03 Kosice	In stock	24 h	1	2	1	2	Box	24 h	1.54	1.79	137	97	311	1.50	137x97x311 mm	Universal			G12++	3819.00	China	New	0							https://cdn.olx.example/img/olx-flu-009732.jpg	https://cdn.olx.example/doc/olx-flu-009732.pdf	yes	2026-06-02
9733	OLX-ACC-009733	8598765333218	PEW631037		91147	Pewag	Pewag	OlejExpert s.r.o.	Accessories	Snow chains	ACC	Snow chains Pewag	Snow chains Pewag, —	Snow chains Pewag. Quality build, easy installation, universal or model-specific design.	Design	Set			—	EUR	23	104.89	129.01	152.71	187.83	45.6	0			€/pc		328	DC-VIE Vienna	In stock	24 h	1	4	4	1	Boxed set	24 h	5.01	6.25	581	148	184		581x148x184 mm	Universal				8708.29	Czechia	New	12							https://cdn.olx.example/img/olx-acc-009733.jpg	https://cdn.olx.example/doc/olx-acc-009733.pdf	yes	2026-06-02
9734	OLX-FLU-009734	8597003282509	LIQ323227		20750	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 5W-30 4 L	Synthetic oil Liqui Moly 5W-30, 4 L pack	Fully synthetic engine oil Liqui Moly 5W-30. ACEA C2, API SP standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	5W-30 / 4 L				EUR	23	45.74	56.26	60.71	74.67	32.7	0		18.67	€/L		0	DC-VIE Vienna	On order	7 days	7	10	1	2	Blister	7 days	3.80	4.50	183	97	256	4.00	183x97x256 mm	Universal			ACEA C2 / API SP	3819.00	Poland	New	0					5W-30	ACEA C2, API SP	https://cdn.olx.example/img/olx-flu-009734.jpg	https://cdn.olx.example/doc/olx-flu-009734.pdf	yes	2026-06-02
9735	OLX-FLU-009735	8596494021659	SHE93337		49255	Shell	Shell	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 5W-30 4 L	Synthetic oil Shell 5W-30, 4 L pack	Fully synthetic engine oil Shell 5W-30. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	5W-30 / 4 L				EUR	23	51.61	63.48	73.74	90.70	42.9	10	81.63	22.68	€/L		366	DC-VIE Vienna	In stock	24 h	1	5	4	1	Film wrap	24 h	3.80	4.50	196	160	233	4.00	196x160x233 mm	Universal			ACEA C3 / API SN PLUS	3819.00	France	New	0					5W-30	ACEA C3, API SN PLUS	https://cdn.olx.example/img/olx-flu-009735.jpg	https://cdn.olx.example/doc/olx-flu-009735.pdf	yes	2026-06-02
9736	OLX-FLU-009736	8599345812529	BOS651424		48281	Bosch	Bosch	OlejExpert s.r.o.	Fluids	Brake fluid	FLU	Brake fluid Bosch 0.5 L	Brake fluid Bosch, 0.5 L, DOT 4	Brake fluid Bosch, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	13.01	16.00	19.25	23.68	48.0	15	20.13	47.36	€/L		165	BA-01 Bratislava	In stock	24 h	1	1	1	1	Plastic container	24 h	0.53	0.57	106	133	209	0.50	106x133x209 mm	Universal			DOT 4	3819.00	Germany	New	0							https://cdn.olx.example/img/olx-flu-009736.jpg	https://cdn.olx.example/doc/olx-flu-009736.pdf	yes	2026-06-02
9737	OLX-PRT-009737	8599692234388	SKF212405	OE5894948;OE4322061;OE2670308	47386	SKF	SKF	OlejExpert s.r.o.	Spare parts	Water pump	PRT	Water pump SKF	Water pump SKF	Water pump SKF. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	28.27	34.77	43.55	53.57	54.1	10	48.21		€/pc		24	DC-PRG Prague	Incoming	2–3 days	3	10	1	2	Box	2–3 days	1.59	1.70	125	123	142		125x123x142 mm	Škoda Octavia III (5E) 2013–2020	2013	2020		8708.99	Japan	New	24							https://cdn.olx.example/img/olx-prt-009737.jpg	https://cdn.olx.example/doc/olx-prt-009737.pdf	yes	2026-06-02
9738	OLX-TYR-009738	8592532538004	BAR509824		59341	Barum	Barum	OlejExpert s.r.o.	Tires	All-season tire	TYR	Barum 205/60 R15 98W all-season	All-season tire Barum 205/60 R15 98W	All-season tire Barum 205/60 R15, load index 98, speed rating W. EU label: fuel D, wet grip C, noise 73 dB.	Size	205/60 R15 98W				EUR	23	60.83	74.82	81.05	99.69	33.2	0			€/pc		329	DC-PRG Prague	In stock	24 h	1	1	2	4	Boxed set	24 h	11.00	13.67	475	205	205		475x205x205 mm	Universal			ECE R30	4011.10	Slovakia	New	24	All-season	D	C	73			https://cdn.olx.example/img/olx-tyr-009738.jpg	https://cdn.olx.example/doc/olx-tyr-009738.pdf	yes	2026-06-02
9739	OLX-FLU-009739	8595585658255	LIQ304556		59434	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 5W-30 4 L	Synthetic oil Liqui Moly 5W-30, 4 L pack	Fully synthetic engine oil Liqui Moly 5W-30. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	5W-30 / 4 L				EUR	23	30.11	37.04	37.35	45.94	24.0	0		11.48	€/L		0	KE-03 Kosice	On order	14 days	14	2	4	1	Plastic container	14 days	3.80	4.73	126	249	383	4.00	126x249x383 mm	Universal			ACEA C3 / API SN PLUS	3819.00	France	New	0					5W-30	ACEA C3, API SN PLUS	https://cdn.olx.example/img/olx-flu-009739.jpg	https://cdn.olx.example/doc/olx-flu-009739.pdf	no	2026-06-02
9740	OLX-FLT-009740	8598895561093	MAH864357	OE2123303	14436	Mahle	Mahle	OlejExpert s.r.o.	Filters	Air filter	FLT	Air filter Mahle	Air filter Mahle, type Standard	Air filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	22.78	28.02	35.99	44.27	58.0	5	42.06		€/pc		367	BA-01 Bratislava	In stock	24 h	1	1	4	4	Plastic container	24 h	0.12	0.14	126	218	88		126x218x88 mm	BMW 3 E90 2005–2012	2005	2012	ISO 4548	8421.23	Czechia	New	24							https://cdn.olx.example/img/olx-flt-009740.jpg	https://cdn.olx.example/doc/olx-flt-009740.pdf	yes	2026-06-02
9741	OLX-BRK-009741	8591254408220	ATE670416	OE6649618;OE3914620	21870	ATE	ATE	OlejExpert s.r.o.	Braking system	Brake pads	BRK	Brake pads ATE	Brake pads ATE, diameter 256 mm	Brake pads by ATE with 256 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle			EUR	23	23.49	28.89	30.85	37.95	31.3	0			€/pc		164	ZA-02 Zilina	In stock	24 h	1	10	1	1	Blister	24 h	3.03	3.44	256	256	80		256x256x80 mm	Dacia Duster I 2010–2018	2010	2018	ECE R90	8708.30	Germany	New	24							https://cdn.olx.example/img/olx-brk-009741.jpg	https://cdn.olx.example/doc/olx-brk-009741.pdf	no	2026-06-02
9742	OLX-FLT-009742	8597459262360	HEN922774	OE8420980;OE9544247;OE7749036	75782	Hengst	Hengst	OlejExpert s.r.o.	Filters	Oil filter	FLT	Oil filter Hengst	Oil filter Hengst, type Activated carbon	Oil filter Hengst (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	7.39	9.09	11.54	14.19	56.2	0			€/pc		249	ZA-02 Zilina	In stock	24 h	1	1	4	1	Blister	24 h	0.33	0.37	279	230	91		279x230x91 mm	Ford Mondeo IV 2007–2014	2007	2014	ISO 4548	8421.23	Spain	New	24							https://cdn.olx.example/img/olx-flt-009742.jpg	https://cdn.olx.example/doc/olx-flt-009742.pdf	yes	2026-06-02
9743	OLX-FLU-009743	8593088371244	SHE643980		44750	Shell	Shell	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 15W-40 4 L	Synthetic oil Shell 15W-40, 4 L pack	Fully synthetic engine oil Shell 15W-40. ACEA A5/B5, API SN standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	15W-40 / 4 L				EUR	23	51.87	63.80	72.68	89.40	40.1	0		22.35	€/L		233	KE-03 Kosice	In stock	24 h	1	1	1	4	Plastic container	24 h	3.80	4.47	140	256	121	4.00	140x256x121 mm	Universal			ACEA A5/B5 / API SN	3819.00	Germany	New	0					15W-40	ACEA A5/B5, API SN	https://cdn.olx.example/img/olx-flu-009743.jpg	https://cdn.olx.example/doc/olx-flu-009743.pdf	yes	2026-06-02
9744	OLX-PRT-009744	8592057767385	SAC350060	OE6263186;OE2846736;OE8411404	62726	Sachs	Sachs	OlejExpert s.r.o.	Spare parts	Clutch kit	PRT	Clutch kit Sachs	Clutch kit Sachs	Clutch kit Sachs. Precise fitment to OE specification, proven reliability and durability.						EUR	23	298.22	366.81	448.91	552.16	50.5	0			€/pc		220	KE-03 Kosice	In stock	24 h	1	4	1	4	Plastic container	24 h	4.90	6.11	123	248	93		123x248x93 mm	Dacia Duster I 2010–2018	2010	2018		8708.99	China	New	24							https://cdn.olx.example/img/olx-prt-009744.jpg	https://cdn.olx.example/doc/olx-prt-009744.pdf	no	2026-06-02
9745	OLX-FLT-009745	8592915662135	MAH729495	OE7876415;OE9721960;OE2277611	60042	Mahle	Mahle	OlejExpert s.r.o.	Filters	Air filter	FLT	Air filter Mahle	Air filter Mahle, type Standard	Air filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	25.50	31.36	40.72	50.09	59.7	10	45.08		€/pc		37	BA-01 Bratislava	In stock	24 h	1	4	2	1	Boxed set	24 h	0.43	0.48	254	244	108		254x244x108 mm	Peugeot 308 II 2013–2021	2013	2021	ISO 4548	8421.23	Germany	New	24							https://cdn.olx.example/img/olx-flt-009745.jpg	https://cdn.olx.example/doc/olx-flt-009745.pdf	no	2026-06-02
9746	OLX-FLU-009746	8593321249347	SHE182100		98038	Shell	Shell	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 15W-40 20 L	Synthetic oil Shell 15W-40, 20 L pack	Fully synthetic engine oil Shell 15W-40. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	15W-40 / 20 L				EUR	23	187.68	230.85	249.45	306.82	32.9	0		15.34	€/L		0	BA-01 Bratislava	On order	7 days	7	2	1	1	Plastic container	7 days	18.50	20.26	175	130	132	20.00	175x130x132 mm	Universal			ACEA C3 / API SN PLUS	3819.00	Italy	New	0					15W-40	ACEA C3, API SN PLUS	https://cdn.olx.example/img/olx-flu-009746.jpg	https://cdn.olx.example/doc/olx-flu-009746.pdf	yes	2026-06-02
9747	OLX-FLU-009747	8593894449762	MOB623598		80092	Mobil	Mobil	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Mobil 5W-30 5 L	Synthetic oil Mobil 5W-30, 5 L pack	Fully synthetic engine oil Mobil 5W-30. ACEA C3, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	5W-30 / 5 L				EUR	23	55.61	68.40	79.77	98.12	43.4	0		19.62	€/L		196	KE-03 Kosice	In stock	24 h	1	2	2	1	Plastic container	24 h	4.70	5.51	147	280	270	5.00	147x280x270 mm	Universal			ACEA C3 / API SP	3819.00	Czechia	New	0					5W-30	ACEA C3, API SP	https://cdn.olx.example/img/olx-flu-009747.jpg	https://cdn.olx.example/doc/olx-flu-009747.pdf	yes	2026-06-02
9748	OLX-PRT-009748	8597255212361	SNR260860	OE5834471	11989	SNR	SNR	OlejExpert s.r.o.	Spare parts	Wheel bearing	PRT	Wheel bearing SNR	Wheel bearing SNR	Wheel bearing SNR. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Right		EUR	23	44.38	54.59	64.23	79.00	44.7	10	71.10		€/pc		19	ZA-02 Zilina	Incoming	2–3 days	3	1	1	2	Box	2–3 days	9.11	10.46	168	272	48		168x272x48 mm	Mercedes-Benz C W204 2007–2014	2007	2014		8708.99	Slovakia	New	24							https://cdn.olx.example/img/olx-prt-009748.jpg	https://cdn.olx.example/doc/olx-prt-009748.pdf	yes	2026-06-02
9749	OLX-PRT-009749	8593691897414	BOS568241	OE7009842	92536	Bosch	Bosch	OlejExpert s.r.o.	Spare parts	Spark plug	PRT	Spark plug Bosch	Spark plug Bosch	Spark plug Bosch. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle			EUR	23	12.66	15.57	16.62	20.44	31.3	0			€/pc		0	BA-01 Bratislava	Sold out	—	0	1	2	1	Box	—	0.49	0.52	95	261	203		95x261x203 mm	Renault Mégane III 2008–2016	2008	2016		8708.99	Italy	New	24							https://cdn.olx.example/img/olx-prt-009749.jpg	https://cdn.olx.example/doc/olx-prt-009749.pdf	yes	2026-06-02
9750	OLX-FLU-009750	8593224789230	MOB625511		33214	Mobil	Mobil	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Mobil 10W-40 1 L	Synthetic oil Mobil 10W-40, 1 L pack	Fully synthetic engine oil Mobil 10W-40. ACEA C3, API SP standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	10W-40 / 1 L				EUR	23	11.53	14.18	16.08	19.78	39.5	0		19.78	€/L		0	DC-VIE Vienna	On order	14 days	14	1	1	1	Film wrap	14 days	1.00	1.24	151	207	229	1.00	151x207x229 mm	Universal			ACEA C3 / API SP	3819.00	Spain	New	0					10W-40	ACEA C3, API SP	https://cdn.olx.example/img/olx-flu-009750.jpg	https://cdn.olx.example/doc/olx-flu-009750.pdf	yes	2026-06-02
9751	OLX-FLU-009751	8592786728541	LIQ282546		73555	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 15W-40 5 L	Synthetic oil Liqui Moly 15W-40, 5 L pack	Fully synthetic engine oil Liqui Moly 15W-40. ACEA C2, API SN PLUS standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	15W-40 / 5 L				EUR	23	61.91	76.15	87.11	107.15	40.7	0		21.43	€/L		0	DC-PRG Prague	On order	10 days	10	1	1	1	Blister	10 days	4.70	5.10	102	250	275	5.00	102x250x275 mm	Universal			ACEA C2 / API SN PLUS	3819.00	China	New	0					15W-40	ACEA C2, API SN PLUS	https://cdn.olx.example/img/olx-flu-009751.jpg	https://cdn.olx.example/doc/olx-flu-009751.pdf	yes	2026-06-02
9752	OLX-RIM-009752	8596577164518	RON736103		26847	Ronal	Ronal	OlejExpert s.r.o.	Wheels	Steel wheel	RIM	Steel wheel Ronal 6.0Jx18 5x112 ET45	Steel wheel Ronal 6.0Jx18, 5x112, ET45	Steel wheel Ronal, 6.0Jx18, PCD 5x112, ET45. Certified (TUV), suitable for all-year use, painted finish.	Size	6.0Jx18 5x112 ET45				EUR	23	65.87	81.02	99.72	122.66	51.4	0			€/pc		0	DC-PRG Prague	On order	14 days	14	5	1	4	Plastic container	14 days	11.40	12.74	500	500	150		500x500x150 mm	Universal			TUV / ECE	8708.70	Czechia	New	24							https://cdn.olx.example/img/olx-rim-009752.jpg	https://cdn.olx.example/doc/olx-rim-009752.pdf	no	2026-06-02
9753	OLX-FLT-009753	8592955447440	BOS25341	OE8036373	74277	Bosch	Bosch	OlejExpert s.r.o.	Filters	Cabin filter	FLT	Cabin filter Bosch	Cabin filter Bosch, type Standard	Cabin filter Bosch (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	7.34	9.03	11.58	14.24	57.8	0			€/pc		32	DC-VIE Vienna	Incoming	2–3 days	3	1	1	2	Box	2–3 days	0.64	0.78	115	122	88		115x122x88 mm	Volkswagen Passat B7 2010–2014	2010	2014	ISO 4548	8421.23	Turkey	New	24							https://cdn.olx.example/img/olx-flt-009753.jpg	https://cdn.olx.example/doc/olx-flt-009753.pdf	yes	2026-06-02
9754	OLX-FLU-009754	8593266423055	TRW591596		97931	TRW	TRW	OlejExpert s.r.o.	Fluids	Brake fluid	FLU	Brake fluid TRW 0.5 L	Brake fluid TRW, 0.5 L, DOT 4	Brake fluid TRW, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	5.76	7.08	8.27	10.17	43.6	0		20.34	€/L		309	ZA-02 Zilina	In stock	24 h	1	1	1	1	Blister	24 h	0.54	0.58	123	241	308	0.50	123x241x308 mm	Universal			DOT 4	3819.00	Germany	New	0							https://cdn.olx.example/img/olx-flu-009754.jpg	https://cdn.olx.example/doc/olx-flu-009754.pdf	yes	2026-06-02
9755	OLX-FLU-009755	8599993712738	LIQ927782		11596	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Coolant	FLU	Coolant Liqui Moly 1.5 L	Coolant Liqui Moly, 1.5 L, G12++	Coolant Liqui Moly, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	6.49	7.98	8.85	10.89	36.4	0		7.26	€/L		122	DC-PRG Prague	In stock	24 h	1	1	1	1	Boxed set	24 h	1.52	1.89	119	147	159	1.50	119x147x159 mm	Universal			G12++	3819.00	Germany	New	0							https://cdn.olx.example/img/olx-flu-009755.jpg	https://cdn.olx.example/doc/olx-flu-009755.pdf	no	2026-06-02
9756	OLX-FLU-009756	8590252007633	CAS437678		91633	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-20 4 L	Synthetic oil Castrol 0W-20, 4 L pack	Fully synthetic engine oil Castrol 0W-20. ACEA A5/B5, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-20 / 4 L				EUR	23	49.20	60.52	65.37	80.41	32.9	0		20.10	€/L		275	DC-PRG Prague	In stock	24 h	1	1	2	1	Blister	24 h	3.80	4.46	135	296	336	4.00	135x296x336 mm	Universal			ACEA A5/B5 / API SN PLUS	3819.00	France	New	0					0W-20	ACEA A5/B5, API SN PLUS	https://cdn.olx.example/img/olx-flu-009756.jpg	https://cdn.olx.example/doc/olx-flu-009756.pdf	yes	2026-06-02
9757	OLX-FLU-009757	8596022318886	LIQ459277		70035	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Washer fluid	FLU	Washer fluid Liqui Moly 3 L	Washer fluid Liqui Moly, 3 L, —	Washer fluid Liqui Moly, — standard, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	8.91	10.96	13.20	16.24	48.1	15	13.80	5.41	€/L		63	DC-VIE Vienna	In stock	24 h	1	1	1	1	Film wrap	24 h	3.20	3.74	176	194	210	3.00	176x194x210 mm	Universal			—	3819.00	Japan	New	0							https://cdn.olx.example/img/olx-flu-009757.jpg	https://cdn.olx.example/doc/olx-flu-009757.pdf	yes	2026-06-02
9758	OLX-FLU-009758	8598498244812	CAS17840		46825	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-30 20 L	Synthetic oil Castrol 0W-30, 20 L pack	Fully synthetic engine oil Castrol 0W-30. ACEA C3, API SP standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	0W-30 / 20 L				EUR	23	135.75	166.97	190.34	234.12	40.2	15	199.00	11.71	€/L		0	KE-03 Kosice	On order	7 days	7	1	1	1	Blister	7 days	18.50	19.55	160	176	385	20.00	160x176x385 mm	Universal			ACEA C3 / API SP	3819.00	Czechia	New	0					0W-30	ACEA C3, API SP	https://cdn.olx.example/img/olx-flu-009758.jpg	https://cdn.olx.example/doc/olx-flu-009758.pdf	yes	2026-06-02
9759	OLX-FLU-009759	8599675418026	MOB554801		86119	Mobil	Mobil	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Mobil 0W-20 4 L	Synthetic oil Mobil 0W-20, 4 L pack	Fully synthetic engine oil Mobil 0W-20. ACEA A3/B4, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-20 / 4 L				EUR	23	30.84	37.93	44.27	54.45	43.5	10	49.01	13.61	€/L		0	DC-VIE Vienna	On order	7 days	7	4	1	1	Boxed set	7 days	3.80	4.18	191	166	182	4.00	191x166x182 mm	Universal			ACEA A3/B4 / API SN PLUS	3819.00	China	New	0					0W-20	ACEA A3/B4, API SN PLUS	https://cdn.olx.example/img/olx-flu-009759.jpg	https://cdn.olx.example/doc/olx-flu-009759.pdf	yes	2026-06-02
9760	OLX-FLU-009760	8590054023350	SHE883747		19529	Shell	Shell	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 10W-40 5 L	Synthetic oil Shell 10W-40, 5 L pack	Fully synthetic engine oil Shell 10W-40. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	10W-40 / 5 L				EUR	23	45.69	56.20	60.24	74.10	31.8	5	70.39	14.82	€/L		0	KE-03 Kosice	On order	7 days	7	2	2	1	Boxed set	7 days	4.70	4.99	176	173	259	5.00	176x173x259 mm	Universal			ACEA C3 / API SN PLUS	3819.00	Japan	New	0					10W-40	ACEA C3, API SN PLUS	https://cdn.olx.example/img/olx-flu-009760.jpg	https://cdn.olx.example/doc/olx-flu-009760.pdf	yes	2026-06-02
9761	OLX-ACC-009761	8594697851134	KON865121		78768	Konig	Konig	OlejExpert s.r.o.	Accessories	Snow chains	ACC	Snow chains Konig	Snow chains Konig, grey	Snow chains Konig. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	89.00	109.47	121.87	149.90	36.9	0			€/pc		461	ZA-02 Zilina	In stock	24 h	1	1	4	1	Film wrap	24 h	0.94	1.08	280	143	120		280x143x120 mm	Universal				8708.29	Japan	New	12							https://cdn.olx.example/img/olx-acc-009761.jpg	https://cdn.olx.example/doc/olx-acc-009761.pdf	yes	2026-06-02
9762	OLX-FLU-009762	8590794050159	MOB547389		13872	Mobil	Mobil	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Mobil 15W-40 20 L	Synthetic oil Mobil 15W-40, 20 L pack	Fully synthetic engine oil Mobil 15W-40. ACEA A5/B5, API SP standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	15W-40 / 20 L				EUR	23	105.91	130.27	132.90	163.47	25.5	0		8.17	€/L		208	KE-03 Kosice	In stock	24 h	1	10	1	1	Boxed set	24 h	18.50	22.30	117	199	259	20.00	117x199x259 mm	Universal			ACEA A5/B5 / API SP	3819.00	Italy	New	0					15W-40	ACEA A5/B5, API SP	https://cdn.olx.example/img/olx-flu-009762.jpg	https://cdn.olx.example/doc/olx-flu-009762.pdf	no	2026-06-02
9763	OLX-FLU-009763	8594044606424	VAL158533		88195	Valvoline	Valvoline	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Valvoline 15W-40 5 L	Synthetic oil Valvoline 15W-40, 5 L pack	Fully synthetic engine oil Valvoline 15W-40. ACEA A3/B4, API SN standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	15W-40 / 5 L				EUR	23	51.56	63.42	62.14	76.43	20.5	15	64.97	15.29	€/L		0	KE-03 Kosice	On order	10 days	10	1	2	1	Box	10 days	4.70	5.60	297	200	125	5.00	297x200x125 mm	Universal			ACEA A3/B4 / API SN	3819.00	Italy	New	0					15W-40	ACEA A3/B4, API SN	https://cdn.olx.example/img/olx-flu-009763.jpg	https://cdn.olx.example/doc/olx-flu-009763.pdf	yes	2026-06-02
9764	OLX-FLU-009764	8591558241530	LIQ540190		16776	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Coolant	FLU	Coolant Liqui Moly 1.5 L	Coolant Liqui Moly, 1.5 L, G12++	Coolant Liqui Moly, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	6.39	7.86	8.96	11.02	40.2	15	9.37	7.35	€/L		333	KE-03 Kosice	In stock	24 h	1	1	2	1	Blister	24 h	1.57	1.96	245	126	198	1.50	245x126x198 mm	Universal			G12++	3819.00	Poland	New	0							https://cdn.olx.example/img/olx-flu-009764.jpg	https://cdn.olx.example/doc/olx-flu-009764.pdf	yes	2026-06-02
