row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_make	vehicle_model	vehicle_generation	vehicle_year_from	vehicle_year_to	vehicle_compatibility	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
8811	APS-TYR-008811	8593680793314	MIC466154		20198	Michelin	Michelin	AutoParts Slovakia Ltd.	Tires	All-season tire	TYR	Michelin 215/60 R18 92V all-season	All-season tire Michelin 215/60 R18 92V	All-season tire Michelin 215/60 R18, load index 92, speed rating V. EU label: fuel E, wet grip B, noise 72 dB.	Size	215/60 R18 92V				EUR	23	112.10	137.88	132.51	162.99	18.2	0			EUR/pc		0	DC-VIE Vienna	On order	10 days	10	1	1	4	Film wrap	10 days	9.20	10.54	550	215	215		550x215x215 mm						Universal	ECE R30	4011.10	Poland	New	24	All-season	E	B	72			https://cdn.aps.example/img/aps-tyr-008811.jpg	https://cdn.aps.example/doc/aps-tyr-008811.pdf	yes	2026-06-02
8812	APS-PRT-008812	8593991082978	LUK940249	OE3907848;OE6067630	49925	LuK	LuK	AutoParts Slovakia Ltd.	Spare parts	Clutch kit	PRT	Clutch kit LuK	Clutch kit LuK	Clutch kit LuK. Precise fitment to OE specification, proven reliability and durability.				Right		EUR	23	121.64	149.62	159.39	196.05	31.0	0			EUR/pc		408	KE-03 Kosice	In stock	24 h	1	10	1	1	Film wrap	24 h	4.42	5.44	208	73	115		208x73x115 mm	Skoda	Octavia	II (1Z)	2004	2013	Skoda Octavia II (1Z) 2004-2013		8708.99	Czechia	New	24							https://cdn.aps.example/img/aps-prt-008812.jpg	https://cdn.aps.example/doc/aps-prt-008812.pdf	yes	2026-06-02
8813	APS-FLT-008813	8594019309947	MAH23597	OE6359787;OE4591063;OE2334466	20937	Mahle	Mahle	AutoParts Slovakia Ltd.	Filters	Cabin filter	FLT	Cabin filter Mahle	Cabin filter Mahle, type Standard	Cabin filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	22.87	28.13	34.04	41.87	48.8	10	37.68		EUR/pc		200	DC-VIE Vienna	In stock	24 h	1	10	1	1	Film wrap	24 h	1.27	1.54	113	131	58		113x131x58 mm	Opel	Astra	J	2009	2015	Opel Astra J 2009-2015	ISO 4548	8421.23	Spain	New	24							https://cdn.aps.example/img/aps-flt-008813.jpg	https://cdn.aps.example/doc/aps-flt-008813.pdf	yes	2026-06-02
8814	APS-PRT-008814	8598483171321	SAC867378	OE1691339;OE6672716;OE6867739	52654	Sachs	Sachs	AutoParts Slovakia Ltd.	Spare parts	Shock absorber	PRT	Shock absorber Sachs	Shock absorber Sachs	Shock absorber Sachs. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Set		EUR	23	64.71	79.59	88.40	108.73	36.6	0			EUR/pc		0	ZA-02 Zilina	On order	7 days	7	1	2	1	Film wrap	7 days	11.87	12.79	166	83	135		166x83x135 mm	Audi	A4	B8	2007	2015	Audi A4 B8 2007-2015		8708.99	Czechia	New	24							https://cdn.aps.example/img/aps-prt-008814.jpg	https://cdn.aps.example/doc/aps-prt-008814.pdf	no	2026-06-02
8815	APS-TYR-008815	8591623569460	CON597200		16151	Continental	Continental	AutoParts Slovakia Ltd.	Tires	Summer tire	TYR	Continental 235/50 R18 88V summer	Summer tire Continental 235/50 R18 88V	Summer tire Continental 235/50 R18, load index 88, speed rating V. EU label: fuel B, wet grip A, noise 69 dB.	Size	235/50 R18 88V				EUR	23	53.74	66.10	65.25	80.26	21.4	0			EUR/pc		273	DC-PRG Prague	In stock	24 h	1	1	1	1	Film wrap	24 h	10.40	12.57	550	235	235		550x235x235 mm						Universal	ECE R30	4011.10	Italy	New	24	Summer	B	A	69			https://cdn.aps.example/img/aps-tyr-008815.jpg	https://cdn.aps.example/doc/aps-tyr-008815.pdf	yes	2026-06-02
8816	APS-RIM-008816	8597200720811	ALC17362		58915	Alcar	Alcar	AutoParts Slovakia Ltd.	Wheels	Steel wheel	RIM	Steel wheel Alcar 6.5Jx16 4x100 ET40	Steel wheel Alcar 6.5Jx16, 4x100, ET40	Steel wheel Alcar, 6.5Jx16, PCD 4x100, ET40. Certified (TUV), suitable for all-year use, painted finish.	Size	6.5Jx16 4x100 ET40				EUR	23	115.69	142.30	175.57	215.95	51.8	0			EUR/pc		154	KE-03 Kosice	In stock	24 h	1	1	2	1	Film wrap	24 h	6.70	7.29	450	450	162		450x450x162 mm						Universal	TUV / ECE	8708.70	Turkey	New	24							https://cdn.aps.example/img/aps-rim-008816.jpg	https://cdn.aps.example/doc/aps-rim-008816.pdf	yes	2026-06-02
8817	APS-FLU-008817	8594497060231	BAS628020		77719	BASF	BASF	AutoParts Slovakia Ltd.	Fluids	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	17.72	21.80	26.28	32.32	48.3	0		3.23	EUR/L		300	DC-PRG Prague	In stock	24 h	1	5	2	1	Blister	24 h	10.67	13.29	246	155	196	10.00	246x155x196 mm						Universal	ISO 22241	3819.00	Slovakia	New	0							https://cdn.aps.example/img/aps-flu-008817.jpg	https://cdn.aps.example/doc/aps-flu-008817.pdf	no	2026-06-02
8818	APS-FLU-008818	8593726239646	LIQ922752		51055	Liqui Moly	Liqui Moly	AutoParts Slovakia Ltd.	Fluids	Washer fluid	FLU	Washer fluid Liqui Moly 3 L	Washer fluid Liqui Moly, 3 L	Washer fluid Liqui Moly, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	4.24	5.22	6.16	7.58	45.3	0		2.53	EUR/L		66	DC-PRG Prague	In stock	24 h	1	5	2	2	Blister	24 h	3.03	3.74	221	139	299	3.00	221x139x299 mm						Universal		3819.00	Czechia	New	0							https://cdn.aps.example/img/aps-flu-008818.jpg	https://cdn.aps.example/doc/aps-flu-008818.pdf	yes	2026-06-02
8819	APS-FLU-008819	8591173200714	SHE370276		12320	Sheron	Sheron	AutoParts Slovakia Ltd.	Fluids	Washer fluid	FLU	Washer fluid Sheron 3 L	Washer fluid Sheron, 3 L	Washer fluid Sheron, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	7.99	9.83	11.59	14.26	45.1	0		4.75	EUR/L		12	DC-VIE Vienna	Incoming	2-3 days	3	10	1	1	Plastic container	2-3 days	3.07	3.40	208	136	311	3.00	208x136x311 mm						Universal		3819.00	Japan	New	0							https://cdn.aps.example/img/aps-flu-008819.jpg	https://cdn.aps.example/doc/aps-flu-008819.pdf	yes	2026-06-02
8820	APS-FLT-008820	8599174656721	FIL913075	OE9326881;OE5882199	80113	Filtron	Filtron	AutoParts Slovakia Ltd.	Filters	Air filter	FLT	Air filter Filtron	Air filter Filtron, type High flow	Air filter Filtron (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	21.92	26.96	33.90	41.70	54.7	0			EUR/pc		13	DC-PRG Prague	In stock	24 h	1	4	1	2	Film wrap	24 h	0.80	0.93	282	79	83		282x79x83 mm	Skoda	Octavia	III (5E)	2013	2020	Skoda Octavia III (5E) 2013-2020	ISO 4548	8421.23	China	New	24							https://cdn.aps.example/img/aps-flt-008820.jpg	https://cdn.aps.example/doc/aps-flt-008820.pdf	no	2026-06-02
8821	APS-FLU-008821	8591002296833	SHE888332		28891	Shell	Shell	AutoParts Slovakia Ltd.	Fluids	Engine oil	FLU	Engine oil Shell 0W-30 1 L	Synthetic oil Shell 0W-30, 1 L pack	Fully synthetic engine oil Shell 0W-30. ACEA C2, API SP standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	0W-30 / 1 L				EUR	23	13.13	16.15	16.42	20.20	25.1	15	17.17	20.20	EUR/L		33	DC-VIE Vienna	Incoming	2-3 days	3	5	1	1	Plastic container	2-3 days	1.00	1.16	271	290	200	1.00	271x290x200 mm						Universal	ACEA C2 / API SP	3819.00	Czechia	New	0					0W-30	ACEA C2, API SP	https://cdn.aps.example/img/aps-flu-008821.jpg	https://cdn.aps.example/doc/aps-flu-008821.pdf	no	2026-06-02
8822	APS-FLT-008822	8595947176786	BOS162289	OE4572731;OE2800175	57944	Bosch	Bosch	AutoParts Slovakia Ltd.	Filters	Air filter	FLT	Air filter Bosch	Air filter Bosch, type Activated carbon	Air filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	6.78	8.34	10.20	12.55	50.4	15	10.67		EUR/pc		436	DC-PRG Prague	In stock	24 h	1	4	2	1	Boxed set	24 h	0.48	0.55	236	92	106		236x92x106 mm	Volkswagen	Passat	B8	2014	2023	Volkswagen Passat B8 2014-2023	ISO 4548	8421.23	Japan	New	24							https://cdn.aps.example/img/aps-flt-008822.jpg	https://cdn.aps.example/doc/aps-flt-008822.pdf	yes	2026-06-02
8823	APS-TYR-008823	8595928041478	BRI634086		33605	Bridgestone	Bridgestone	AutoParts Slovakia Ltd.	Tires	All-season tire	TYR	Bridgestone 195/60 R17 92T all-season	All-season tire Bridgestone 195/60 R17 92T	All-season tire Bridgestone 195/60 R17, load index 92, speed rating T. EU label: fuel E, wet grip A, noise 68 dB.	Size	195/60 R17 92T				EUR	23	63.04	77.54	75.90	93.36	20.4	5	88.69		EUR/pc		148	BA-01 Bratislava	In stock	24 h	1	5	2	4	Film wrap	24 h	12.20	13.44	525	195	195		525x195x195 mm						Universal	ECE R30	4011.10	France	New	24	All-season	E	A	68			https://cdn.aps.example/img/aps-tyr-008823.jpg	https://cdn.aps.example/doc/aps-tyr-008823.pdf	yes	2026-06-02
8824	APS-PRT-008824	8594661079670	SNR331720	OE1587400;OE5813996	57841	SNR	SNR	AutoParts Slovakia Ltd.	Spare parts	Wheel bearing	PRT	Wheel bearing SNR	Wheel bearing SNR	Wheel bearing SNR. Precise fitment to OE specification, proven reliability and durability.				Right		EUR	23	38.10	46.86	58.72	72.23	54.1	10	65.01		EUR/pc		363	ZA-02 Zilina	In stock	24 h	1	2	2	1	Box	24 h	5.20	6.34	263	225	203		263x225x203 mm	Skoda	Fabia	II (5J)	2007	2014	Skoda Fabia II (5J) 2007-2014		8708.99	Slovakia	New	24							https://cdn.aps.example/img/aps-prt-008824.jpg	https://cdn.aps.example/doc/aps-prt-008824.pdf	no	2026-06-02
8825	APS-TYR-008825	8595656299646	BAR842761		53811	Barum	Barum	AutoParts Slovakia Ltd.	Tires	All-season tire	TYR	Barum 225/55 R18 90H all-season	All-season tire Barum 225/55 R18 90H	All-season tire Barum 225/55 R18, load index 90, speed rating H. EU label: fuel B, wet grip C, noise 68 dB.	Size	225/55 R18 90H				EUR	23	128.13	157.60	172.34	211.98	34.5	5	201.38		EUR/pc		0	DC-PRG Prague	On order	10 days	10	5	1	1	Film wrap	10 days	7.20	8.75	550	225	225		550x225x225 mm						Universal	ECE R30	4011.10	Germany	New	24	All-season	B	C	68			https://cdn.aps.example/img/aps-tyr-008825.jpg	https://cdn.aps.example/doc/aps-tyr-008825.pdf	yes	2026-06-02
8826	APS-BRK-008826	8593870312929	FEB946298	OE1597955;OE7359678	64991	Febi	Febi	AutoParts Slovakia Ltd.	Braking system	Brake shoes	BRK	Brake shoes Febi	Brake shoes Febi, diameter 330 mm	Brake shoes by Febi with 330 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle			EUR	23	29.68	36.51	42.21	51.92	42.2	15	44.13		EUR/pc		186	ZA-02 Zilina	In stock	24 h	1	5	1	2	Boxed set	24 h	1.65	1.87	330	330	74		330x330x74 mm	Mercedes-Benz	E-Class	W212	2009	2016	Mercedes-Benz E-Class W212 2009-2016	ECE R90	8708.30	Poland	New	24							https://cdn.aps.example/img/aps-brk-008826.jpg	https://cdn.aps.example/doc/aps-brk-008826.pdf	yes	2026-06-02
8827	APS-FLU-008827	8597418817303	LIQ663420		43358	Liqui Moly	Liqui Moly	AutoParts Slovakia Ltd.	Fluids	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	13.16	16.19	19.11	23.51	45.2	10	21.16	2.35	EUR/L		300	DC-PRG Prague	In stock	24 h	1	1	2	1	Box	24 h	10.77	13.46	195	249	261	10.00	195x249x261 mm						Universal	ISO 22241	3819.00	Slovakia	New	0							https://cdn.aps.example/img/aps-flu-008827.jpg	https://cdn.aps.example/doc/aps-flu-008827.pdf	yes	2026-06-02
8828	APS-ACC-008828	8590382123579	THU912421		52460	Thule	Thule	AutoParts Slovakia Ltd.	Accessories	Roof box	ACC	Roof box Thule	Roof box Thule, grey	Roof box Thule. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	256.09	314.99	403.20	495.94	57.4	0			EUR/pc		446	DC-PRG Prague	In stock	24 h	1	1	4	4	Blister	24 h	0.35	0.42	374	379	162		374x379x162 mm						Universal		8708.29	Spain	New	12							https://cdn.aps.example/img/aps-acc-008828.jpg	https://cdn.aps.example/doc/aps-acc-008828.pdf	yes	2026-06-02
8829	APS-BRK-008829	8595969849118	FEB527478	OE4342889	88826	Febi	Febi	AutoParts Slovakia Ltd.	Braking system	Brake shoes	BRK	Brake shoes Febi	Brake shoes Febi, diameter 288 mm	Brake shoes by Febi with 288 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Rear axle		Rear axle			EUR	23	43.54	53.55	61.09	75.14	40.3	0			EUR/pc		21	ZA-02 Zilina	Incoming	2-3 days	3	10	2	2	Plastic container	2-3 days	4.70	5.57	288	288	71		288x288x71 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	ECE R90	8708.30	Poland	New	24							https://cdn.aps.example/img/aps-brk-008829.jpg	https://cdn.aps.example/doc/aps-brk-008829.pdf	no	2026-06-02
8830	APS-ACC-008830	8596979220904	MEG936504		94987	Meguiar's	Meguiar's	AutoParts Slovakia Ltd.	Accessories	Car shampoo	ACC	Car shampoo Meguiar's	Car shampoo Meguiar's, grey	Car shampoo Meguiar's. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	4.84	5.95	6.95	8.55	43.6	15	7.27		EUR/pc		0	BA-01 Bratislava	Sold out		0	2	4	4	Box		6.35	7.16	590	185	171		590x185x171 mm						Universal		8708.29	Germany	New	12							https://cdn.aps.example/img/aps-acc-008830.jpg	https://cdn.aps.example/doc/aps-acc-008830.pdf	yes	2026-06-02
8831	APS-RIM-008831	8594168786842	ALC398851		29890	Alcar	Alcar	AutoParts Slovakia Ltd.	Wheels	Steel wheel	RIM	Steel wheel Alcar 6.5Jx15 4x100 ET40	Steel wheel Alcar 6.5Jx15, 4x100, ET40	Steel wheel Alcar, 6.5Jx15, PCD 4x100, ET40. Certified (TUV), suitable for all-year use, painted finish.	Size	6.5Jx15 4x100 ET40				EUR	23	31.68	38.97	47.12	57.96	48.7	0			EUR/pc		306	BA-01 Bratislava	In stock	24 h	1	1	2	1	Plastic container	24 h	9.70	11.01	425	425	162		425x425x162 mm						Universal	TUV / ECE	8708.70	China	New	24							https://cdn.aps.example/img/aps-rim-008831.jpg	https://cdn.aps.example/doc/aps-rim-008831.pdf	yes	2026-06-02
8832	APS-TYR-008832	8596148022889	GOO347019		87210	Goodyear	Goodyear	AutoParts Slovakia Ltd.	Tires	Summer tire	TYR	Goodyear 205/50 R16 96T summer	Summer tire Goodyear 205/50 R16 96T	Summer tire Goodyear 205/50 R16, load index 96, speed rating T. EU label: fuel B, wet grip A, noise 71 dB.	Size	205/50 R16 96T				EUR	23	89.95	110.64	112.13	137.92	24.7	15	117.23		EUR/pc		0	DC-PRG Prague	On order	7 days	7	1	1	1	Boxed set	7 days	10.00	12.28	500	205	205		500x205x205 mm						Universal	ECE R30	4011.10	Poland	New	24	Summer	B	A	71			https://cdn.aps.example/img/aps-tyr-008832.jpg	https://cdn.aps.example/doc/aps-tyr-008832.pdf	yes	2026-06-02
8833	APS-LGT-008833	8599067949244	OSR530429		41895	Osram	Osram	AutoParts Slovakia Ltd.	Lighting & visibility	LED bulb	LGT	LED bulb Osram	LED bulb Osram	LED bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	25.30	31.12	38.39	47.22	51.7	10	42.50		EUR/pc		127	BA-01 Bratislava	In stock	24 h	1	2	1	2	Blister	24 h	0.14	0.15	286	24	51		286x24x51 mm	Opel	Insignia	A	2008	2017	Opel Insignia A 2008-2017	ECE R37/R112	8512.20	Japan	New	12							https://cdn.aps.example/img/aps-lgt-008833.jpg	https://cdn.aps.example/doc/aps-lgt-008833.pdf	yes	2026-06-02
8834	APS-ACC-008834	8591449882651	PEW358187		76529	Pewag	Pewag	AutoParts Slovakia Ltd.	Accessories	Snow chains	ACC	Snow chains Pewag	Snow chains Pewag, beige	Snow chains Pewag. Quality build, easy installation, universal or model-specific design.	Design	Universal			Beige	EUR	23	88.40	108.73	146.08	179.68	65.2	0			EUR/pc		64	ZA-02 Zilina	In stock	24 h	1	1	1	1	Blister	24 h	4.42	5.48	108	213	96		108x213x96 mm						Universal		8708.29	Slovakia	New	12							https://cdn.aps.example/img/aps-acc-008834.jpg	https://cdn.aps.example/doc/aps-acc-008834.pdf	yes	2026-06-02
8835	APS-PRT-008835	8594800241708	VAL939363	OE9604225;OE2650459;OE8999837	96353	Valeo	Valeo	AutoParts Slovakia Ltd.	Spare parts	Clutch kit	PRT	Clutch kit Valeo	Clutch kit Valeo	Clutch kit Valeo. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Left		EUR	23	182.22	224.13	251.17	308.94	37.8	15	262.60		EUR/pc		0	DC-VIE Vienna	On order	10 days	10	5	1	4	Blister	10 days	11.91	13.57	146	227	195		146x227x195 mm	Skoda	Fabia	II (5J)	2007	2014	Skoda Fabia II (5J) 2007-2014		8708.99	France	New	24							https://cdn.aps.example/img/aps-prt-008835.jpg	https://cdn.aps.example/doc/aps-prt-008835.pdf	yes	2026-06-02
8836	APS-TYR-008836	8596518491352	MAT595428		69235	Matador	Matador	AutoParts Slovakia Ltd.	Tires	Winter tire	TYR	Matador 215/60 R17 90T winter	Winter tire Matador 215/60 R17 90T	Winter tire Matador 215/60 R17, load index 90, speed rating T. EU label: fuel B, wet grip B, noise 73 dB.	Size	215/60 R17 90T				EUR	23	89.54	110.13	116.81	143.68	30.5	10	129.31		EUR/pc		228	ZA-02 Zilina	In stock	24 h	1	1	4	1	Box	24 h	7.90	9.79	525	215	215		525x215x215 mm						Universal	ECE R30	4011.10	China	New	24	Winter	B	B	73			https://cdn.aps.example/img/aps-tyr-008836.jpg	https://cdn.aps.example/doc/aps-tyr-008836.pdf	no	2026-06-02
8837	APS-LGT-008837	8590584586950	BOS764360		94791	Bosch	Bosch	AutoParts Slovakia Ltd.	Lighting & visibility	H7 bulb	LGT	H7 bulb Bosch	H7 bulb Bosch	H7 bulb Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	3.43	4.22	5.44	6.69	58.6	0			EUR/pc		28	DC-PRG Prague	In stock	24 h	1	1	4	1	Film wrap	24 h	0.17	0.19	542	29	44		542x29x44 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	ECE R37/R112	8512.20	Czechia	New	12							https://cdn.aps.example/img/aps-lgt-008837.jpg	https://cdn.aps.example/doc/aps-lgt-008837.pdf	yes	2026-06-02
8838	APS-ACC-008838	8592432645192	AUT133057		62645	AutoMega	AutoMega	AutoParts Slovakia Ltd.	Accessories	Textile mats (set)	ACC	Textile mats (set) AutoMega	Textile mats (set) AutoMega, beige	Textile mats (set) AutoMega. Quality build, easy installation, universal or model-specific design.	Design	Universal			Beige	EUR	23	10.96	13.48	17.03	20.95	55.4	10	18.86		EUR/pc		476	BA-01 Bratislava	In stock	24 h	1	5	2	4	Boxed set	24 h	7.90	9.71	552	282	139		552x282x139 mm						Universal		8708.29	Spain	New	12							https://cdn.aps.example/img/aps-acc-008838.jpg	https://cdn.aps.example/doc/aps-acc-008838.pdf	yes	2026-06-02
8839	APS-PRT-008839	8599763351310	BOS422003	OE7608460;OE2554716	21031	Bosch	Bosch	AutoParts Slovakia Ltd.	Spare parts	Starter motor	PRT	Starter motor Bosch	Starter motor Bosch	Starter motor Bosch. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Rear axle		Rear axle	Set		EUR	23	192.94	237.32	277.98	341.92	44.1	10	307.73		EUR/pc	69.55	0	BA-01 Bratislava	On order	14 days	14	5	1	1	Film wrap	14 days	11.95	13.46	140	68	84		140x68x84 mm	BMW	3 Series	E90	2005	2012	BMW 3 Series E90 2005-2012		8708.99	Germany	Remanufactured	24							https://cdn.aps.example/img/aps-prt-008839.jpg	https://cdn.aps.example/doc/aps-prt-008839.pdf	yes	2026-06-02
8840	APS-PRT-008840	8590351493238	SKF29810	OE8675385;OE2482949;OE6411480	64716	SKF	SKF	AutoParts Slovakia Ltd.	Spare parts	Water pump	PRT	Water pump SKF	Water pump SKF	Water pump SKF. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Right		EUR	23	54.18	66.64	75.17	92.46	38.7	0			EUR/pc		0	ZA-02 Zilina	On order	7 days	7	1	1	2	Box	7 days	8.30	9.31	151	234	31		151x234x31 mm	Skoda	Octavia	II (1Z)	2004	2013	Skoda Octavia II (1Z) 2004-2013		8708.99	Japan	New	24							https://cdn.aps.example/img/aps-prt-008840.jpg	https://cdn.aps.example/doc/aps-prt-008840.pdf	yes	2026-06-02
8841	APS-BRK-008841	8593041710226	ATE32204	OE2230701	41379	ATE	ATE	AutoParts Slovakia Ltd.	Braking system	Brake caliper	BRK	Brake caliper ATE	Brake caliper ATE, diameter 256 mm	Brake caliper by ATE with 256 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub	Right		EUR	23	93.36	114.83	136.01	167.29	45.7	0			EUR/pc	34.61	233	ZA-02 Zilina	In stock	24 h	1	5	1	2	Plastic container	24 h	5.77	6.93	256	256	81		256x256x81 mm	Volkswagen	Passat	B7	2010	2014	Volkswagen Passat B7 2010-2014	ECE R90	8708.30	Turkey	New	24							https://cdn.aps.example/img/aps-brk-008841.jpg	https://cdn.aps.example/doc/aps-brk-008841.pdf	yes	2026-06-02
8842	APS-ACC-008842	8599624890422	SON85118		83770	Sonax	Sonax	AutoParts Slovakia Ltd.	Accessories	Car shampoo	ACC	Car shampoo Sonax	Car shampoo Sonax, grey	Car shampoo Sonax. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	13.28	16.33	19.16	23.57	44.3	0			EUR/pc		40	KE-03 Kosice	In stock	24 h	1	5	1	1	Plastic container	24 h	2.26	2.44	80	136	298		80x136x298 mm						Universal		8708.29	Turkey	New	12							https://cdn.aps.example/img/aps-acc-008842.jpg	https://cdn.aps.example/doc/aps-acc-008842.pdf	yes	2026-06-02
8843	APS-PRT-008843	8595847230731	BOS863030	OE1849633	64534	Bosch	Bosch	AutoParts Slovakia Ltd.	Spare parts	Spark plug	PRT	Spark plug Bosch	Spark plug Bosch	Spark plug Bosch. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Set		EUR	23	7.24	8.91	10.69	13.15	47.7	0			EUR/pc		0	DC-VIE Vienna	On order	14 days	14	1	2	1	Blister	14 days	11.67	14.52	300	292	93		300x292x93 mm	Renault	Megane	III	2008	2016	Renault Megane III 2008-2016		8708.99	Turkey	New	24							https://cdn.aps.example/img/aps-prt-008843.jpg	https://cdn.aps.example/doc/aps-prt-008843.pdf	no	2026-06-02
8844	APS-PRT-008844	8596931470521	VAL895209	OE3617796;OE2287765;OE6157517	75434	Valeo	Valeo	AutoParts Slovakia Ltd.	Spare parts	Starter motor	PRT	Starter motor Valeo	Starter motor Valeo	Starter motor Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Front axle		Front axle	Left		EUR	23	227.63	279.98	319.77	393.32	40.5	15	334.32		EUR/pc	34.78	0	DC-PRG Prague	On order	14 days	14	2	1	1	Plastic container	14 days	10.82	12.80	229	204	228		229x204x228 mm	Volkswagen	Passat	B8	2014	2023	Volkswagen Passat B8 2014-2023		8708.99	Czechia	Remanufactured	24							https://cdn.aps.example/img/aps-prt-008844.jpg	https://cdn.aps.example/doc/aps-prt-008844.pdf	yes	2026-06-02
8845	APS-FLT-008845	8598487676778	MAN770243	OE2091741	73116	Mann-Filter	Mann-Filter	AutoParts Slovakia Ltd.	Filters	Air filter	FLT	Air filter Mann-Filter	Air filter Mann-Filter, type Standard	Air filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	22.49	27.66	33.33	41.00	48.2	5	38.95		EUR/pc		462	ZA-02 Zilina	In stock	24 h	1	1	2	1	Boxed set	24 h	0.22	0.26	98	111	84		98x111x84 mm	Ford	Mondeo	IV	2007	2014	Ford Mondeo IV 2007-2014	ISO 4548	8421.23	Turkey	New	24							https://cdn.aps.example/img/aps-flt-008845.jpg	https://cdn.aps.example/doc/aps-flt-008845.pdf	yes	2026-06-02
8846	APS-LGT-008846	8591100327231	BOS735170		82301	Bosch	Bosch	AutoParts Slovakia Ltd.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) Bosch	Wiper blade (set) Bosch	Wiper blade (set) Bosch. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	10.02	12.32	14.98	18.43	49.5	0			EUR/pc		0	DC-PRG Prague	On order	10 days	10	4	2	1	Plastic container	10 days	0.39	0.46	547	56	44		547x56x44 mm	Volkswagen	Golf	VI (5K)	2008	2013	Volkswagen Golf VI (5K) 2008-2013	ECE R37/R112	8512.20	Italy	New	12							https://cdn.aps.example/img/aps-lgt-008846.jpg	https://cdn.aps.example/doc/aps-lgt-008846.pdf	yes	2026-06-02
8847	APS-PRT-008847	8590247143636	SKF441208	OE2033015;OE5960648;OE5683459	46282	SKF	SKF	AutoParts Slovakia Ltd.	Spare parts	Wheel bearing	PRT	Wheel bearing SKF	Wheel bearing SKF	Wheel bearing SKF. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Set		EUR	23	67.94	83.57	89.06	109.54	31.1	0			EUR/pc		133	ZA-02 Zilina	In stock	24 h	1	1	1	1	Boxed set	24 h	10.02	12.49	52	196	56		52x196x56 mm	Skoda	Fabia	II (5J)	2007	2014	Skoda Fabia II (5J) 2007-2014		8708.99	Czechia	New	24							https://cdn.aps.example/img/aps-prt-008847.jpg	https://cdn.aps.example/doc/aps-prt-008847.pdf	yes	2026-06-02
