riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
8844	MMK-ACC-008844	8599659006744	PET267996		91296	Petex	Petex	MotoMarket s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Petex	Gumové koberce (sada) Petex, —	Gumové koberce (sada) Petex. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			—	EUR	23	36.90	45.39	52.60	64.70	42.5	0			€/ks		182	DC-PRG Praha	Skladom	24 h	1	1	2	4	Blister	24 h	4.30	5.09	273	205	130		273x205x130 mm	Univerzálne				8708.29	Japonsko	Nový	12							https://cdn.mmk.sk/img/mmk-acc-008844.jpg	https://cdn.mmk.sk/doc/mmk-acc-008844.pdf	áno	2026-06-02
8845	MMK-FLU-008845	8590943455941	SHE382120		74997	Shell	Shell	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Shell 15W-40 20 L	Syntetický olej Shell 15W-40, balenie 20 L	Plne syntetický motorový olej Shell 15W-40. Normy ACEA C2, API SP, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	15W-40 / 20 L				EUR	23	176.06	216.55	211.50	260.14	20.1	5	247.13	13.01	€/L		458	DC-WIEN Viedeň	Skladom	24 h	1	10	2	2	Blister	24 h	18.50	21.25	265	253	226	20.00	265x253x226 mm	Univerzálne			ACEA C2 / API SP	3819.00	Francúzsko	Nový	0					15W-40	ACEA C2, API SP	https://cdn.mmk.sk/img/mmk-flu-008845.jpg	https://cdn.mmk.sk/doc/mmk-flu-008845.pdf	nie	2026-06-02
8846	MMK-PRT-008846	8599575400879	BOS280363	OE6314297	34761	Bosch	Bosch	MotoMarket s.r.o.	Náhradné diely	Zapaľovacia sviečka	PRT	Zapaľovacia sviečka Bosch	Zapaľovacia sviečka Bosch	Zapaľovacia sviečka Bosch. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor	Ľavá		EUR	23	5.01	6.16	7.06	8.68	40.9	5	8.25		€/ks		88	DC-WIEN Viedeň	Skladom	24 h	1	10	4	1	Sada v krabici	24 h	1.47	1.59	387	153	71		387x153x71 mm	BMW 5 F10 2010–2017	2010	2017		8708.99	Čína	Nový	24							https://cdn.mmk.sk/img/mmk-prt-008846.jpg	https://cdn.mmk.sk/doc/mmk-prt-008846.pdf	áno	2026-06-02
8847	MMK-TYR-008847	8594000797296	GOO508114		65817	Goodyear	Goodyear	MotoMarket s.r.o.	Pneumatiky	Letná pneumatika	TYR	Goodyear 235/55 R17 88H letná	Letná pneu Goodyear 235/55 R17 88H	Letná pneumatika Goodyear 235/55 R17, nosnosť 88, rýchlosť H. EÚ štítok: palivo B, priľnavosť na mokre A, hluk 71 dB.	Rozmer	235/55 R17 88H				EUR	23	65.18	80.17	83.57	102.79	28.2	5	97.65		€/ks		107	DC-PRG Praha	Skladom	24 h	1	4	1	2	Blister	24 h	8.30	10.05	525	235	235		525x235x235 mm	Univerzálne			ECE R30	4011.10	Poľsko	Nový	24	Letná	B	A	71			https://cdn.mmk.sk/img/mmk-tyr-008847.jpg	https://cdn.mmk.sk/doc/mmk-tyr-008847.pdf	nie	2026-06-02
8848	MMK-FLU-008848	8598479759182	MOB267814		37712	Mobil	Mobil	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Mobil 0W-20 4 L	Syntetický olej Mobil 0W-20, balenie 4 L	Plne syntetický motorový olej Mobil 0W-20. Normy ACEA C3, API SN PLUS, schválenia VW/MB/BMW. Balenie 4 L.	Viskozita/Balenie	0W-20 / 4 L				EUR	23	51.85	63.78	66.11	81.32	27.5	0		20.33	€/L		394	KE-03 Košice	Skladom	24 h	1	1	4	2	Sada v krabici	24 h	3.80	4.29	169	196	206	4.00	169x196x206 mm	Univerzálne			ACEA C3 / API SN PLUS	3819.00	Slovensko	Nový	0					0W-20	ACEA C3, API SN PLUS	https://cdn.mmk.sk/img/mmk-flu-008848.jpg	https://cdn.mmk.sk/doc/mmk-flu-008848.pdf	áno	2026-06-02
8849	MMK-PRT-008849	8596519138591	BER650924	OE7212255;OE8847805;OE6516065	49161	Beru	Beru	MotoMarket s.r.o.	Náhradné diely	Zapaľovacia cievka	PRT	Zapaľovacia cievka Beru	Zapaľovacia cievka Beru	Zapaľovacia cievka Beru. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Zadná náprava		Zadná náprava			EUR	23	42.82	52.67	57.50	70.72	34.3	5	67.18		€/ks		363	DC-WIEN Viedeň	Skladom	24 h	1	5	1	2	Kartón	24 h	5.60	6.54	220	283	34		220x283x34 mm	Škoda Fabia II (5J) 2007–2014	2007	2014		8708.99	Česko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-008849.jpg	https://cdn.mmk.sk/doc/mmk-prt-008849.pdf	áno	2026-06-02
8850	MMK-BRK-008850	8596172517665	TRW902399	OE3030353;OE4629604	91470	TRW	TRW	MotoMarket s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň TRW	Brzdový strmeň TRW, priemer 312 mm	Brzdový strmeň značky TRW s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Pravá		EUR	23	154.89	190.51	205.00	252.15	32.4	0			€/ks	37.75	34	ZA-02 Žilina	Na ceste	2–3 dni	3	1	4	1	Plastová nádoba	2–3 dni	8.29	10.30	312	312	22		312x312x22 mm	Dacia Duster I 2010–2018	2010	2018	ECE R90	8708.30	Slovensko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-008850.jpg	https://cdn.mmk.sk/doc/mmk-brk-008850.pdf	áno	2026-06-02
8851	MMK-FLU-008851	8595343990986	ATE867323		48828	ATE	ATE	MotoMarket s.r.o.	Prevádzkové kvapaliny	Brzdová kvapalina	FLU	Brzdová kvapalina ATE 0.5 L	Brzdová kvapalina ATE, 0.5 L, DOT 4	Brzdová kvapalina ATE, norma DOT 4, balenie 0.5 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	0.5 L				EUR	23	13.69	16.84	18.54	22.80	35.4	10	20.52	45.60	€/L		165	DC-WIEN Viedeň	Skladom	24 h	1	10	4	1	Blister	24 h	0.52	0.55	207	220	263	0.50	207x220x263 mm	Univerzálne			DOT 4	3819.00	Slovensko	Nový	0							https://cdn.mmk.sk/img/mmk-flu-008851.jpg	https://cdn.mmk.sk/doc/mmk-flu-008851.pdf	nie	2026-06-02
8852	MMK-TYR-008852	8594900435397	CON80067		93674	Continental	Continental	MotoMarket s.r.o.	Pneumatiky	Letná pneumatika	TYR	Continental 215/55 R17 91T letná	Letná pneu Continental 215/55 R17 91T	Letná pneumatika Continental 215/55 R17, nosnosť 91, rýchlosť T. EÚ štítok: palivo C, priľnavosť na mokre B, hluk 70 dB.	Rozmer	215/55 R17 91T				EUR	23	111.35	136.96	135.23	166.33	21.4	0			€/ks		444	ZA-02 Žilina	Skladom	24 h	1	5	1	1	Plastová nádoba	24 h	7.00	8.38	525	215	215		525x215x215 mm	Univerzálne			ECE R30	4011.10	Poľsko	Nový	24	Letná	C	B	70			https://cdn.mmk.sk/img/mmk-tyr-008852.jpg	https://cdn.mmk.sk/doc/mmk-tyr-008852.pdf	nie	2026-06-02
8853	MMK-BRK-008853	8594559778036	FEB453662	OE8399461	14165	Febi	Febi	MotoMarket s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Febi	Brzdové čeľuste Febi, priemer 330 mm	Brzdové čeľuste značky Febi s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Pravá		EUR	23	32.44	39.90	49.87	61.34	53.7	10	55.21		€/ks		179	BA-01 Bratislava	Skladom	24 h	1	10	1	1	Plastová nádoba	24 h	8.27	9.22	330	330	47		330x330x47 mm	Volkswagen Passat B8 2014–2023	2014	2023	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-008853.jpg	https://cdn.mmk.sk/doc/mmk-brk-008853.pdf	áno	2026-06-02
8854	MMK-FLU-008854	8597315675464	LIQ914842		52564	Liqui Moly	Liqui Moly	MotoMarket s.r.o.	Prevádzkové kvapaliny	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, norma ISO 22241, balenie 10 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	10 L				EUR	23	13.55	16.67	19.05	23.43	40.6	5	22.26	2.34	€/L		21	DC-PRG Praha	Na ceste	2–3 dni	3	1	2	1	Blister	2–3 dni	10.03	11.17	150	126	305	10.00	150x126x305 mm	Univerzálne			ISO 22241	3819.00	Čína	Nový	0							https://cdn.mmk.sk/img/mmk-flu-008854.jpg	https://cdn.mmk.sk/doc/mmk-flu-008854.pdf	áno	2026-06-02
8855	MMK-BRK-008855	8595136264942	TRW396341	OE2405685	26897	TRW	TRW	MotoMarket s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň TRW	Brzdový strmeň TRW, priemer 330 mm	Brzdový strmeň značky TRW s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa			EUR	23	65.99	81.17	96.45	118.63	46.2	0			€/ks	35.01	248	ZA-02 Žilina	Skladom	24 h	1	1	2	1	Blister	24 h	7.38	9.07	330	330	38		330x330x38 mm	BMW 5 F10 2010–2017	2010	2017	ECE R90	8708.30	Turecko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-008855.jpg	https://cdn.mmk.sk/doc/mmk-brk-008855.pdf	áno	2026-06-02
8856	MMK-FLT-008856	8599708365716	MAH841607	OE2541067	11101	Mahle	Mahle	MotoMarket s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Mahle	Vzduchový filter Mahle, typ Aktívne uhlie	Vzduchový filter Mahle (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	18.78	23.10	25.37	31.21	35.1	10	28.09		€/ks		368	ZA-02 Žilina	Skladom	24 h	1	1	1	1	Sada v krabici	24 h	0.78	0.97	102	101	64		102x101x64 mm	Ford Focus III 2010–2018	2010	2018	ISO 4548	8421.23	Turecko	Nový	24							https://cdn.mmk.sk/img/mmk-flt-008856.jpg	https://cdn.mmk.sk/doc/mmk-flt-008856.pdf	áno	2026-06-02
8857	MMK-LGT-008857	8595458552390	SWF488196		40965	SWF	SWF	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) SWF	Stierač (sada) SWF	Stierač (sada) SWF. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	14.25	17.53	21.81	26.83	53.1	10	24.15		€/ks		28	BA-01 Bratislava	Na ceste	2–3 dni	3	5	1	1	Blister	2–3 dni	0.38	0.40	441	56	58		441x56x58 mm	Opel Astra J 2009–2015	2009	2015	ECE R37/R112	8512.20	Nemecko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-008857.jpg	https://cdn.mmk.sk/doc/mmk-lgt-008857.pdf	áno	2026-06-02
8858	MMK-PRT-008858	8597194412150	INA978857	OE2680673;OE3864182;OE4408868	50372	INA	INA	MotoMarket s.r.o.	Náhradné diely	Rozvodová sada	PRT	Rozvodová sada INA	Rozvodová sada INA	Rozvodová sada INA. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor	Ľavá		EUR	23	67.38	82.88	95.91	117.97	42.3	5	112.07		€/ks		209	DC-PRG Praha	Skladom	24 h	1	4	1	2	Sada v krabici	24 h	0.98	1.19	93	146	53		93x146x53 mm	BMW 5 F10 2010–2017	2010	2017		8708.99	Slovensko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-008858.jpg	https://cdn.mmk.sk/doc/mmk-prt-008858.pdf	áno	2026-06-02
8859	MMK-PRT-008859	8591821518529	DEN108900	OE1168778;OE8825611;OE9053138	71276	Denso	Denso	MotoMarket s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Denso	Alternátor Denso	Alternátor Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Motor		Motor	Pravá		EUR	23	268.11	329.78	364.76	448.65	36.0	5	426.22		€/ks	78.03	360	KE-03 Košice	Skladom	24 h	1	1	4	4	Blister	24 h	10.96	13.54	223	109	180		223x109x180 mm	Audi A4 B8 2007–2015	2007	2015		8708.99	Čína	Repasovaný	24							https://cdn.mmk.sk/img/mmk-prt-008859.jpg	https://cdn.mmk.sk/doc/mmk-prt-008859.pdf	áno	2026-06-02
8860	MMK-RIM-008860	8594372790727	RON685271		58877	Ronal	Ronal	MotoMarket s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Ronal 6.5Jx18 4x100 ET50	Oceľový disk Ronal 6.5Jx18, 4x100, ET50	Oceľový disk Ronal, 6.5Jx18, rozteč 4x100, ET50. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.5Jx18 4x100 ET50				EUR	23	74.37	91.48	114.34	140.64	53.7	0			€/ks		415	BA-01 Bratislava	Skladom	24 h	1	5	2	1	Fólia	24 h	11.20	13.56	500	500	162		500x500x162 mm	Univerzálne			TÜV / ECE	8708.70	Nemecko	Nový	24							https://cdn.mmk.sk/img/mmk-rim-008860.jpg	https://cdn.mmk.sk/doc/mmk-rim-008860.pdf	áno	2026-06-02
8861	MMK-PRT-008861	8596066186649	BER712784	OE3668410;OE3670738	19162	Beru	Beru	MotoMarket s.r.o.	Náhradné diely	Zapaľovacia cievka	PRT	Zapaľovacia cievka Beru	Zapaľovacia cievka Beru	Zapaľovacia cievka Beru. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	42.77	52.61	56.73	69.78	32.6	15	59.31		€/ks		0	ZA-02 Žilina	Na objednávku	7 dní	7	1	2	1	Blister	7 dní	1.65	1.90	66	169	235		66x169x235 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013		8708.99	Japonsko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-008861.jpg	https://cdn.mmk.sk/doc/mmk-prt-008861.pdf	áno	2026-06-02
8862	MMK-TYR-008862	8598316868770	GOO791319		57297	Goodyear	Goodyear	MotoMarket s.r.o.	Pneumatiky	Celoročná pneumatika	TYR	Goodyear 225/65 R17 88V celoročná	Celoročná pneu Goodyear 225/65 R17 88V	Celoročná pneumatika Goodyear 225/65 R17, nosnosť 88, rýchlosť V. EÚ štítok: palivo D, priľnavosť na mokre B, hluk 69 dB.	Rozmer	225/65 R17 88V				EUR	23	103.50	127.30	144.36	177.56	39.5	10	159.80		€/ks		103	KE-03 Košice	Skladom	24 h	1	2	1	1	Blister	24 h	9.90	12.23	525	225	225		525x225x225 mm	Univerzálne			ECE R30	4011.10	Francúzsko	Nový	24	Celoročná	D	B	69			https://cdn.mmk.sk/img/mmk-tyr-008862.jpg	https://cdn.mmk.sk/doc/mmk-tyr-008862.pdf	nie	2026-06-02
8863	MMK-LGT-008863	8592009565083	BOS936549		20312	Bosch	Bosch	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Žiarovka H7	LGT	Žiarovka H7 Bosch	Žiarovka H7 Bosch	Žiarovka H7 Bosch. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	4.53	5.57	6.13	7.54	35.3	0			€/ks		467	KE-03 Košice	Skladom	24 h	1	10	1	2	Sada v krabici	24 h	0.76	0.88	466	48	51		466x48x51 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ECE R37/R112	8512.20	Česko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-008863.jpg	https://cdn.mmk.sk/doc/mmk-lgt-008863.pdf	áno	2026-06-02
8864	MMK-BRK-008864	8593670592903	BRE221101	OE2524339;OE7637322;OE1146871	88112	Brembo	Brembo	MotoMarket s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky Brembo	Brzdové platničky Brembo, priemer 288 mm	Brzdové platničky značky Brembo s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	67.43	82.94	97.19	119.54	44.1	15	101.61		€/ks		38	DC-PRG Praha	Na ceste	2–3 dni	3	1	4	1	Sada v krabici	2–3 dni	7.57	9.24	288	288	53		288x288x53 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ECE R90	8708.30	Poľsko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-008864.jpg	https://cdn.mmk.sk/doc/mmk-brk-008864.pdf	áno	2026-06-02
8865	MMK-ACC-008865	8590350399241	KEG268962		80108	Kegel	Kegel	MotoMarket s.r.o.	Autodoplnky	Autopoťahy (sada)	ACC	Autopoťahy (sada) Kegel	Autopoťahy (sada) Kegel, —	Autopoťahy (sada) Kegel. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	65.39	80.43	105.33	129.56	61.1	15	110.13		€/ks		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	2	1	1	Fólia	10 dní	4.84	5.53	131	350	214		131x350x214 mm	Univerzálne				8708.29	Poľsko	Nový	12							https://cdn.mmk.sk/img/mmk-acc-008865.jpg	https://cdn.mmk.sk/doc/mmk-acc-008865.pdf	áno	2026-06-02
8866	MMK-FLT-008866	8595370408294	MAH261561	OE2984724;OE7617865	58398	Mahle	Mahle	MotoMarket s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Mahle	Vzduchový filter Mahle, typ Štandard	Vzduchový filter Mahle (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	24.40	30.01	33.27	40.92	36.4	10	36.83		€/ks		0	DC-PRG Praha	Na objednávku	7 dní	7	5	1	1	Blister	7 dní	0.78	0.95	163	196	103		163x196x103 mm	Volkswagen Passat B7 2010–2014	2010	2014	ISO 4548	8421.23	Čína	Nový	24							https://cdn.mmk.sk/img/mmk-flt-008866.jpg	https://cdn.mmk.sk/doc/mmk-flt-008866.pdf	áno	2026-06-02
8867	MMK-LGT-008867	8596548641420	OSR564855		92515	Osram	Osram	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Osram	Žiarovka LED Osram	Žiarovka LED Osram. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	23.82	29.30	34.89	42.91	46.5	0			€/ks		466	DC-WIEN Viedeň	Skladom	24 h	1	1	4	1	Fólia	24 h	0.49	0.54	636	25	56		636x25x56 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ECE R37/R112	8512.20	Poľsko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-008867.jpg	https://cdn.mmk.sk/doc/mmk-lgt-008867.pdf	áno	2026-06-02
8868	MMK-ACC-008868	8590396181572	AUT865246		71128	AutoMega	AutoMega	MotoMarket s.r.o.	Autodoplnky	Textilné koberce (sada)	ACC	Textilné koberce (sada) AutoMega	Textilné koberce (sada) AutoMega, —	Textilné koberce (sada) AutoMega. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	14.87	18.29	24.65	30.32	65.8	15	25.77		€/ks		0	DC-PRG Praha	Na objednávku	7 dní	7	1	1	1	Fólia	7 dní	0.79	0.87	255	198	154		255x198x154 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.mmk.sk/img/mmk-acc-008868.jpg	https://cdn.mmk.sk/doc/mmk-acc-008868.pdf	áno	2026-06-02
8869	MMK-FLT-008869	8592845290972	FIL987115	OE7345915;OE7909526	69222	Filtron	Filtron	MotoMarket s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Filtron	Vzduchový filter Filtron, typ Štandard	Vzduchový filter Filtron (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	20.03	24.64	28.10	34.56	40.3	10	31.10		€/ks		28	KE-03 Košice	Skladom	24 h	1	4	4	1	Blister	24 h	0.21	0.24	210	167	83		210x167x83 mm	Volkswagen Golf VII 2012–2020	2012	2020	ISO 4548	8421.23	Taliansko	Nový	24							https://cdn.mmk.sk/img/mmk-flt-008869.jpg	https://cdn.mmk.sk/doc/mmk-flt-008869.pdf	áno	2026-06-02
8870	MMK-FLU-008870	8594294054358	BAS895436		82604	BASF	BASF	MotoMarket s.r.o.	Prevádzkové kvapaliny	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, norma ISO 22241, balenie 10 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	10 L				EUR	23	11.06	13.60	16.47	20.26	48.9	5	19.25	2.03	€/L		318	DC-PRG Praha	Skladom	24 h	1	1	1	4	Plastová nádoba	24 h	10.43	11.37	196	96	257	10.00	196x96x257 mm	Univerzálne			ISO 22241	3819.00	Slovensko	Nový	0							https://cdn.mmk.sk/img/mmk-flu-008870.jpg	https://cdn.mmk.sk/doc/mmk-flu-008870.pdf	áno	2026-06-02
8871	MMK-PRT-008871	8599846790067	BOS31747	OE5407268	13636	Bosch	Bosch	MotoMarket s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Bosch	Alternátor Bosch	Alternátor Bosch. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Zadná náprava		Zadná náprava	Sada		EUR	23	190.52	234.34	277.00	340.71	45.4	0			€/ks	38.93	0	BA-01 Bratislava	Na objednávku	14 dní	14	2	1	2	Fólia	14 dní	2.73	3.31	226	272	43		226x272x43 mm	Kia Ceed II (JD) 2012–2018	2012	2018		8708.99	Poľsko	Repasovaný	24							https://cdn.mmk.sk/img/mmk-prt-008871.jpg	https://cdn.mmk.sk/doc/mmk-prt-008871.pdf	nie	2026-06-02
8872	MMK-FLU-008872	8590935086665	LIQ559276		73440	Liqui Moly	Liqui Moly	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Liqui Moly 5W-40 4 L	Syntetický olej Liqui Moly 5W-40, balenie 4 L	Plne syntetický motorový olej Liqui Moly 5W-40. Normy ACEA A5/B5, API SP, schválenia VW/MB/BMW. Balenie 4 L.	Viskozita/Balenie	5W-40 / 4 L				EUR	23	51.06	62.80	69.52	85.51	36.2	0		21.38	€/L		1	DC-WIEN Viedeň	Na ceste	2–3 dni	3	5	1	1	Blister	2–3 dni	3.80	4.07	118	178	272	4.00	118x178x272 mm	Univerzálne			ACEA A5/B5 / API SP	3819.00	Slovensko	Nový	0					5W-40	ACEA A5/B5, API SP	https://cdn.mmk.sk/img/mmk-flu-008872.jpg	https://cdn.mmk.sk/doc/mmk-flu-008872.pdf	áno	2026-06-02
8873	MMK-LGT-008873	8599429222145	VAL614990		43285	Valeo	Valeo	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) Valeo	Stierač (sada) Valeo	Stierač (sada) Valeo. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	8.85	10.89	12.07	14.85	36.4	15	12.62		€/ks		0	KE-03 Košice	Na objednávku	10 dní	10	2	2	1	Sada v krabici	10 dní	0.29	0.35	134	59	60		134x59x60 mm	Ford Mondeo IV 2007–2014	2007	2014	ECE R37/R112	8512.20	Japonsko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-008873.jpg	https://cdn.mmk.sk/doc/mmk-lgt-008873.pdf	nie	2026-06-02
8874	MMK-PRT-008874	8596087156386	SAC421086	OE7986455;OE6536142;OE2843086	24294	Sachs	Sachs	MotoMarket s.r.o.	Náhradné diely	Spojková sada	PRT	Spojková sada Sachs	Spojková sada Sachs	Spojková sada Sachs. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava			EUR	23	146.49	180.18	215.84	265.48	47.3	0			€/ks		217	BA-01 Bratislava	Skladom	24 h	1	1	2	1	Blister	24 h	5.24	5.89	311	100	129		311x100x129 mm	Ford Focus III 2010–2018	2010	2018		8708.99	Poľsko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-008874.jpg	https://cdn.mmk.sk/doc/mmk-prt-008874.pdf	áno	2026-06-02
8875	MMK-FLU-008875	8594069620986	CAS338747		29599	Castrol	Castrol	MotoMarket s.r.o.	Prevádzkové kvapaliny	Chladiaca kvapalina	FLU	Chladiaca kvapalina Castrol 1.5 L	Chladiaca kvapalina Castrol, 1.5 L, G12++	Chladiaca kvapalina Castrol, norma G12++, balenie 1.5 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	1.5 L				EUR	23	13.03	16.03	16.52	20.32	26.8	0		13.55	€/L		169	BA-01 Bratislava	Skladom	24 h	1	2	1	1	Blister	24 h	1.59	1.69	247	173	379	1.50	247x173x379 mm	Univerzálne			G12++	3819.00	Japonsko	Nový	0							https://cdn.mmk.sk/img/mmk-flu-008875.jpg	https://cdn.mmk.sk/doc/mmk-flu-008875.pdf	áno	2026-06-02
8876	MMK-FLT-008876	8598403188828	MAH365880	OE8198336;OE9315898;OE9947854	59323	Mahle	Mahle	MotoMarket s.r.o.	Filtre	Kabínový filter	FLT	Kabínový filter Mahle	Kabínový filter Mahle, typ Vysoký prietok	Kabínový filter Mahle (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	20.45	25.15	31.29	38.49	53.0	0			€/ks		372	BA-01 Bratislava	Skladom	24 h	1	1	2	2	Fólia	24 h	0.16	0.19	205	87	37		205x87x37 mm	Peugeot 308 II 2013–2021	2013	2021	ISO 4548	8421.23	Poľsko	Nový	24							https://cdn.mmk.sk/img/mmk-flt-008876.jpg	https://cdn.mmk.sk/doc/mmk-flt-008876.pdf	nie	2026-06-02
