row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_compatibility	year_from	year_to	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
9364	FLC-FLT-009364	8593959069461	HEN221900	OE7702788	43325	Hengst	Hengst	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Hengst	Oil filter Hengst, type High flow	Oil filter Hengst (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	12.07	14.85	17.95	22.08	48.7	0			€/pc		441	KE-03 Kosice	In stock	24 h	1	2	1	4	Film wrap	24 h	1.39	1.51	284	85	98		284x85x98 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ISO 4548	8421.23	Japan	New	24							https://cdn.flc.example/img/flc-flt-009364.jpg	https://cdn.flc.example/doc/flc-flt-009364.pdf	yes	2026-06-02
9365	FLC-FLT-009365	8596587745202	MAN649859	OE6311046;OE6509599;OE8609760	65230	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Cabin filter	FLT	Cabin filter Mann-Filter	Cabin filter Mann-Filter, type Standard	Cabin filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	13.29	16.35	20.16	24.80	51.7	15	21.08		€/pc		0	KE-03 Kosice	Sold out	—	0	5	1	1	Boxed set	—	1.13	1.38	72	242	87		72x242x87 mm	Škoda Fabia II (5J) 2007–2014	2007	2014	ISO 4548	8421.23	France	New	24							https://cdn.flc.example/img/flc-flt-009365.jpg	https://cdn.flc.example/doc/flc-flt-009365.pdf	yes	2026-06-02
9366	FLC-PRT-009366	8595595640363	CON252597	OE7221464	81239	Contitech	Contitech	FilterCentrum s.r.o.	Spare parts	Timing belt kit	PRT	Timing belt kit Contitech	Timing belt kit Contitech	Timing belt kit Contitech. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Set		EUR	23	151.66	186.54	214.04	263.27	41.1	0			€/pc		22	BA-01 Bratislava	Incoming	2–3 days	3	1	1	1	Box	2–3 days	1.55	1.82	388	299	189		388x299x189 mm	Mercedes-Benz E W212 2009–2016	2009	2016		8708.99	Japan	New	24							https://cdn.flc.example/img/flc-prt-009366.jpg	https://cdn.flc.example/doc/flc-prt-009366.pdf	yes	2026-06-02
9367	FLC-FLT-009367	8590107658140	HEN626489	OE7798135;OE2145763;OE6913696	39289	Hengst	Hengst	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Hengst	Oil filter Hengst, type High flow	Oil filter Hengst (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	5.88	7.23	8.46	10.41	43.9	15	8.85		€/pc		88	BA-01 Bratislava	In stock	24 h	1	10	4	1	Boxed set	24 h	1.01	1.24	80	213	94		80x213x94 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	ISO 4548	8421.23	Czechia	New	24							https://cdn.flc.example/img/flc-flt-009367.jpg	https://cdn.flc.example/doc/flc-flt-009367.pdf	yes	2026-06-02
9368	FLC-FLT-009368	8599863478542	BOS535048	OE9719195	43513	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Fuel filter	FLT	Fuel filter Bosch	Fuel filter Bosch, type High flow	Fuel filter Bosch (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	25.03	30.79	35.67	43.87	42.5	15	37.29		€/pc		396	BA-01 Bratislava	In stock	24 h	1	2	4	4	Film wrap	24 h	0.80	0.87	131	236	89		131x236x89 mm	Audi A4 B8 2007–2015	2007	2015	ISO 4548	8421.23	Italy	New	24							https://cdn.flc.example/img/flc-flt-009368.jpg	https://cdn.flc.example/doc/flc-flt-009368.pdf	yes	2026-06-02
9369	FLC-PRT-009369	8595821057569	BER809818	OE7195598;OE3779150;OE4970238	91646	Beru	Beru	FilterCentrum s.r.o.	Spare parts	Ignition coil	PRT	Ignition coil Beru	Ignition coil Beru	Ignition coil Beru. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Set		EUR	23	30.50	37.52	41.21	50.69	35.1	0			€/pc		332	DC-VIE Vienna	In stock	24 h	1	10	1	2	Blister	24 h	2.46	2.60	227	281	48		227x281x48 mm	Volkswagen Golf VII 2012–2020	2012	2020		8708.99	Germany	New	24							https://cdn.flc.example/img/flc-prt-009369.jpg	https://cdn.flc.example/doc/flc-prt-009369.pdf	yes	2026-06-02
9370	FLC-PRT-009370	8599530285169	HEP391214	OE8122418;OE2618254;OE2448366	83253	Hepu	Hepu	FilterCentrum s.r.o.	Spare parts	Water pump	PRT	Water pump Hepu	Water pump Hepu	Water pump Hepu. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Set		EUR	23	83.07	102.18	119.37	146.83	43.7	10	132.15		€/pc		11	KE-03 Kosice	In stock	24 h	1	1	1	2	Plastic container	24 h	8.89	9.56	96	181	201		96x181x201 mm	Opel Astra J 2009–2015	2009	2015		8708.99	Poland	New	24							https://cdn.flc.example/img/flc-prt-009370.jpg	https://cdn.flc.example/doc/flc-prt-009370.pdf	yes	2026-06-02
9371	FLC-FLT-009371	8595674557902	BOS637740	OE8679230;OE4712895;OE9992740	95080	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Cabin filter	FLT	Cabin filter Bosch	Cabin filter Bosch, type Activated carbon	Cabin filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	14.91	18.34	21.73	26.73	45.7	0			€/pc		0	BA-01 Bratislava	Sold out	—	0	1	2	1	Blister	—	0.99	1.04	135	74	54		135x74x54 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ISO 4548	8421.23	France	New	24							https://cdn.flc.example/img/flc-flt-009371.jpg	https://cdn.flc.example/doc/flc-flt-009371.pdf	yes	2026-06-02
9372	FLC-FLT-009372	8598039419945	MAH915151	OE9477596	43423	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Cabin filter	FLT	Cabin filter Mahle	Cabin filter Mahle, type High flow	Cabin filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	14.87	18.29	23.74	29.20	59.7	0			€/pc		296	DC-PRG Prague	In stock	24 h	1	2	4	1	Boxed set	24 h	0.53	0.60	186	218	60		186x218x60 mm	Volkswagen Golf VII 2012–2020	2012	2020	ISO 4548	8421.23	Slovakia	New	24							https://cdn.flc.example/img/flc-flt-009372.jpg	https://cdn.flc.example/doc/flc-flt-009372.pdf	yes	2026-06-02
9373	FLC-LGT-009373	8597893878349	VAL310137		85098	Valeo	Valeo	FilterCentrum s.r.o.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) Valeo	Wiper blade (set) Valeo	Wiper blade (set) Valeo. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	14.03	17.26	21.13	25.99	50.6	0			€/pc		470	ZA-02 Zilina	In stock	24 h	1	1	1	2	Box	24 h	0.14	0.15	580	48	58		580x48x58 mm	BMW 5 F10 2010–2017	2010	2017	ECE R37/R112	8512.20	Czechia	New	12							https://cdn.flc.example/img/flc-lgt-009373.jpg	https://cdn.flc.example/doc/flc-lgt-009373.pdf	yes	2026-06-02
9374	FLC-FLT-009374	8592227286371	MAH273966	OE8650806	69434	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Fuel filter	FLT	Fuel filter Mahle	Fuel filter Mahle, type Activated carbon	Fuel filter Mahle (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	15.68	19.29	24.65	30.32	57.2	0			€/pc		389	BA-01 Bratislava	In stock	24 h	1	1	2	2	Blister	24 h	0.58	0.70	185	88	45		185x88x45 mm	Audi A6 C7 2011–2018	2011	2018	ISO 4548	8421.23	Spain	New	24							https://cdn.flc.example/img/flc-flt-009374.jpg	https://cdn.flc.example/doc/flc-flt-009374.pdf	yes	2026-06-02
9375	FLC-FLT-009375	8599406956780	BOS636193	OE3866038;OE5385712;OE2043865	12282	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Bosch	Oil filter Bosch, type Activated carbon	Oil filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	10.22	12.57	15.03	18.49	47.1	0			€/pc		353	DC-VIE Vienna	In stock	24 h	1	1	1	1	Box	24 h	0.20	0.23	250	61	40		250x61x40 mm	Toyota Corolla E170 2013–2019	2013	2019	ISO 4548	8421.23	Turkey	New	24							https://cdn.flc.example/img/flc-flt-009375.jpg	https://cdn.flc.example/doc/flc-flt-009375.pdf	yes	2026-06-02
9376	FLC-FLU-009376	8599991859466	VAL274260		78339	Valvoline	Valvoline	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Valvoline 0W-30 4 L	Synthetic oil Valvoline 0W-30, 4 L pack	Fully synthetic engine oil Valvoline 0W-30. ACEA C3, API SN standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-30 / 4 L				EUR	23	32.94	40.52	43.65	53.69	32.5	15	45.64	13.42	€/L		0	KE-03 Kosice	On order	7 days	7	1	4	1	Film wrap	7 days	3.80	4.61	159	279	144	4.00	159x279x144 mm	Universal			ACEA C3 / API SN	3819.00	Italy	New	0					0W-30	ACEA C3, API SN	https://cdn.flc.example/img/flc-flu-009376.jpg	https://cdn.flc.example/doc/flc-flu-009376.pdf	yes	2026-06-02
9377	FLC-FLT-009377	8597956775875	MAN748531	OE9622574;OE4106798;OE8914152	25837	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Mann-Filter	Air filter Mann-Filter, type High flow	Air filter Mann-Filter (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	17.65	21.71	28.19	34.67	59.7	5	32.94		€/pc		37	DC-VIE Vienna	Incoming	2–3 days	3	5	1	1	Boxed set	2–3 days	0.23	0.28	156	104	117		156x104x117 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013	ISO 4548	8421.23	China	New	24							https://cdn.flc.example/img/flc-flt-009377.jpg	https://cdn.flc.example/doc/flc-flt-009377.pdf	yes	2026-06-02
9378	FLC-FLT-009378	8598248799081	MAN819996	OE8798428;OE9744095;OE6355124	93385	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Fuel filter	FLT	Fuel filter Mann-Filter	Fuel filter Mann-Filter, type Activated carbon	Fuel filter Mann-Filter (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	12.84	15.79	18.37	22.60	43.1	15	19.21		€/pc		239	KE-03 Kosice	In stock	24 h	1	1	1	1	Box	24 h	0.68	0.80	181	101	83		181x101x83 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013	ISO 4548	8421.23	Slovakia	New	24							https://cdn.flc.example/img/flc-flt-009378.jpg	https://cdn.flc.example/doc/flc-flt-009378.pdf	yes	2026-06-02
9379	FLC-FLT-009379	8593923061316	MAN870567	OE6319537;OE3262936	78823	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Fuel filter	FLT	Fuel filter Mann-Filter	Fuel filter Mann-Filter, type Standard	Fuel filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	14.14	17.39	21.25	26.14	50.3	0			€/pc		413	KE-03 Kosice	In stock	24 h	1	4	2	1	Film wrap	24 h	0.76	0.88	194	179	54		194x179x54 mm	Dacia Duster I 2010–2018	2010	2018	ISO 4548	8421.23	Japan	New	24							https://cdn.flc.example/img/flc-flt-009379.jpg	https://cdn.flc.example/doc/flc-flt-009379.pdf	yes	2026-06-02
9380	FLC-PRT-009380	8595630994956	BOS197932	OE1632147	56758	Bosch	Bosch	FilterCentrum s.r.o.	Spare parts	Starter motor	PRT	Starter motor Bosch	Starter motor Bosch	Starter motor Bosch. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Engine		Engine	Left		EUR	23	117.49	144.51	174.06	214.09	48.1	15	181.98		€/pc	69.18	446	ZA-02 Zilina	In stock	24 h	1	1	1	2	Box	24 h	7.11	8.43	101	97	53		101x97x53 mm	Škoda Octavia III (5E) 2013–2020	2013	2020		8708.99	China	Remanufactured	24							https://cdn.flc.example/img/flc-prt-009380.jpg	https://cdn.flc.example/doc/flc-prt-009380.pdf	yes	2026-06-02
9381	FLC-FLT-009381	8595574413391	MAH766316	OE3754925;OE2301182	89446	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Mahle	Air filter Mahle, type Standard	Air filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	21.26	26.15	32.77	40.31	54.1	0			€/pc		7	KE-03 Kosice	In stock	24 h	1	1	2	1	Boxed set	24 h	1.27	1.45	122	90	59		122x90x59 mm	BMW 3 E90 2005–2012	2005	2012	ISO 4548	8421.23	China	New	24							https://cdn.flc.example/img/flc-flt-009381.jpg	https://cdn.flc.example/doc/flc-flt-009381.pdf	yes	2026-06-02
9382	FLC-FLT-009382	8595408428607	BOS172029	OE7441616	35769	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Bosch	Air filter Bosch, type High flow	Air filter Bosch (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	27.82	34.22	38.94	47.90	40.0	5	45.50		€/pc		11	KE-03 Kosice	Incoming	2–3 days	3	10	1	1	Box	2–3 days	0.61	0.67	143	195	116		143x195x116 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	ISO 4548	8421.23	China	New	24							https://cdn.flc.example/img/flc-flt-009382.jpg	https://cdn.flc.example/doc/flc-flt-009382.pdf	yes	2026-06-02
9383	FLC-ACC-009383	8597183872811	THU608840		89386	Thule	Thule	FilterCentrum s.r.o.	Accessories	Roof box	ACC	Roof box Thule	Roof box Thule, —	Roof box Thule. Quality build, easy installation, universal or model-specific design.	Design	Set			—	EUR	23	203.75	250.61	310.57	382.00	52.4	0			€/pc		408	ZA-02 Zilina	In stock	24 h	1	1	4	1	Boxed set	24 h	1.59	1.77	126	275	233		126x275x233 mm	Universal				8708.29	Turkey	New	12							https://cdn.flc.example/img/flc-acc-009383.jpg	https://cdn.flc.example/doc/flc-acc-009383.pdf	no	2026-06-02
9384	FLC-BAT-009384	8598254821639	BAN396600		42100	Banner	Banner	FilterCentrum s.r.o.	Electrical	Car battery	BAT	Car battery Banner 70 Ah 12V 630A	Car battery Banner 70 Ah, cranking 630 A	Starter battery Banner 70 Ah, 12 V, cranking current 630 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	70 Ah				EUR	23	96.16	118.28	125.24	154.05	30.2	0			€/pc	8.58	11	DC-VIE Vienna	Incoming	2–3 days	3	10	1	1	Film wrap	2–3 days	21.00	22.46	242	175	190		242x175x190 mm	Mercedes-Benz E W212 2009–2016	2009	2016	EN 50342	8507.10	Germany	New	24							https://cdn.flc.example/img/flc-bat-009384.jpg	https://cdn.flc.example/doc/flc-bat-009384.pdf	yes	2026-06-02
9385	FLC-ACC-009385	8597248930869	THU18227		21653	Thule	Thule	FilterCentrum s.r.o.	Accessories	Roof box	ACC	Roof box Thule	Roof box Thule, black	Roof box Thule. Quality build, easy installation, universal or model-specific design.	Design	Universal			Black	EUR	23	256.01	314.89	418.27	514.47	63.4	0			€/pc		159	DC-PRG Prague	In stock	24 h	1	10	1	1	Plastic container	24 h	5.80	6.42	133	314	170		133x314x170 mm	Universal				8708.29	Poland	New	12							https://cdn.flc.example/img/flc-acc-009385.jpg	https://cdn.flc.example/doc/flc-acc-009385.pdf	yes	2026-06-02
9386	FLC-FLU-009386	8592295496092	SHE622142		73256	Shell	Shell	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 0W-20 1 L	Synthetic oil Shell 0W-20, 1 L pack	Fully synthetic engine oil Shell 0W-20. ACEA C3, API SP standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	0W-20 / 1 L				EUR	23	8.50	10.46	10.42	12.82	22.6	0		12.82	€/L		68	DC-VIE Vienna	In stock	24 h	1	1	2	1	Boxed set	24 h	1.00	1.15	289	253	159	1.00	289x253x159 mm	Universal			ACEA C3 / API SP	3819.00	Japan	New	0					0W-20	ACEA C3, API SP	https://cdn.flc.example/img/flc-flu-009386.jpg	https://cdn.flc.example/doc/flc-flu-009386.pdf	yes	2026-06-02
9387	FLC-FLT-009387	8599290838391	BOS451232	OE7509542;OE5752913	78370	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Fuel filter	FLT	Fuel filter Bosch	Fuel filter Bosch, type Activated carbon	Fuel filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	10.63	13.07	15.36	18.89	44.5	15	16.06		€/pc		415	ZA-02 Zilina	In stock	24 h	1	1	1	1	Blister	24 h	0.28	0.31	220	204	33		220x204x33 mm	Mercedes-Benz C W204 2007–2014	2007	2014	ISO 4548	8421.23	Slovakia	New	24							https://cdn.flc.example/img/flc-flt-009387.jpg	https://cdn.flc.example/doc/flc-flt-009387.pdf	yes	2026-06-02
9388	FLC-ACC-009388	8594593793132	K2424259		20998	K2	K2	FilterCentrum s.r.o.	Accessories	Jump leads	ACC	Jump leads K2	Jump leads K2, black	Jump leads K2. Quality build, easy installation, universal or model-specific design.	Design	Set			Black	EUR	23	27.71	34.08	45.40	55.84	63.8	0			€/pc		83	KE-03 Kosice	In stock	24 h	1	1	1	1	Box	24 h	1.86	2.07	508	155	143		508x155x143 mm	Universal				8708.29	Germany	New	12							https://cdn.flc.example/img/flc-acc-009388.jpg	https://cdn.flc.example/doc/flc-acc-009388.pdf	yes	2026-06-02
9389	FLC-FLT-009389	8595242577455	MAN23929	OE3336443;OE7938825;OE2821407	31362	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Cabin filter	FLT	Cabin filter Mann-Filter	Cabin filter Mann-Filter, type Standard	Cabin filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	19.41	23.87	29.58	36.38	52.4	0			€/pc		385	DC-PRG Prague	In stock	24 h	1	4	4	2	Box	24 h	0.22	0.27	233	246	75		233x246x75 mm	Dacia Duster I 2010–2018	2010	2018	ISO 4548	8421.23	Germany	New	24							https://cdn.flc.example/img/flc-flt-009389.jpg	https://cdn.flc.example/doc/flc-flt-009389.pdf	yes	2026-06-02
9390	FLC-ACC-009390	8592404918309	PET769978		30552	Petex	Petex	FilterCentrum s.r.o.	Accessories	Seat covers (set)	ACC	Seat covers (set) Petex	Seat covers (set) Petex, beige	Seat covers (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Universal			Beige	EUR	23	73.36	90.23	124.39	153.00	69.6	0			€/pc		0	DC-VIE Vienna	On order	14 days	14	4	1	1	Blister	14 days	2.08	2.23	541	372	189		541x372x189 mm	Universal				8708.29	Italy	New	12							https://cdn.flc.example/img/flc-acc-009390.jpg	https://cdn.flc.example/doc/flc-acc-009390.pdf	yes	2026-06-02
9391	FLC-ACC-009391	8592930867201	HAP35776		60618	Hapro	Hapro	FilterCentrum s.r.o.	Accessories	Roof box	ACC	Roof box Hapro	Roof box Hapro, black	Roof box Hapro. Quality build, easy installation, universal or model-specific design.	Design	Set			Black	EUR	23	345.69	425.20	577.01	709.72	66.9	0			€/pc		0	KE-03 Kosice	On order	7 days	7	5	2	2	Box	7 days	7.76	8.63	442	196	224		442x196x224 mm	Universal				8708.29	Italy	New	12							https://cdn.flc.example/img/flc-acc-009391.jpg	https://cdn.flc.example/doc/flc-acc-009391.pdf	yes	2026-06-02
9392	FLC-BRK-009392	8595371039688	ATE227722	OE3817287	88954	ATE	ATE	FilterCentrum s.r.o.	Braking system	Brake pads	BRK	Brake pads ATE	Brake pads ATE, diameter 256 mm	Brake pads by ATE with 256 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Front/Rear axle		Front/Rear axle	Right		EUR	23	49.31	60.65	67.54	83.07	37.0	0			€/pc		32	KE-03 Kosice	In stock	24 h	1	10	4	4	Blister	24 h	2.19	2.44	256	256	26		256x256x26 mm	Volkswagen Passat B8 2014–2023	2014	2023	ECE R90	8708.30	Poland	New	24							https://cdn.flc.example/img/flc-brk-009392.jpg	https://cdn.flc.example/doc/flc-brk-009392.pdf	yes	2026-06-02
9393	FLC-PRT-009393	8590330568865	BER701717	OE3426159;OE6112231	16897	Beru	Beru	FilterCentrum s.r.o.	Spare parts	Ignition coil	PRT	Ignition coil Beru	Ignition coil Beru	Ignition coil Beru. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle	Left		EUR	23	64.71	79.59	98.91	121.66	52.9	0			€/pc		0	DC-VIE Vienna	On order	7 days	7	4	2	2	Boxed set	7 days	6.00	6.37	375	77	169		375x77x169 mm	Mercedes-Benz E W212 2009–2016	2009	2016		8708.99	Spain	New	24							https://cdn.flc.example/img/flc-prt-009393.jpg	https://cdn.flc.example/doc/flc-prt-009393.pdf	no	2026-06-02
9394	FLC-FLT-009394	8598837161527	MAH750593	OE3082160;OE3272037	86437	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Mahle	Air filter Mahle, type Standard	Air filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	25.10	30.87	38.98	47.95	55.3	15	40.76		€/pc		392	DC-VIE Vienna	In stock	24 h	1	5	4	1	Box	24 h	0.90	0.98	117	107	42		117x107x42 mm	Mercedes-Benz C W204 2007–2014	2007	2014	ISO 4548	8421.23	Turkey	New	24							https://cdn.flc.example/img/flc-flt-009394.jpg	https://cdn.flc.example/doc/flc-flt-009394.pdf	yes	2026-06-02
9395	FLC-PRT-009395	8591633585054	NGK521042	OE8796673;OE7944254;OE1326106	46744	NGK	NGK	FilterCentrum s.r.o.	Spare parts	Spark plug	PRT	Spark plug NGK	Spark plug NGK	Spark plug NGK. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle	Right		EUR	23	12.08	14.86	17.58	21.62	45.5	0			€/pc		183	ZA-02 Zilina	In stock	24 h	1	2	4	1	Film wrap	24 h	3.86	4.34	51	253	134		51x253x134 mm	Škoda Octavia III (5E) 2013–2020	2013	2020		8708.99	Japan	New	24							https://cdn.flc.example/img/flc-prt-009395.jpg	https://cdn.flc.example/doc/flc-prt-009395.pdf	yes	2026-06-02
9396	FLC-FLT-009396	8595044693469	BOS680497	OE7024323;OE4021732;OE1774063	87106	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Bosch	Oil filter Bosch, type Activated carbon	Oil filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	10.72	13.19	15.94	19.61	48.7	5	18.63		€/pc		0	DC-PRG Prague	On order	14 days	14	4	1	1	Blister	14 days	0.49	0.60	291	125	49		291x125x49 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ISO 4548	8421.23	Turkey	New	24							https://cdn.flc.example/img/flc-flt-009396.jpg	https://cdn.flc.example/doc/flc-flt-009396.pdf	no	2026-06-02
9397	FLC-PRT-009397	8593782191452	CON949591	OE5402951	14797	Contitech	Contitech	FilterCentrum s.r.o.	Spare parts	Timing belt kit	PRT	Timing belt kit Contitech	Timing belt kit Contitech	Timing belt kit Contitech. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Left		EUR	23	139.84	172.00	211.26	259.85	51.1	0			€/pc		145	DC-VIE Vienna	In stock	24 h	1	5	1	2	Box	24 h	0.60	0.70	194	69	186		194x69x186 mm	Mercedes-Benz E W212 2009–2016	2009	2016		8708.99	Japan	New	24							https://cdn.flc.example/img/flc-prt-009397.jpg	https://cdn.flc.example/doc/flc-prt-009397.pdf	yes	2026-06-02
9398	FLC-FLU-009398	8597999297631	CAS743524		71356	Castrol	Castrol	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 15W-40 4 L	Synthetic oil Castrol 15W-40, 4 L pack	Fully synthetic engine oil Castrol 15W-40. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	15W-40 / 4 L				EUR	23	40.34	49.62	51.40	63.22	27.4	0		15.80	€/L		422	ZA-02 Zilina	In stock	24 h	1	10	1	1	Boxed set	24 h	3.80	4.46	252	97	245	4.00	252x97x245 mm	Universal			ACEA C3 / API SN PLUS	3819.00	Japan	New	0					15W-40	ACEA C3, API SN PLUS	https://cdn.flc.example/img/flc-flu-009398.jpg	https://cdn.flc.example/doc/flc-flu-009398.pdf	yes	2026-06-02
9399	FLC-FLT-009399	8596133585887	MAH945157	OE7722631;OE2673211	16428	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Mahle	Oil filter Mahle, type Standard	Oil filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	12.84	15.79	17.46	21.48	36.0	5	20.41		€/pc		0	ZA-02 Zilina	Incoming	2–3 days	3	10	4	4	Film wrap	2–3 days	1.02	1.24	161	150	52		161x150x52 mm	Audi A4 B8 2007–2015	2007	2015	ISO 4548	8421.23	Turkey	New	24							https://cdn.flc.example/img/flc-flt-009399.jpg	https://cdn.flc.example/doc/flc-flt-009399.pdf	no	2026-06-02
9400	FLC-PRT-009400	8593231301623	SKF17200	OE4388930;OE6602244	95185	SKF	SKF	FilterCentrum s.r.o.	Spare parts	Water pump	PRT	Water pump SKF	Water pump SKF	Water pump SKF. Precise fitment to OE specification, proven reliability and durability.	Rear axle		Rear axle	Set		EUR	23	48.63	59.81	67.48	83.00	38.8	10	74.70		€/pc		0	BA-01 Bratislava	On order	10 days	10	1	1	4	Blister	10 days	11.79	12.66	368	51	143		368x51x143 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013		8708.99	Slovakia	New	24							https://cdn.flc.example/img/flc-prt-009400.jpg	https://cdn.flc.example/doc/flc-prt-009400.pdf	yes	2026-06-02
9401	FLC-FLU-009401	8596112628444	CAS563903		49128	Castrol	Castrol	FilterCentrum s.r.o.	Fluids	Coolant	FLU	Coolant Castrol 1.5 L	Coolant Castrol, 1.5 L, G12++	Coolant Castrol, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	17.24	21.21	23.80	29.27	38.1	5	27.81	19.51	€/L		463	BA-01 Bratislava	In stock	24 h	1	2	2	2	Box	24 h	1.52	1.60	141	207	338	1.50	141x207x338 mm	Universal			G12++	3819.00	France	New	0							https://cdn.flc.example/img/flc-flu-009401.jpg	https://cdn.flc.example/doc/flc-flu-009401.pdf	yes	2026-06-02
