riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
8287	CST-RIM-008287	8599865103282	ALC323188		14737	Alcar	Alcar	CarStyle s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Alcar 8.0Jx18 5x112 ET35	Oceľový disk Alcar 8.0Jx18, 5x112, ET35	Oceľový disk Alcar, 8.0Jx18, rozteč 5x112, ET35. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	8.0Jx18 5x112 ET35				EUR	23	32.26	39.68	46.00	56.58	42.6	0			€/ks		182	KE-03 Košice	Skladom	24 h	1	1	1	1	Sada v krabici	24 h	6.90	8.31	500	500	200		500x500x200 mm	Univerzálne			TÜV / ECE	8708.70	Japonsko	Nový	24							https://cdn.cst.sk/img/cst-rim-008287.jpg	https://cdn.cst.sk/doc/cst-rim-008287.pdf	áno	2026-06-02
8288	CST-ACC-008288	8590316048886	PEW963751		42466	Pewag	Pewag	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Pewag	Snehové reťaze Pewag, sivá	Snehové reťaze Pewag. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Sivá	EUR	23	78.66	96.75	117.26	144.23	49.1	0			€/ks		12	KE-03 Košice	Skladom	24 h	1	5	2	1	Kartón	24 h	6.04	6.41	510	149	83		510x149x83 mm	Univerzálne				8708.29	Japonsko	Nový	12							https://cdn.cst.sk/img/cst-acc-008288.jpg	https://cdn.cst.sk/doc/cst-acc-008288.pdf	áno	2026-06-02
8289	CST-RIM-008289	8598773360336	BOR736188		38519	Borbet	Borbet	CarStyle s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Borbet 6.0Jx17 5x112 ET40	Oceľový disk Borbet 6.0Jx17, 5x112, ET40	Oceľový disk Borbet, 6.0Jx17, rozteč 5x112, ET40. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.0Jx17 5x112 ET40				EUR	23	131.59	161.86	188.81	232.24	43.5	0			€/ks		0	KE-03 Košice	Na objednávku	14 dní	14	4	2	4	Kartón	14 dní	12.00	12.72	475	475	150		475x475x150 mm	Univerzálne			TÜV / ECE	8708.70	Japonsko	Nový	24							https://cdn.cst.sk/img/cst-rim-008289.jpg	https://cdn.cst.sk/doc/cst-rim-008289.pdf	nie	2026-06-02
8290	CST-PRT-008290	8596618780486	VAL757013	OE7379379	54194	Valeo	Valeo	CarStyle s.r.o.	Náhradné diely	Štartér	PRT	Štartér Valeo	Štartér Valeo	Štartér Valeo. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Motor		Motor	Sada		EUR	23	152.63	187.73	214.42	263.74	40.5	10	237.37		€/ks	59.14	0	KE-03 Košice	Na objednávku	14 dní	14	1	1	1	Kartón	14 dní	11.25	13.96	269	90	211		269x90x211 mm	BMW 3 E90 2005–2012	2005	2012		8708.99	Čína	Repasovaný	24							https://cdn.cst.sk/img/cst-prt-008290.jpg	https://cdn.cst.sk/doc/cst-prt-008290.pdf	áno	2026-06-02
8291	CST-FLU-008291	8595121588084	SHE881182		40240	Shell	Shell	CarStyle s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Shell 0W-30 5 L	Syntetický olej Shell 0W-30, balenie 5 L	Plne syntetický motorový olej Shell 0W-30. Normy ACEA A5/B5, API SP, schválenia VW/MB/BMW. Balenie 5 L.	Viskozita/Balenie	0W-30 / 5 L				EUR	23	62.74	77.17	87.07	107.10	38.8	0		21.42	€/L		36	BA-01 Bratislava	Na ceste	2–3 dni	3	10	4	1	Blister	2–3 dni	4.70	5.66	99	228	134	5.00	99x228x134 mm	Univerzálne			ACEA A5/B5 / API SP	3819.00	Španielsko	Nový	0					0W-30	ACEA A5/B5, API SP	https://cdn.cst.sk/img/cst-flu-008291.jpg	https://cdn.cst.sk/doc/cst-flu-008291.pdf	áno	2026-06-02
8292	CST-ACC-008292	8599390212572	REZ471071		52297	Rezaw-Plast	Rezaw-Plast	CarStyle s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Rezaw-Plast	Gumové koberce (sada) Rezaw-Plast, sivá	Gumové koberce (sada) Rezaw-Plast. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Sivá	EUR	23	31.01	38.14	48.83	60.06	57.5	0			€/ks		0	DC-WIEN Viedeň	Na objednávku	7 dní	7	1	2	1	Plastová nádoba	7 dní	2.41	2.96	56	73	226		56x73x226 mm	Univerzálne				8708.29	Francúzsko	Nový	12							https://cdn.cst.sk/img/cst-acc-008292.jpg	https://cdn.cst.sk/doc/cst-acc-008292.pdf	nie	2026-06-02
8293	CST-ACC-008293	8598574113452	AUT768143		11548	AutoMega	AutoMega	CarStyle s.r.o.	Autodoplnky	Textilné koberce (sada)	ACC	Textilné koberce (sada) AutoMega	Textilné koberce (sada) AutoMega, béžová	Textilné koberce (sada) AutoMega. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Béžová	EUR	23	9.06	11.14	14.58	17.93	60.9	0			€/ks		466	DC-PRG Praha	Skladom	24 h	1	2	2	1	Blister	24 h	7.02	8.25	188	278	104		188x278x104 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-acc-008293.jpg	https://cdn.cst.sk/doc/cst-acc-008293.pdf	áno	2026-06-02
8294	CST-ACC-008294	8596376426022	K2427022		30418	K2	K2	CarStyle s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón K2	Autošampón K2, sivá	Autošampón K2. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	6.77	8.33	9.35	11.50	38.1	0			€/ks		14	DC-PRG Praha	Na ceste	2–3 dni	3	10	2	4	Blister	2–3 dni	6.84	7.57	422	239	170		422x239x170 mm	Univerzálne				8708.29	Poľsko	Nový	12							https://cdn.cst.sk/img/cst-acc-008294.jpg	https://cdn.cst.sk/doc/cst-acc-008294.pdf	áno	2026-06-02
8295	CST-TYR-008295	8599038118945	MIC335845		16287	Michelin	Michelin	CarStyle s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Michelin 205/50 R15 90W zimná	Zimná pneu Michelin 205/50 R15 90W	Zimná pneumatika Michelin 205/50 R15, nosnosť 90, rýchlosť W. EÚ štítok: palivo E, priľnavosť na mokre C, hluk 69 dB.	Rozmer	205/50 R15 90W				EUR	23	58.52	71.98	72.49	89.16	23.9	0			€/ks		13	DC-WIEN Viedeň	Skladom	24 h	1	4	2	2	Sada v krabici	24 h	12.10	15.00	475	205	205		475x205x205 mm	Univerzálne			ECE R30	4011.10	Poľsko	Nový	24	Zimná	E	C	69			https://cdn.cst.sk/img/cst-tyr-008295.jpg	https://cdn.cst.sk/doc/cst-tyr-008295.pdf	áno	2026-06-02
8296	CST-ACC-008296	8591587663105	K2214471		66885	K2	K2	CarStyle s.r.o.	Autodoplnky	Štartovacie káble	ACC	Štartovacie káble K2	Štartovacie káble K2, —	Štartovacie káble K2. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			—	EUR	23	36.63	45.05	53.73	66.09	46.7	0			€/ks		0	KE-03 Košice	Na objednávku	14 dní	14	2	2	4	Fólia	14 dní	3.36	4.11	127	257	74		127x257x74 mm	Univerzálne				8708.29	Nemecko	Nový	12							https://cdn.cst.sk/img/cst-acc-008296.jpg	https://cdn.cst.sk/doc/cst-acc-008296.pdf	áno	2026-06-02
8297	CST-ACC-008297	8592174566274	CEL775845		49882	Cellularline	Cellularline	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Cellularline	Držiak telefónu Cellularline, sivá	Držiak telefónu Cellularline. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	22.53	27.71	32.99	40.58	46.4	15	34.49		€/ks		140	ZA-02 Žilina	Skladom	24 h	1	1	2	1	Blister	24 h	8.67	10.27	250	369	250		250x369x250 mm	Univerzálne				8708.29	Turecko	Nový	12							https://cdn.cst.sk/img/cst-acc-008297.jpg	https://cdn.cst.sk/doc/cst-acc-008297.pdf	nie	2026-06-02
8298	CST-ACC-008298	8590448401832	MEG338723		14430	Meguiar's	Meguiar's	CarStyle s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón Meguiar's	Autošampón Meguiar's, sivá	Autošampón Meguiar's. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Sivá	EUR	23	17.07	21.00	26.12	32.13	53.0	0			€/ks		61	KE-03 Košice	Skladom	24 h	1	1	4	2	Kartón	24 h	7.88	8.28	492	246	247		492x246x247 mm	Univerzálne				8708.29	Turecko	Nový	12							https://cdn.cst.sk/img/cst-acc-008298.jpg	https://cdn.cst.sk/doc/cst-acc-008298.pdf	áno	2026-06-02
8299	CST-TYR-008299	8599019883299	BRI605898		61418	Bridgestone	Bridgestone	CarStyle s.r.o.	Pneumatiky	Letná pneumatika	TYR	Bridgestone 185/45 R17 91H letná	Letná pneu Bridgestone 185/45 R17 91H	Letná pneumatika Bridgestone 185/45 R17, nosnosť 91, rýchlosť H. EÚ štítok: palivo D, priľnavosť na mokre C, hluk 73 dB.	Rozmer	185/45 R17 91H				EUR	23	153.19	188.42	183.96	226.27	20.1	10	203.64		€/ks		159	BA-01 Bratislava	Skladom	24 h	1	5	4	1	Fólia	24 h	11.00	13.45	525	185	185		525x185x185 mm	Univerzálne			ECE R30	4011.10	Poľsko	Nový	24	Letná	D	C	73			https://cdn.cst.sk/img/cst-tyr-008299.jpg	https://cdn.cst.sk/doc/cst-tyr-008299.pdf	áno	2026-06-02
8300	CST-FLU-008300	8597917568195	LIQ658191		21272	Liqui Moly	Liqui Moly	CarStyle s.r.o.	Prevádzkové kvapaliny	Kvapalina do ostrekovačov	FLU	Kvapalina do ostrekovačov Liqui Moly 3 L	Kvapalina do ostrekovačov Liqui Moly, 3 L, —	Kvapalina do ostrekovačov Liqui Moly, norma —, balenie 3 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	3 L				EUR	23	6.37	7.84	9.19	11.30	44.3	0		3.77	€/L		7	DC-PRG Praha	Skladom	24 h	1	1	1	1	Blister	24 h	3.20	3.43	149	183	315	3.00	149x183x315 mm	Univerzálne			—	3819.00	Japonsko	Nový	0							https://cdn.cst.sk/img/cst-flu-008300.jpg	https://cdn.cst.sk/doc/cst-flu-008300.pdf	nie	2026-06-02
8301	CST-ACC-008301	8595940313201	KON335808		76914	Konig	Konig	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, sivá	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	64.24	79.02	87.57	107.71	36.3	0			€/ks		130	ZA-02 Žilina	Skladom	24 h	1	4	2	2	Blister	24 h	1.93	2.38	520	83	294		520x83x294 mm	Univerzálne				8708.29	Nemecko	Nový	12							https://cdn.cst.sk/img/cst-acc-008301.jpg	https://cdn.cst.sk/doc/cst-acc-008301.pdf	nie	2026-06-02
8302	CST-ACC-008302	8597826123898	BAS742607		38237	Baseus	Baseus	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Baseus	Držiak telefónu Baseus, béžová	Držiak telefónu Baseus. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	22.45	27.61	33.35	41.02	48.6	0			€/ks		0	BA-01 Bratislava	Na objednávku	7 dní	7	5	2	4	Fólia	7 dní	0.41	0.48	467	256	104		467x256x104 mm	Univerzálne				8708.29	Turecko	Nový	12							https://cdn.cst.sk/img/cst-acc-008302.jpg	https://cdn.cst.sk/doc/cst-acc-008302.pdf	áno	2026-06-02
8303	CST-RIM-008303	8590672358230	DEZ416378		19806	Dezent	Dezent	CarStyle s.r.o.	Disky	Hliníkový disk	RIM	Hliníkový disk Dezent 6.0Jx16 5x114,3 ET35	Hliníkový disk Dezent 6.0Jx16, 5x114,3, ET35	Hliníkový disk Dezent, 6.0Jx16, rozteč 5x114,3, ET35. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.0Jx16 5x114,3 ET35				EUR	23	37.40	46.00	51.58	63.44	37.9	0			€/ks		413	ZA-02 Žilina	Skladom	24 h	1	1	4	1	Blister	24 h	12.70	15.25	450	450	150		450x450x150 mm	Univerzálne			TÜV / ECE	8708.70	Francúzsko	Nový	24							https://cdn.cst.sk/img/cst-rim-008303.jpg	https://cdn.cst.sk/doc/cst-rim-008303.pdf	nie	2026-06-02
8304	CST-BRK-008304	8599744283111	ATE948658	OE9430731	13433	ATE	ATE	CarStyle s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky ATE	Brzdové platničky ATE, priemer 300 mm	Brzdové platničky značky ATE s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava			EUR	23	61.66	75.84	94.72	116.51	53.6	0			€/ks		443	KE-03 Košice	Skladom	24 h	1	1	4	2	Kartón	24 h	7.62	8.23	300	300	36		300x300x36 mm	Audi A6 C7 2011–2018	2011	2018	ECE R90	8708.30	Čína	Nový	24							https://cdn.cst.sk/img/cst-brk-008304.jpg	https://cdn.cst.sk/doc/cst-brk-008304.pdf	áno	2026-06-02
8305	CST-ACC-008305	8596697057073	BOT917433		98332	Bottari	Bottari	CarStyle s.r.o.	Autodoplnky	Štartovacie káble	ACC	Štartovacie káble Bottari	Štartovacie káble Bottari, čierna	Štartovacie káble Bottari. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Čierna	EUR	23	18.83	23.16	28.35	34.87	50.6	10	31.38		€/ks		0	KE-03 Košice	Na objednávku	14 dní	14	10	4	1	Sada v krabici	14 dní	2.63	2.93	589	245	49		589x245x49 mm	Univerzálne				8708.29	Poľsko	Nový	12							https://cdn.cst.sk/img/cst-acc-008305.jpg	https://cdn.cst.sk/doc/cst-acc-008305.pdf	áno	2026-06-02
8306	CST-ACC-008306	8593787445857	PEW453962		55397	Pewag	Pewag	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Pewag	Snehové reťaze Pewag, sivá	Snehové reťaze Pewag. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Sivá	EUR	23	117.95	145.08	168.31	207.02	42.7	0			€/ks		449	BA-01 Bratislava	Skladom	24 h	1	2	4	2	Blister	24 h	0.19	0.22	461	307	151		461x307x151 mm	Univerzálne				8708.29	Turecko	Nový	12							https://cdn.cst.sk/img/cst-acc-008306.jpg	https://cdn.cst.sk/doc/cst-acc-008306.pdf	áno	2026-06-02
8307	CST-FLT-008307	8591477268526	HEN910950	OE9411148	12252	Hengst	Hengst	CarStyle s.r.o.	Filtre	Palivový filter	FLT	Palivový filter Hengst	Palivový filter Hengst, typ Štandard	Palivový filter Hengst (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	31.92	39.26	46.87	57.65	46.8	15	49.00		€/ks		111	KE-03 Košice	Skladom	24 h	1	1	2	2	Fólia	24 h	0.28	0.32	262	93	114		262x93x114 mm	Audi A4 B8 2007–2015	2007	2015	ISO 4548	8421.23	Česko	Nový	24							https://cdn.cst.sk/img/cst-flt-008307.jpg	https://cdn.cst.sk/doc/cst-flt-008307.pdf	áno	2026-06-02
8308	CST-ACC-008308	8596139764224	CEL681481		72127	Cellularline	Cellularline	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Cellularline	Držiak telefónu Cellularline, —	Držiak telefónu Cellularline. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	9.40	11.56	15.32	18.84	63.0	15	16.01		€/ks		0	BA-01 Bratislava	Na objednávku	14 dní	14	1	4	1	Kartón	14 dní	2.74	3.06	478	65	290		478x65x290 mm	Univerzálne				8708.29	Slovensko	Nový	12							https://cdn.cst.sk/img/cst-acc-008308.jpg	https://cdn.cst.sk/doc/cst-acc-008308.pdf	áno	2026-06-02
8309	CST-ACC-008309	8597547191428	K2556812		76551	K2	K2	CarStyle s.r.o.	Autodoplnky	Štartovacie káble	ACC	Štartovacie káble K2	Štartovacie káble K2, béžová	Štartovacie káble K2. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	32.53	40.01	47.02	57.83	44.5	10	52.05		€/ks		34	BA-01 Bratislava	Na ceste	2–3 dni	3	4	2	1	Kartón	2–3 dni	6.95	8.54	562	320	184		562x320x184 mm	Univerzálne				8708.29	Poľsko	Nový	12							https://cdn.cst.sk/img/cst-acc-008309.jpg	https://cdn.cst.sk/doc/cst-acc-008309.pdf	áno	2026-06-02
8310	CST-PRT-008310	8593342910783	SKF731293	OE8441692;OE8746754;OE9466701	43872	SKF	SKF	CarStyle s.r.o.	Náhradné diely	Vodná pumpa	PRT	Vodná pumpa SKF	Vodná pumpa SKF	Vodná pumpa SKF. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava	Ľavá		EUR	23	65.44	80.49	89.22	109.74	36.3	5	104.25		€/ks		290	DC-PRG Praha	Skladom	24 h	1	5	2	1	Kartón	24 h	1.36	1.50	360	71	81		360x71x81 mm	Kia Ceed II (JD) 2012–2018	2012	2018		8708.99	Španielsko	Nový	24							https://cdn.cst.sk/img/cst-prt-008310.jpg	https://cdn.cst.sk/doc/cst-prt-008310.pdf	nie	2026-06-02
8311	CST-RIM-008311	8599041063232	RON232779		12070	Ronal	Ronal	CarStyle s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Ronal 6.5Jx17 4x100 ET48	Oceľový disk Ronal 6.5Jx17, 4x100, ET48	Oceľový disk Ronal, 6.5Jx17, rozteč 4x100, ET48. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.5Jx17 4x100 ET48				EUR	23	130.22	160.17	198.84	244.57	52.7	5	232.34		€/ks		407	BA-01 Bratislava	Skladom	24 h	1	1	1	1	Blister	24 h	7.20	8.53	475	475	162		475x475x162 mm	Univerzálne			TÜV / ECE	8708.70	Čína	Nový	24							https://cdn.cst.sk/img/cst-rim-008311.jpg	https://cdn.cst.sk/doc/cst-rim-008311.pdf	nie	2026-06-02
8312	CST-ACC-008312	8592961610081	BAS410109		46840	Baseus	Baseus	CarStyle s.r.o.	Autodoplnky	Držiak telefónu	ACC	Držiak telefónu Baseus	Držiak telefónu Baseus, béžová	Držiak telefónu Baseus. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Univerzál			Béžová	EUR	23	19.28	23.71	27.14	33.38	40.8	10	30.04		€/ks		0	DC-PRG Praha	Na objednávku	10 dní	10	2	1	1	Sada v krabici	10 dní	6.08	6.40	422	347	236		422x347x236 mm	Univerzálne				8708.29	Čína	Nový	12							https://cdn.cst.sk/img/cst-acc-008312.jpg	https://cdn.cst.sk/doc/cst-acc-008312.pdf	áno	2026-06-02
8313	CST-ACC-008313	8594031998648	SON518686		86972	Sonax	Sonax	CarStyle s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón Sonax	Autošampón Sonax, —	Autošampón Sonax. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	5.29	6.51	8.94	11.00	69.0	0			€/ks		37	DC-PRG Praha	Na ceste	2–3 dni	3	4	1	2	Blister	2–3 dni	5.76	6.58	334	380	180		334x380x180 mm	Univerzálne				8708.29	Taliansko	Nový	12							https://cdn.cst.sk/img/cst-acc-008313.jpg	https://cdn.cst.sk/doc/cst-acc-008313.pdf	nie	2026-06-02
8314	CST-ACC-008314	8593472756503	PEW888201		98854	Pewag	Pewag	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Pewag	Snehové reťaze Pewag, béžová	Snehové reťaze Pewag. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	42.92	52.79	58.11	71.48	35.4	10	64.33		€/ks		0	DC-WIEN Viedeň	Na objednávku	14 dní	14	1	1	1	Plastová nádoba	14 dní	5.70	6.45	201	185	39		201x185x39 mm	Univerzálne				8708.29	Čína	Nový	12							https://cdn.cst.sk/img/cst-acc-008314.jpg	https://cdn.cst.sk/doc/cst-acc-008314.pdf	áno	2026-06-02
8315	CST-ACC-008315	8599035837504	KEG171543		53528	Kegel	Kegel	CarStyle s.r.o.	Autodoplnky	Autopoťahy (sada)	ACC	Autopoťahy (sada) Kegel	Autopoťahy (sada) Kegel, čierna	Autopoťahy (sada) Kegel. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Čierna			Čierna	EUR	23	32.21	39.62	50.68	62.34	57.3	10	56.11		€/ks		199	KE-03 Košice	Skladom	24 h	1	5	4	2	Kartón	24 h	7.77	9.20	436	395	80		436x395x80 mm	Univerzálne				8708.29	Turecko	Nový	12							https://cdn.cst.sk/img/cst-acc-008315.jpg	https://cdn.cst.sk/doc/cst-acc-008315.pdf	nie	2026-06-02
8316	CST-FLU-008316	8593128068790	BAS116940		35633	BASF	BASF	CarStyle s.r.o.	Prevádzkové kvapaliny	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, norma ISO 22241, balenie 10 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	10 L				EUR	23	11.13	13.69	14.67	18.04	31.8	10	16.24	1.80	€/L		52	DC-WIEN Viedeň	Skladom	24 h	1	10	4	1	Blister	24 h	10.37	11.23	153	152	344	10.00	153x152x344 mm	Univerzálne			ISO 22241	3819.00	Poľsko	Nový	0							https://cdn.cst.sk/img/cst-flu-008316.jpg	https://cdn.cst.sk/doc/cst-flu-008316.pdf	áno	2026-06-02
8317	CST-LGT-008317	8593376198317	PHI858155		13046	Philips	Philips	CarStyle s.r.o.	Osvetlenie a viditeľnosť	Žiarovka H7	LGT	Žiarovka H7 Philips	Žiarovka H7 Philips	Žiarovka H7 Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	2.94	3.62	4.69	5.77	59.5	0			€/ks		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	2	1	4	Plastová nádoba	10 dní	0.26	0.28	668	47	46		668x47x46 mm	BMW 5 F10 2010–2017	2010	2017	ECE R37/R112	8512.20	Španielsko	Nový	12							https://cdn.cst.sk/img/cst-lgt-008317.jpg	https://cdn.cst.sk/doc/cst-lgt-008317.pdf	áno	2026-06-02
8318	CST-ACC-008318	8596687243035	KON103216		41853	Konig	Konig	CarStyle s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, —	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	113.02	139.01	180.91	222.52	60.1	0			€/ks		227	DC-WIEN Viedeň	Skladom	24 h	1	5	4	1	Sada v krabici	24 h	2.46	3.07	386	121	87		386x121x87 mm	Univerzálne				8708.29	Taliansko	Nový	12							https://cdn.cst.sk/img/cst-acc-008318.jpg	https://cdn.cst.sk/doc/cst-acc-008318.pdf	áno	2026-06-02
8319	CST-LGT-008319	8597568832416	VAL937468		91726	Valeo	Valeo	CarStyle s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) Valeo	Stierač (sada) Valeo	Stierač (sada) Valeo. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	27.29	33.57	35.71	43.92	30.9	15	37.33		€/ks		343	ZA-02 Žilina	Skladom	24 h	1	10	4	4	Kartón	24 h	0.50	0.59	663	33	50		663x33x50 mm	Volkswagen Golf VII 2012–2020	2012	2020	ECE R37/R112	8512.20	Česko	Nový	12							https://cdn.cst.sk/img/cst-lgt-008319.jpg	https://cdn.cst.sk/doc/cst-lgt-008319.pdf	áno	2026-06-02
8320	CST-LGT-008320	8592950659367	VAL835391		51654	Valeo	Valeo	CarStyle s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) Valeo	Stierač (sada) Valeo	Stierač (sada) Valeo. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	19.06	23.44	25.32	31.14	32.8	15	26.47		€/ks		180	DC-WIEN Viedeň	Skladom	24 h	1	4	1	1	Blister	24 h	0.74	0.86	591	21	52		591x21x52 mm	Audi A4 B8 2007–2015	2007	2015	ECE R37/R112	8512.20	Poľsko	Nový	12							https://cdn.cst.sk/img/cst-lgt-008320.jpg	https://cdn.cst.sk/doc/cst-lgt-008320.pdf	áno	2026-06-02
8321	CST-PRT-008321	8590680119861	KYB199824	OE2367270	14106	KYB	KYB	CarStyle s.r.o.	Náhradné diely	Tlmič pruženia	PRT	Tlmič pruženia KYB	Tlmič pruženia KYB	Tlmič pruženia KYB. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	76.24	93.78	106.76	131.31	40.0	10	118.18		€/ks		310	DC-WIEN Viedeň	Skladom	24 h	1	1	1	2	Fólia	24 h	9.71	11.29	100	173	105		100x173x105 mm	Peugeot 308 II 2013–2021	2013	2021		8708.99	Poľsko	Nový	24							https://cdn.cst.sk/img/cst-prt-008321.jpg	https://cdn.cst.sk/doc/cst-prt-008321.pdf	nie	2026-06-02
