riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
7024	MDS-TYR-007024	8597401772015	MIC327440		54570	Michelin	Michelin	MotoDiely SK s.r.o.	Pneumatiky	Letná pneumatika	TYR	Michelin 225/55 R18 92W letná	Letná pneu Michelin 225/55 R18 92W	Letná pneumatika Michelin 225/55 R18, nosnosť 92, rýchlosť W. EÚ štítok: palivo D, priľnavosť na mokre C, hluk 71 dB.	Rozmer	225/55 R18 92W				EUR	23	46.62	57.34	58.01	71.35	24.4	0			€/ks		0	DC-PRG Praha	Na objednávku	14 dní	14	4	1	1	Kartón	14 dní	12.00	13.53	550	225	225		550x225x225 mm	Univerzálne			ECE R30	4011.10	Turecko	Nový	24	Letná	D	C	71			https://cdn.mds.sk/img/mds-tyr-007024.jpg	https://cdn.mds.sk/doc/mds-tyr-007024.pdf	áno	2026-06-02
7025	MDS-BRK-007025	8599580929525	CIF110608	OE3509742	33925	Cifam	Cifam	MotoDiely SK s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň Cifam	Brzdový strmeň Cifam, priemer 330 mm	Brzdový strmeň značky Cifam s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Pravá		EUR	23	101.17	124.44	133.58	164.30	32.0	15	139.66		€/ks	40.93	181	BA-01 Bratislava	Skladom	24 h	1	10	4	1	Blister	24 h	3.18	3.55	330	330	87		330x330x87 mm	Ford Mondeo IV 2007–2014	2007	2014	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.mds.sk/img/mds-brk-007025.jpg	https://cdn.mds.sk/doc/mds-brk-007025.pdf	áno	2026-06-02
7026	MDS-BRK-007026	8594630628489	ATE452342	OE9076501;OE6547760	42478	ATE	ATE	MotoDiely SK s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky ATE	Brzdové platničky ATE, priemer 288 mm	Brzdové platničky značky ATE s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava			EUR	23	30.31	37.28	42.36	52.10	39.8	5	49.49		€/ks		427	DC-WIEN Viedeň	Skladom	24 h	1	1	1	2	Blister	24 h	2.28	2.67	288	288	65		288x288x65 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	ECE R90	8708.30	Taliansko	Nový	24							https://cdn.mds.sk/img/mds-brk-007026.jpg	https://cdn.mds.sk/doc/mds-brk-007026.pdf	áno	2026-06-02
7027	MDS-FLT-007027	8595989798977	MAN915176	OE2112100	57419	Mann-Filter	Mann-Filter	MotoDiely SK s.r.o.	Filtre	Palivový filter	FLT	Palivový filter Mann-Filter	Palivový filter Mann-Filter, typ Štandard	Palivový filter Mann-Filter (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	29.06	35.74	41.01	50.44	41.1	15	42.87		€/ks		178	BA-01 Bratislava	Skladom	24 h	1	5	1	2	Kartón	24 h	0.71	0.79	123	200	75		123x200x75 mm	Škoda Octavia III (5E) 2013–2020	2013	2020	ISO 4548	8421.23	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-flt-007027.jpg	https://cdn.mds.sk/doc/mds-flt-007027.pdf	áno	2026-06-02
7028	MDS-BRK-007028	8599818628947	BRE835926	OE1813225;OE4419620;OE9185123	18417	Brembo	Brembo	MotoDiely SK s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Brembo	Brzdové kotúče Brembo, priemer 330 mm	Brzdové kotúče značky Brembo s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	24.90	30.63	34.87	42.89	40.0	0			€/ks		71	BA-01 Bratislava	Skladom	24 h	1	2	4	2	Blister	24 h	7.62	8.38	330	330	63		330x330x63 mm	Audi A4 B8 2007–2015	2007	2015	ECE R90	8708.30	Francúzsko	Nový	24							https://cdn.mds.sk/img/mds-brk-007028.jpg	https://cdn.mds.sk/doc/mds-brk-007028.pdf	nie	2026-06-02
7029	MDS-FLU-007029	8595917864316	CAS221908		53934	Castrol	Castrol	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 5W-40 4 L	Syntetický olej Castrol 5W-40, balenie 4 L	Plne syntetický motorový olej Castrol 5W-40. Normy ACEA C2, API SN, schválenia VW/MB/BMW. Balenie 4 L.	Viskozita/Balenie	5W-40 / 4 L				EUR	23	26.78	32.94	33.76	41.52	26.1	15	35.29	10.38	€/L		0	DC-WIEN Viedeň	Na objednávku	14 dní	14	1	1	4	Kartón	14 dní	3.80	4.03	150	275	148	4.00	150x275x148 mm	Univerzálne			ACEA C2 / API SN	3819.00	Japonsko	Nový	0					5W-40	ACEA C2, API SN	https://cdn.mds.sk/img/mds-flu-007029.jpg	https://cdn.mds.sk/doc/mds-flu-007029.pdf	nie	2026-06-02
7030	MDS-RIM-007030	8591348228376	DEZ204765		22146	Dezent	Dezent	MotoDiely SK s.r.o.	Disky	Hliníkový disk	RIM	Hliníkový disk Dezent 6.5Jx16 5x108 ET35	Hliníkový disk Dezent 6.5Jx16, 5x108, ET35	Hliníkový disk Dezent, 6.5Jx16, rozteč 5x108, ET35. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.5Jx16 5x108 ET35				EUR	23	111.82	137.54	155.62	191.41	39.2	5	181.84		€/ks		0	BA-01 Bratislava	Na objednávku	10 dní	10	2	4	4	Kartón	10 dní	6.50	7.58	450	450	162		450x450x162 mm	Univerzálne			TÜV / ECE	8708.70	Poľsko	Nový	24							https://cdn.mds.sk/img/mds-rim-007030.jpg	https://cdn.mds.sk/doc/mds-rim-007030.pdf	nie	2026-06-02
7031	MDS-RIM-007031	8593301775019	ALC900165		86672	Alcar	Alcar	MotoDiely SK s.r.o.	Disky	Hliníkový disk	RIM	Hliníkový disk Alcar 8.0Jx15 5x108 ET50	Hliníkový disk Alcar 8.0Jx15, 5x108, ET50	Hliníkový disk Alcar, 8.0Jx15, rozteč 5x108, ET50. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	8.0Jx15 5x108 ET50				EUR	23	136.79	168.25	200.88	247.08	46.9	0			€/ks		0	DC-PRG Praha	Vypredané	—	0	1	4	1	Kartón	—	7.50	8.46	425	425	200		425x425x200 mm	Univerzálne			TÜV / ECE	8708.70	Nemecko	Nový	24							https://cdn.mds.sk/img/mds-rim-007031.jpg	https://cdn.mds.sk/doc/mds-rim-007031.pdf	áno	2026-06-02
7032	MDS-PRT-007032	8597816482127	BOS443948	OE7550083;OE5602893	58958	Bosch	Bosch	MotoDiely SK s.r.o.	Náhradné diely	Štartér	PRT	Štartér Bosch	Štartér Bosch	Štartér Bosch. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	188.82	232.25	250.99	308.72	32.9	10	277.85		€/ks	35.93	294	KE-03 Košice	Skladom	24 h	1	1	2	1	Blister	24 h	4.54	5.56	267	270	46		267x270x46 mm	Hyundai i30 II (GD) 2011–2017	2011	2017		8708.99	Turecko	Repasovaný	24							https://cdn.mds.sk/img/mds-prt-007032.jpg	https://cdn.mds.sk/doc/mds-prt-007032.pdf	nie	2026-06-02
7033	MDS-FLT-007033	8592368139284	HEN690912	OE5097569	44841	Hengst	Hengst	MotoDiely SK s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Hengst	Olejový filter Hengst, typ Aktívne uhlie	Olejový filter Hengst (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	13.37	16.45	20.28	24.94	51.7	5	23.69		€/ks		0	BA-01 Bratislava	Na objednávku	10 dní	10	1	4	1	Plastová nádoba	10 dní	0.60	0.64	297	157	80		297x157x80 mm	BMW 5 F10 2010–2017	2010	2017	ISO 4548	8421.23	Španielsko	Nový	24							https://cdn.mds.sk/img/mds-flt-007033.jpg	https://cdn.mds.sk/doc/mds-flt-007033.pdf	áno	2026-06-02
7034	MDS-PRT-007034	8599220109065	CON939805	OE4360697;OE8785050;OE2061555	28545	Contitech	Contitech	MotoDiely SK s.r.o.	Náhradné diely	Rozvodová sada	PRT	Rozvodová sada Contitech	Rozvodová sada Contitech	Rozvodová sada Contitech. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava			EUR	23	155.86	191.71	203.21	249.95	30.4	15	212.46		€/ks		364	BA-01 Bratislava	Skladom	24 h	1	10	1	1	Fólia	24 h	8.70	10.64	187	184	44		187x184x44 mm	Škoda Superb II (3T) 2008–2015	2008	2015		8708.99	Poľsko	Nový	24							https://cdn.mds.sk/img/mds-prt-007034.jpg	https://cdn.mds.sk/doc/mds-prt-007034.pdf	nie	2026-06-02
7035	MDS-TYR-007035	8597231103829	BRI165311		37462	Bridgestone	Bridgestone	MotoDiely SK s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Bridgestone 185/45 R17 92H zimná	Zimná pneu Bridgestone 185/45 R17 92H	Zimná pneumatika Bridgestone 185/45 R17, nosnosť 92, rýchlosť H. EÚ štítok: palivo D, priľnavosť na mokre C, hluk 72 dB.	Rozmer	185/45 R17 92H				EUR	23	137.11	168.65	168.01	206.65	22.5	15	175.65		€/ks		172	DC-WIEN Viedeň	Skladom	24 h	1	2	4	2	Blister	24 h	7.80	9.42	525	185	185		525x185x185 mm	Univerzálne			ECE R30	4011.10	Španielsko	Nový	24	Zimná	D	C	72			https://cdn.mds.sk/img/mds-tyr-007035.jpg	https://cdn.mds.sk/doc/mds-tyr-007035.pdf	nie	2026-06-02
7036	MDS-FLU-007036	8593283356954	CAS391354		89033	Castrol	Castrol	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 15W-40 20 L	Syntetický olej Castrol 15W-40, balenie 20 L	Plne syntetický motorový olej Castrol 15W-40. Normy ACEA A5/B5, API SN, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	15W-40 / 20 L				EUR	23	154.85	190.47	211.64	260.32	36.7	0		13.02	€/L		331	KE-03 Košice	Skladom	24 h	1	10	2	4	Blister	24 h	18.50	22.02	95	157	326	20.00	95x157x326 mm	Univerzálne			ACEA A5/B5 / API SN	3819.00	Slovensko	Nový	0					15W-40	ACEA A5/B5, API SN	https://cdn.mds.sk/img/mds-flu-007036.jpg	https://cdn.mds.sk/doc/mds-flu-007036.pdf	nie	2026-06-02
7037	MDS-PRT-007037	8598498628025	SKF315211	OE1955332;OE9738586;OE9238667	14395	SKF	SKF	MotoDiely SK s.r.o.	Náhradné diely	Ložisko kolesa	PRT	Ložisko kolesa SKF	Ložisko kolesa SKF	Ložisko kolesa SKF. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava	Sada		EUR	23	28.82	35.45	41.81	51.43	45.1	0			€/ks		0	DC-PRG Praha	Na objednávku	7 dní	7	1	1	1	Plastová nádoba	7 dní	9.04	9.62	160	196	247		160x196x247 mm	Mercedes-Benz E W212 2009–2016	2009	2016		8708.99	Francúzsko	Nový	24							https://cdn.mds.sk/img/mds-prt-007037.jpg	https://cdn.mds.sk/doc/mds-prt-007037.pdf	nie	2026-06-02
7038	MDS-TYR-007038	8599647932246	BRI658259		44469	Bridgestone	Bridgestone	MotoDiely SK s.r.o.	Pneumatiky	Celoročná pneumatika	TYR	Bridgestone 215/65 R18 92V celoročná	Celoročná pneu Bridgestone 215/65 R18 92V	Celoročná pneumatika Bridgestone 215/65 R18, nosnosť 92, rýchlosť V. EÚ štítok: palivo B, priľnavosť na mokre B, hluk 68 dB.	Rozmer	215/65 R18 92V				EUR	23	68.72	84.53	83.16	102.29	21.0	0			€/ks		149	ZA-02 Žilina	Skladom	24 h	1	2	4	1	Blister	24 h	11.60	13.95	550	215	215		550x215x215 mm	Univerzálne			ECE R30	4011.10	Taliansko	Nový	24	Celoročná	B	B	68			https://cdn.mds.sk/img/mds-tyr-007038.jpg	https://cdn.mds.sk/doc/mds-tyr-007038.pdf	nie	2026-06-02
7039	MDS-TYR-007039	8593283557795	MAT264354		72196	Matador	Matador	MotoDiely SK s.r.o.	Pneumatiky	Celoročná pneumatika	TYR	Matador 205/55 R15 92H celoročná	Celoročná pneu Matador 205/55 R15 92H	Celoročná pneumatika Matador 205/55 R15, nosnosť 92, rýchlosť H. EÚ štítok: palivo B, priľnavosť na mokre C, hluk 70 dB.	Rozmer	205/55 R15 92H				EUR	23	68.68	84.48	82.36	101.30	19.9	15	86.10		€/ks		423	DC-WIEN Viedeň	Skladom	24 h	1	2	1	1	Fólia	24 h	7.40	8.76	475	205	205		475x205x205 mm	Univerzálne			ECE R30	4011.10	Španielsko	Nový	24	Celoročná	B	C	70			https://cdn.mds.sk/img/mds-tyr-007039.jpg	https://cdn.mds.sk/doc/mds-tyr-007039.pdf	áno	2026-06-02
7040	MDS-BAT-007040	8594240002235	VAR608758		23769	Varta	Varta	MotoDiely SK s.r.o.	Elektrika	Autobatéria	BAT	Autobatéria Varta 44 Ah 12V 484A	Autobatéria Varta 44 Ah, štart. prúd 484 A	Štartovacia batéria Varta 44 Ah, 12 V, štartovací prúd 484 A. Bezúdržbová, vhodná pre vozidlá so systémom štart-stop.	Kapacita	44 Ah				EUR	23	57.96	71.29	71.10	87.45	22.7	15	74.33		€/ks	9.02	195	DC-WIEN Viedeň	Skladom	24 h	1	2	2	1	Sada v krabici	24 h	11.70	13.32	242	175	190		242x175x190 mm	Mercedes-Benz C W204 2007–2014	2007	2014	EN 50342	8507.10	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-bat-007040.jpg	https://cdn.mds.sk/doc/mds-bat-007040.pdf	áno	2026-06-02
7041	MDS-ACC-007041	8593048273090	KON824656		50824	Konig	Konig	MotoDiely SK s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, béžová	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	117.61	144.66	185.89	228.64	58.1	5	217.21		€/ks		317	KE-03 Košice	Skladom	24 h	1	4	1	4	Kartón	24 h	8.99	9.52	352	109	29		352x109x29 mm	Univerzálne				8708.29	Taliansko	Nový	12							https://cdn.mds.sk/img/mds-acc-007041.jpg	https://cdn.mds.sk/doc/mds-acc-007041.pdf	nie	2026-06-02
7042	MDS-LGT-007042	8591538305511	PHI312970		51062	Philips	Philips	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Žiarovka H7	LGT	Žiarovka H7 Philips	Žiarovka H7 Philips	Žiarovka H7 Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	3.46	4.26	4.98	6.13	43.9	10	5.52		€/ks		24	BA-01 Bratislava	Skladom	24 h	1	10	2	4	Sada v krabici	24 h	0.46	0.56	300	23	22		300x23x22 mm	Opel Insignia A 2008–2017	2008	2017	ECE R37/R112	8512.20	Španielsko	Nový	12							https://cdn.mds.sk/img/mds-lgt-007042.jpg	https://cdn.mds.sk/doc/mds-lgt-007042.pdf	áno	2026-06-02
7043	MDS-BRK-007043	8593660677443	ATE315768	OE4857782	95842	ATE	ATE	MotoDiely SK s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče ATE	Brzdové kotúče ATE, priemer 256 mm	Brzdové kotúče značky ATE s priemerom 256 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	70.29	86.46	97.84	120.34	39.2	15	102.29		€/ks		0	ZA-02 Žilina	Na objednávku	7 dní	7	10	2	1	Sada v krabici	7 dní	6.80	8.18	256	256	79		256x256x79 mm	Toyota Corolla E170 2013–2019	2013	2019	ECE R90	8708.30	Turecko	Nový	24							https://cdn.mds.sk/img/mds-brk-007043.jpg	https://cdn.mds.sk/doc/mds-brk-007043.pdf	áno	2026-06-02
7044	MDS-PRT-007044	8598940981821	INA953085	OE7741622;OE1620885	65407	INA	INA	MotoDiely SK s.r.o.	Náhradné diely	Rozvodová sada	PRT	Rozvodová sada INA	Rozvodová sada INA	Rozvodová sada INA. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava	Ľavá		EUR	23	72.61	89.31	111.27	136.86	53.2	15	116.33		€/ks		14	BA-01 Bratislava	Na ceste	2–3 dni	3	1	1	4	Fólia	2–3 dni	10.02	12.06	261	229	93		261x229x93 mm	Škoda Octavia III (5E) 2013–2020	2013	2020		8708.99	Česko	Nový	24							https://cdn.mds.sk/img/mds-prt-007044.jpg	https://cdn.mds.sk/doc/mds-prt-007044.pdf	nie	2026-06-02
7045	MDS-BRK-007045	8599045610289	ATE82535	OE4568369;OE3357581	90879	ATE	ATE	MotoDiely SK s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky ATE	Brzdové platničky ATE, priemer 312 mm	Brzdové platničky značky ATE s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	40.47	49.78	55.05	67.71	36.0	10	60.94		€/ks		17	BA-01 Bratislava	Na ceste	2–3 dni	3	1	1	2	Sada v krabici	2–3 dni	0.81	0.90	312	312	54		312x312x54 mm	Mercedes-Benz C W204 2007–2014	2007	2014	ECE R90	8708.30	Turecko	Nový	24							https://cdn.mds.sk/img/mds-brk-007045.jpg	https://cdn.mds.sk/doc/mds-brk-007045.pdf	nie	2026-06-02
7046	MDS-BRK-007046	8594880582227	ATE409421	OE2476785	38014	ATE	ATE	MotoDiely SK s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň ATE	Brzdový strmeň ATE, priemer 280 mm	Brzdový strmeň značky ATE s priemerom 280 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa			EUR	23	69.08	84.97	92.23	113.44	33.5	5	107.77		€/ks	54.32	426	BA-01 Bratislava	Skladom	24 h	1	1	2	1	Plastová nádoba	24 h	6.95	7.72	280	280	24		280x280x24 mm	BMW 5 F10 2010–2017	2010	2017	ECE R90	8708.30	Španielsko	Nový	24							https://cdn.mds.sk/img/mds-brk-007046.jpg	https://cdn.mds.sk/doc/mds-brk-007046.pdf	áno	2026-06-02
7047	MDS-TYR-007047	8595036752655	GOO145058		30663	Goodyear	Goodyear	MotoDiely SK s.r.o.	Pneumatiky	Letná pneumatika	TYR	Goodyear 195/45 R16 90W letná	Letná pneu Goodyear 195/45 R16 90W	Letná pneumatika Goodyear 195/45 R16, nosnosť 90, rýchlosť W. EÚ štítok: palivo C, priľnavosť na mokre C, hluk 69 dB.	Rozmer	195/45 R16 90W				EUR	23	122.46	150.63	170.06	209.17	38.9	0			€/ks		388	ZA-02 Žilina	Skladom	24 h	1	5	1	4	Plastová nádoba	24 h	8.30	10.08	500	195	195		500x195x195 mm	Univerzálne			ECE R30	4011.10	Taliansko	Nový	24	Letná	C	C	69			https://cdn.mds.sk/img/mds-tyr-007047.jpg	https://cdn.mds.sk/doc/mds-tyr-007047.pdf	nie	2026-06-02
7048	MDS-FLT-007048	8597739545282	MAH46637	OE7776878;OE8475726	53117	Mahle	Mahle	MotoDiely SK s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Mahle	Olejový filter Mahle, typ Aktívne uhlie	Olejový filter Mahle (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	5.90	7.26	8.82	10.85	49.5	5	10.31		€/ks		422	DC-WIEN Viedeň	Skladom	24 h	1	1	2	1	Kartón	24 h	0.28	0.35	258	189	108		258x189x108 mm	Volkswagen Passat B7 2010–2014	2010	2014	ISO 4548	8421.23	Slovensko	Nový	24							https://cdn.mds.sk/img/mds-flt-007048.jpg	https://cdn.mds.sk/doc/mds-flt-007048.pdf	nie	2026-06-02
7049	MDS-FLT-007049	8593607199380	FIL969146	OE4606901	43735	Filtron	Filtron	MotoDiely SK s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Filtron	Vzduchový filter Filtron, typ Štandard	Vzduchový filter Filtron (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	14.63	17.99	23.27	28.62	59.1	0			€/ks		419	DC-PRG Praha	Skladom	24 h	1	1	1	2	Sada v krabici	24 h	1.33	1.49	208	196	104		208x196x104 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ISO 4548	8421.23	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-flt-007049.jpg	https://cdn.mds.sk/doc/mds-flt-007049.pdf	nie	2026-06-02
7050	MDS-PRT-007050	8598221733668	DEN997293	OE7768390;OE3626834	26737	Denso	Denso	MotoDiely SK s.r.o.	Náhradné diely	Štartér	PRT	Štartér Denso	Štartér Denso	Štartér Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.						EUR	23	102.28	125.80	158.27	194.67	54.7	15	165.47		€/ks	82.35	269	BA-01 Bratislava	Skladom	24 h	1	1	1	1	Kartón	24 h	11.14	13.34	73	160	198		73x160x198 mm	Dacia Duster I 2010–2018	2010	2018		8708.99	Taliansko	Repasovaný	24							https://cdn.mds.sk/img/mds-prt-007050.jpg	https://cdn.mds.sk/doc/mds-prt-007050.pdf	áno	2026-06-02
7051	MDS-LGT-007051	8596320149939	OSR690855		17072	Osram	Osram	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Osram	Žiarovka LED Osram	Žiarovka LED Osram. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	40.40	49.69	53.80	66.17	33.2	0			€/ks		26	KE-03 Košice	Na ceste	2–3 dni	3	10	2	1	Fólia	2–3 dni	0.38	0.42	490	24	59		490x24x59 mm	Audi A6 C7 2011–2018	2011	2018	ECE R37/R112	8512.20	Španielsko	Nový	12							https://cdn.mds.sk/img/mds-lgt-007051.jpg	https://cdn.mds.sk/doc/mds-lgt-007051.pdf	áno	2026-06-02
7052	MDS-PRT-007052	8598809440896	INA715452	OE8882614;OE1010862;OE9440645	85337	INA	INA	MotoDiely SK s.r.o.	Náhradné diely	Rozvodová sada	PRT	Rozvodová sada INA	Rozvodová sada INA	Rozvodová sada INA. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor	Sada		EUR	23	117.30	144.28	170.90	210.21	45.7	5	199.70		€/ks		0	KE-03 Košice	Na objednávku	7 dní	7	2	4	1	Blister	7 dní	7.77	8.94	73	96	143		73x96x143 mm	Škoda Octavia III (5E) 2013–2020	2013	2020		8708.99	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-prt-007052.jpg	https://cdn.mds.sk/doc/mds-prt-007052.pdf	áno	2026-06-02
7053	MDS-BRK-007053	8591865475604	BOS213038	OE7369671;OE2444255;OE6479840	27826	Bosch	Bosch	MotoDiely SK s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky Bosch	Brzdové platničky Bosch, priemer 300 mm	Brzdové platničky značky Bosch s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	25.04	30.80	34.31	42.20	37.0	0			€/ks		352	ZA-02 Žilina	Skladom	24 h	1	2	2	1	Kartón	24 h	3.87	4.51	300	300	35		300x300x35 mm	Mercedes-Benz C W204 2007–2014	2007	2014	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.mds.sk/img/mds-brk-007053.jpg	https://cdn.mds.sk/doc/mds-brk-007053.pdf	áno	2026-06-02
7054	MDS-LGT-007054	8594272210691	OSR530548		41519	Osram	Osram	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Osram	Žiarovka LED Osram	Žiarovka LED Osram. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	46.05	56.64	66.93	82.32	45.3	5	78.20		€/ks		134	BA-01 Bratislava	Skladom	24 h	1	1	1	4	Kartón	24 h	0.24	0.28	345	37	21		345x37x21 mm	Volkswagen Passat B8 2014–2023	2014	2023	ECE R37/R112	8512.20	Poľsko	Nový	12							https://cdn.mds.sk/img/mds-lgt-007054.jpg	https://cdn.mds.sk/doc/mds-lgt-007054.pdf	áno	2026-06-02
7055	MDS-RIM-007055	8595031694219	ALC866348		46678	Alcar	Alcar	MotoDiely SK s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Alcar 7.5Jx17 5x114,3 ET45	Oceľový disk Alcar 7.5Jx17, 5x114,3, ET45	Oceľový disk Alcar, 7.5Jx17, rozteč 5x114,3, ET45. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	7.5Jx17 5x114,3 ET45				EUR	23	56.64	69.67	81.42	100.15	43.8	15	85.13		€/ks		424	DC-WIEN Viedeň	Skladom	24 h	1	5	4	1	Blister	24 h	8.40	8.89	475	475	187		475x475x187 mm	Univerzálne			TÜV / ECE	8708.70	Nemecko	Nový	24							https://cdn.mds.sk/img/mds-rim-007055.jpg	https://cdn.mds.sk/doc/mds-rim-007055.pdf	áno	2026-06-02
